# MEAN_SAMPLE_SIZE = 89015
# TOTAL_GENES = 18412
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_CENTRAL_NERVOUS_SYSTEM_...5         SET      37      0.42695     0.019121      0.25435     0.046623 GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS
GOBP_CENTRAL_NERVOUS_SYSTEM_...6         SET      77      0.43441     0.028035      0.18772     0.010334 GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT
GOBP_CENTRAL_NERVOUS_SYSTEM_...7         SET     161      0.58482     0.054449      0.13018    3.546e-06 GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION
GOBP_CENTRAL_NERVOUS_SYSTEM_...8         SET      28      0.53312     0.020775       0.2937     0.034756 GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS
GOBP_CENTRIOLE_ASSEMBLY                  SET      44    -0.069286   -0.0033831      0.22107      0.62302 GOBP_CENTRIOLE_ASSEMBLY
GOBP_CENTRIOLE_CENTRIOLE_COH...          SET      15      0.41139     0.011738      0.43145      0.17017 GOBP_CENTRIOLE_CENTRIOLE_COHESION
GOBP_CENTRIOLE_ELONGATION                SET       7      0.25699    0.0050101      0.63755      0.34344 GOBP_CENTRIOLE_ELONGATION
GOBP_CENTROMERE_COMPLEX_ASSE...          SET      28      0.33669      0.01312      0.27521       0.1106 GOBP_CENTROMERE_COMPLEX_ASSEMBLY
GOBP_CENTROMERIC_SISTER_CHRO...          SET       9      0.42872    0.0094764      0.59772      0.23661 GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION
GOBP_CENTROSOME_DUPLICATION              SET      72     0.020005    0.0012486      0.18004      0.45576 GOBP_CENTROSOME_DUPLICATION
GOBP_CENTROSOME_SEPARATION               SET      15    -0.075433   -0.0021522      0.42573      0.57032 GOBP_CENTROSOME_SEPARATION
GOBP_CERAMIDE_1_PHOSPHATE_TR...          SET       7     0.032046   0.00062475      0.55253      0.47687 GOBP_CERAMIDE_1_PHOSPHATE_TRANSPORT
GOBP_CERAMIDE_BIOSYNTHETIC_P...          SET      68   -0.0076341  -0.00046309       0.1958      0.51555 GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS
GOBP_CERAMIDE_CATABOLIC_PROC...          SET      18     -0.25679   -0.0080255       0.3739      0.75389 GOBP_CERAMIDE_CATABOLIC_PROCESS
GOBP_CERAMIDE_METABOLIC_PROC...          SET     103    -0.052279   -0.0038993      0.15676      0.63062 GOBP_CERAMIDE_METABOLIC_PROCESS
GOBP_CERAMIDE_TRANSPORT                  SET      17     -0.16929   -0.0051417      0.37188      0.67552 GOBP_CERAMIDE_TRANSPORT
GOBP_CEREBELLAR_CORTEX_DEVEL...          SET      48      0.15794     0.008054      0.20929      0.22523 GOBP_CEREBELLAR_CORTEX_DEVELOPMENT
GOBP_CEREBELLAR_CORTEX_FORMA...          SET      23      0.43896     0.015505      0.31872     0.084228 GOBP_CEREBELLAR_CORTEX_FORMATION
GOBP_CEREBELLAR_CORTEX_MORPH...          SET      33      0.12389    0.0052404      0.25677      0.31473 GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS
GOBP_CEREBELLAR_GRANULAR_LAY...1         SET      12     -0.21865   -0.0055803       0.4748      0.67742 GOBP_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT
GOBP_CEREBELLAR_GRANULAR_LAY...2         SET       6      0.72117     0.013017      0.74886      0.16777 GOBP_CEREBELLAR_GRANULAR_LAYER_FORMATION
GOBP_CEREBELLAR_GRANULAR_LAY...3         SET       8    -0.018514  -0.00038584      0.64372      0.51147 GOBP_CEREBELLAR_GRANULAR_LAYER_MORPHOGENESIS
GOBP_CEREBELLAR_PURKINJE_CEL...1         SET       4    -0.031925  -0.00047052      0.84263      0.51511 GOBP_CEREBELLAR_PURKINJE_CELL_GRANULE_CELL_PRECURSOR_CELL_SIGNALING_INVOLVED_IN_REGULATION_OF_GRANULE_CELL_PRECURSOR_CELL_PROLIFERATION
GOBP_CEREBELLAR_PURKINJE_CEL...2         SET      25       0.2338    0.0086095      0.29328      0.21268 GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT
GOBP_CEREBELLAR_PURKINJE_CEL...3         SET      13      0.58601     0.015566       0.4541      0.09845 GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION
GOBP_CEREBELLAR_PURKINJE_CEL...4         SET      17      0.28978    0.0088014      0.37482      0.21973 GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS
GOBP_CEREBRAL_CORTEX_CELL_MI...          SET      44       0.5078     0.024795      0.23803     0.016455 GOBP_CEREBRAL_CORTEX_CELL_MIGRATION
GOBP_CEREBRAL_CORTEX_DEVELOP...          SET     115      0.34887     0.027486      0.14925    0.0097131 GOBP_CEREBRAL_CORTEX_DEVELOPMENT
GOBP_CEREBRAL_CORTEX_GABAERG...1         SET       6      0.86444     0.015603      0.75637      0.12655 GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DEVELOPMENT
GOBP_CEREBRAL_CORTEX_GABAERG...2         SET      10      0.96193     0.022412       0.5991      0.05419 GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION
GOBP_CEREBRAL_CORTEX_NEURON_...          SET      24      0.68694     0.024786      0.34845     0.024345 GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION
GOBP_CEREBRAL_CORTEX_RADIALL...          SET      34      0.72167     0.030984      0.27239    0.0040353 GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION
GOBP_CEREBRAL_CORTEX_REGIONA...          SET       6       1.0641     0.019207      0.76704     0.082685 GOBP_CEREBRAL_CORTEX_REGIONALIZATION
GOBP_CEREBRAL_CORTEX_TANGENT...          SET       5       1.1973     0.019728      0.82848     0.074216 GOBP_CEREBRAL_CORTEX_TANGENTIAL_MIGRATION
GOBP_CEREBROSPINAL_FLUID_CIR...          SET      13       0.2609    0.0069304      0.47026      0.28952 GOBP_CEREBROSPINAL_FLUID_CIRCULATION
GOBP_CGMP_BIOSYNTHETIC_PROCE...          SET       9     -0.35278   -0.0077979      0.54524      0.74118 GOBP_CGMP_BIOSYNTHETIC_PROCESS
GOBP_CGMP_MEDIATED_SIGNALING             SET      32      0.33196     0.013827      0.29137       0.1273 GOBP_CGMP_MEDIATED_SIGNALING
GOBP_CGMP_METABOLIC_PROCESS              SET      14       -0.129    -0.003556      0.45456      0.61172 GOBP_CGMP_METABOLIC_PROCESS
GOBP_CHAPERONE_COFACTOR_DEPE...          SET      29      0.17021      0.00675      0.22866      0.22832 GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING
GOBP_CHAPERONE_MEDIATED_AUTO...          SET      15      0.57977     0.016542      0.37504     0.061076 GOBP_CHAPERONE_MEDIATED_AUTOPHAGY
GOBP_CHAPERONE_MEDIATED_PROT...1         SET      21      0.12529    0.0042292      0.32208      0.34864 GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY
GOBP_CHAPERONE_MEDIATED_PROT...2         SET      64      0.31236     0.018385      0.16341     0.027976 GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING
GOBP_CHARGED_TRNA_AMINO_ACID...          SET       5      0.11582    0.0019083      0.78584      0.44142 GOBP_CHARGED_TRNA_AMINO_ACID_MODIFICATION
GOBP_CHEMICAL_HOMEOSTASIS                SET     919     0.035715    0.0077778     0.052814      0.24945 GOBP_CHEMICAL_HOMEOSTASIS
GOBP_CHEMICAL_SYNAPTIC_TRANS...          SET     120      0.25789     0.020753       0.1455     0.038171 GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC
GOBP_CHEMOKINE_C_C_MOTIF_LIG...          SET      10     0.036172   0.00084279      0.41349      0.46514 GOBP_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION
GOBP_CHEMOKINE_C_X_C_MOTIF_L...1         SET       7     -0.67187    -0.013098      0.58061      0.87639 GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_12_SIGNALING_PATHWAY
GOBP_CHEMOKINE_C_X_C_MOTIF_L...2         SET       6     -0.58479    -0.010555      0.71438      0.79349 GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_1_PRODUCTION
GOBP_CHEMOKINE_C_X_C_MOTIF_L...3         SET      16    -0.017631  -0.00051953      0.41403      0.51698 GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION
GOBP_CHEMOKINE_PRODUCTION                SET      90     -0.26812      -0.0187      0.16586        0.947 GOBP_CHEMOKINE_PRODUCTION
GOBP_CHEMOREPULSION_OF_AXON              SET       5     -0.41655   -0.0068636      0.84105      0.68979 GOBP_CHEMOREPULSION_OF_AXON
GOBP_CHEMOSENSORY_BEHAVIOR               SET      20     -0.39025    -0.012855      0.38031      0.84758 GOBP_CHEMOSENSORY_BEHAVIOR
GOBP_CHIASMA_ASSEMBLY                    SET       6     -0.73372    -0.013243      0.60096      0.88893 GOBP_CHIASMA_ASSEMBLY
GOBP_CHITIN_METABOLIC_PROCESS            SET       6     -0.78912    -0.014243      0.68244      0.87622 GOBP_CHITIN_METABOLIC_PROCESS
GOBP_CHLORIDE_TRANSPORT                  SET     103     0.098267    0.0073294      0.16108      0.27092 GOBP_CHLORIDE_TRANSPORT
GOBP_CHOLANGIOCYTE_PROLIFERA...          SET       4      0.79502     0.011717      0.64618       0.1093 GOBP_CHOLANGIOCYTE_PROLIFERATION
GOBP_CHOLESTEROL_CATABOLIC_P...          SET      10      -0.3396   -0.0079124      0.46609      0.76687 GOBP_CHOLESTEROL_CATABOLIC_PROCESS
GOBP_CHOLESTEROL_EFFLUX                  SET      55     -0.01429  -0.00077986      0.21356      0.52667 GOBP_CHOLESTEROL_EFFLUX
GOBP_CHOLESTEROL_IMPORT                  SET       9     -0.27384   -0.0060531      0.58045      0.68146 GOBP_CHOLESTEROL_IMPORT
GOBP_CHOLESTEROL_STORAGE                 SET      18     -0.49775    -0.015556      0.37665      0.90683 GOBP_CHOLESTEROL_STORAGE
GOBP_CHOLINE_METABOLIC_PROCE...          SET       6        1.258     0.022707       0.7521     0.047204 GOBP_CHOLINE_METABOLIC_PROCESS
GOBP_CHOLINE_TRANSPORT                   SET       9     -0.54273    -0.011997      0.49455      0.86377 GOBP_CHOLINE_TRANSPORT
GOBP_CHONDROBLAST_DIFFERENTI...          SET       5     -0.75263    -0.012401      0.67484      0.86762 GOBP_CHONDROBLAST_DIFFERENTIATION
GOBP_CHONDROCYTE_DEVELOPMENT             SET      32      0.49063     0.020437      0.29914     0.050495 GOBP_CHONDROCYTE_DEVELOPMENT
GOBP_CHONDROCYTE_DEVELOPMENT...          SET       8      0.21983    0.0045815      0.62221      0.36193 GOBP_CHONDROCYTE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS
GOBP_CHONDROCYTE_DIFFERENTIA...1         SET     111     0.080578    0.0062377      0.15267      0.29883 GOBP_CHONDROCYTE_DIFFERENTIATION
GOBP_CHONDROCYTE_DIFFERENTIA...2         SET      15      0.06065    0.0017305      0.41758      0.44226 GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS
GOBP_CHONDROCYTE_HYPERTROPHY             SET       6      0.95007     0.017148      0.76033      0.10574 GOBP_CHONDROCYTE_HYPERTROPHY
GOBP_CHONDROCYTE_PROLIFERATI...          SET      22      0.39071     0.013498       0.3428       0.1272 GOBP_CHONDROCYTE_PROLIFERATION
GOBP_CHONDROITIN_SULFATE_BIO...          SET      16      -0.2665   -0.0078528       0.4333      0.73073 GOBP_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS
GOBP_CHONDROITIN_SULFATE_CAT...          SET       5       1.3291     0.021901      0.67184     0.023953 GOBP_CHONDROITIN_SULFATE_CATABOLIC_PROCESS
GOBP_CHONDROITIN_SULFATE_PRO...1         SET      20    -0.083811   -0.0027608      0.39259      0.58452 GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS
GOBP_CHONDROITIN_SULFATE_PRO...2         SET      33      0.47557     0.020116      0.30381     0.058759 GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
GOBP_CHORIONIC_TROPHOBLAST_C...1         SET       6     -0.37483   -0.0067656      0.74399       0.6928 GOBP_CHORIONIC_TROPHOBLAST_CELL_DIFFERENTIATION
GOBP_CHORIONIC_TROPHOBLAST_C...2         SET       5      -1.4403    -0.023733      0.72183      0.97699 GOBP_CHORIONIC_TROPHOBLAST_CELL_PROLIFERATION
GOBP_CHORION_DEVELOPMENT                 SET       9     -0.82916    -0.018328       0.6491      0.89926 GOBP_CHORION_DEVELOPMENT
GOBP_CHORIO_ALLANTOIC_FUSION             SET       7      -1.6736    -0.032628      0.67614      0.99334 GOBP_CHORIO_ALLANTOIC_FUSION
GOBP_CHROMATIN_ORGANIZATION              SET     552      0.29382     0.050107     0.064298   2.4602e-06 GOBP_CHROMATIN_ORGANIZATION
GOBP_CHROMATIN_REMODELING                SET     324      0.30224     0.039741     0.084191   0.00016582 GOBP_CHROMATIN_REMODELING
GOBP_CHROMATIN_REMODELING_AT...          SET       8       0.6244     0.013013      0.55023      0.12824 GOBP_CHROMATIN_REMODELING_AT_CENTROMERE
GOBP_CHROMOSOME_ATTACHMENT_T...          SET       6       0.1699    0.0030667      0.48169      0.36215 GOBP_CHROMOSOME_ATTACHMENT_TO_THE_NUCLEAR_ENVELOPE
GOBP_CHROMOSOME_CONDENSATION             SET      40      0.20102    0.0093595      0.21831      0.17859 GOBP_CHROMOSOME_CONDENSATION
GOBP_CHROMOSOME_LOCALIZATION             SET      93      0.15153     0.010742       0.1622       0.1751 GOBP_CHROMOSOME_LOCALIZATION
GOBP_CHROMOSOME_MOVEMENT_TOW...          SET       7     0.060572    0.0011809      0.61178      0.46057 GOBP_CHROMOSOME_MOVEMENT_TOWARDS_SPINDLE_POLE
GOBP_CHROMOSOME_ORGANIZATION             SET     580      0.12908     0.022546     0.061745     0.018294 GOBP_CHROMOSOME_ORGANIZATION
GOBP_CHROMOSOME_ORGANIZATION...          SET      71    -0.086773   -0.0053782      0.18075      0.68441 GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE
GOBP_CHROMOSOME_SEGREGATION              SET     411     0.066946    0.0098902     0.072415      0.17762 GOBP_CHROMOSOME_SEGREGATION
GOBP_CHROMOSOME_SEPARATION               SET      78      0.12475    0.0081026      0.17736      0.24092 GOBP_CHROMOSOME_SEPARATION
GOBP_CHRONIC_INFLAMMATORY_RE...          SET      18     -0.80114    -0.025038      0.36877      0.98508 GOBP_CHRONIC_INFLAMMATORY_RESPONSE
GOBP_CILIARY_BASAL_BODY_ORGA...          SET       5    0.0045747   7.5378e-05      0.87493      0.49791 GOBP_CILIARY_BASAL_BODY_ORGANIZATION
GOBP_CILIARY_NEUROTROPHIC_FA...          SET       5      -1.2226    -0.020146      0.73051      0.95289 GOBP_CILIARY_NEUROTROPHIC_FACTOR_MEDIATED_SIGNALING_PATHWAY
GOBP_CILIUM_DISASSEMBLY                  SET       4     -0.37057   -0.0054615      0.82951      0.67246 GOBP_CILIUM_DISASSEMBLY
GOBP_CILIUM_MOVEMENT                     SET     181     -0.16952    -0.016726      0.11554      0.92883 GOBP_CILIUM_MOVEMENT
GOBP_CILIUM_ORGANIZATION                 SET     400    -0.022421   -0.0032687     0.077401      0.61396 GOBP_CILIUM_ORGANIZATION
GOBP_CILIUM_OR_FLAGELLUM_DEP...          SET     146      -0.2164    -0.019194       0.1283      0.95416 GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY
GOBP_CIRCADIAN_REGULATION_OF...          SET      65      0.40295       0.0239      0.18945     0.016721 GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION
GOBP_CIRCADIAN_RHYTHM                    SET     196      0.31318     0.032141      0.11231    0.0026513 GOBP_CIRCADIAN_RHYTHM
GOBP_CIRCADIAN_SLEEP_WAKE_CY...1         SET      23    -0.059243   -0.0020926      0.35074      0.56706 GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE
GOBP_CIRCADIAN_SLEEP_WAKE_CY...2         SET       7    -0.081417   -0.0015872      0.62701      0.55166 GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_NON_REM_SLEEP
GOBP_CIRCADIAN_SLEEP_WAKE_CY...3         SET       5      0.21532     0.003548      0.66659      0.37334 GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_REM_SLEEP
GOBP_CIRCADIAN_SLEEP_WAKE_CY...4         SET      18     0.069562     0.002174      0.38851      0.42895 GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP
GOBP_CIRCULATORY_SYSTEM_DEVE...          SET    1050    -0.021305   -0.0049407      0.05092      0.66217 GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT
GOBP_CIRCULATORY_SYSTEM_PROC...          SET     549    -0.057549   -0.0097885      0.07148      0.78962 GOBP_CIRCULATORY_SYSTEM_PROCESS
GOBP_CITRATE_METABOLIC_PROCE...          SET       5      0.80734     0.013303      0.65197      0.10781 GOBP_CITRATE_METABOLIC_PROCESS
GOBP_CITRATE_TRANSPORT                   SET       5     -0.90963    -0.014988      0.87334      0.85118 GOBP_CITRATE_TRANSPORT
GOBP_CITRULLINE_BIOSYNTHETIC...          SET       4   -0.0064486   -9.504e-05      0.74226      0.50347 GOBP_CITRULLINE_BIOSYNTHETIC_PROCESS
GOBP_CITRULLINE_METABOLIC_PR...          SET       7      0.22998    0.0044835      0.54977      0.33786 GOBP_CITRULLINE_METABOLIC_PROCESS
GOBP_CLATHRIN_COATED_VESICLE...          SET       7      0.44169    0.0086108      0.55602      0.21349 GOBP_CLATHRIN_COATED_VESICLE_CARGO_LOADING
GOBP_CLATHRIN_COAT_ASSEMBLY              SET      15      0.48391     0.013807      0.38514      0.10448 GOBP_CLATHRIN_COAT_ASSEMBLY
GOBP_CLATHRIN_DEPENDENT_ENDO...          SET      46      0.47959     0.023942      0.22451      0.01634 GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS
GOBP_CLEAVAGE_FURROW_FORMATI...          SET       7     -0.86513    -0.016866      0.56612      0.93676 GOBP_CLEAVAGE_FURROW_FORMATION
GOBP_CLEAVAGE_INVOLVED_IN_RR...          SET      28    0.0092957   0.00036224      0.25285      0.48534 GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING
GOBP_CLUSTERING_OF_VOLTAGE_G...          SET       6      0.21271    0.0038394      0.69497      0.37978 GOBP_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS
GOBP_CMP_METABOLIC_PROCESS               SET       7      0.97608     0.019029      0.55653     0.039735 GOBP_CMP_METABOLIC_PROCESS
GOBP_COBALAMIN_METABOLIC_PRO...          SET       9      0.32879    0.0072676      0.57007      0.28206 GOBP_COBALAMIN_METABOLIC_PROCESS
GOBP_COBALAMIN_TRANSPORT                 SET       9     -0.12447   -0.0027513      0.49061      0.60014 GOBP_COBALAMIN_TRANSPORT
GOBP_COBALT_ION_TRANSPORT                SET       6      0.67444     0.012173      0.56229      0.11519 GOBP_COBALT_ION_TRANSPORT
GOBP_COCHLEA_DEVELOPMENT                 SET      48    0.0017514   8.9309e-05      0.23104      0.49698 GOBP_COCHLEA_DEVELOPMENT
GOBP_COCHLEA_MORPHOGENESIS               SET      22     -0.46514    -0.016069      0.34132      0.91351 GOBP_COCHLEA_MORPHOGENESIS
GOBP_COENZYME_A_BIOSYNTHETIC...          SET      11      0.04718    0.0011529      0.43362      0.45668 GOBP_COENZYME_A_BIOSYNTHETIC_PROCESS
GOBP_COENZYME_A_METABOLIC_PR...          SET      18      0.12754    0.0039861      0.31843      0.34438 GOBP_COENZYME_A_METABOLIC_PROCESS
GOBP_COGNITION                           SET     293       0.2636     0.032988     0.094009     0.002527 GOBP_COGNITION
GOBP_COLLAGEN_ACTIVATED_SIGN...          SET      14     -0.64107    -0.017671      0.41164       0.9403 GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY
GOBP_COLLAGEN_ACTIVATED_TYRO...          SET       9      -1.0405       -0.023      0.58011      0.96356 GOBP_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY
GOBP_COLLAGEN_BIOSYNTHETIC_P...          SET      41     -0.25078    -0.011821      0.24112      0.85084 GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS
GOBP_COLLAGEN_CATABOLIC_PROC...          SET      41     -0.60684    -0.028605      0.28504      0.98336 GOBP_COLLAGEN_CATABOLIC_PROCESS
GOBP_COLLAGEN_FIBRIL_ORGANIZ...          SET      59     -0.37041    -0.020935      0.20898      0.96183 GOBP_COLLAGEN_FIBRIL_ORGANIZATION
GOBP_COLLAGEN_METABOLIC_PROC...          SET      92     -0.33203    -0.023413      0.17006      0.97455 GOBP_COLLAGEN_METABOLIC_PROCESS
GOBP_COLLATERAL_SPROUTING                SET      25      0.82436     0.030357      0.34501    0.0084431 GOBP_COLLATERAL_SPROUTING
GOBP_COLLATERAL_SPROUTING_IN...          SET       5    -0.021591  -0.00035576      0.68702      0.51254 GOBP_COLLATERAL_SPROUTING_IN_ABSENCE_OF_INJURY
GOBP_COLLECTING_DUCT_DEVELOP...          SET      16       0.2777     0.008183      0.41881      0.25365 GOBP_COLLECTING_DUCT_DEVELOPMENT
GOBP_COLUMNAR_CUBOIDAL_EPITH...1         SET      46      0.15233    0.0076048      0.23177      0.25551 GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT
GOBP_COLUMNAR_CUBOIDAL_EPITH...2         SET     111      0.29172     0.022583      0.15284      0.02816 GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_COLUMNAR_CUBOIDAL_EPITH...3         SET      12      0.62265     0.015891      0.43531     0.076318 GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_MATURATION
GOBP_COMMA_SHAPED_BODY_MORPH...          SET       5     -0.20856   -0.0034366      0.82401      0.59991 GOBP_COMMA_SHAPED_BODY_MORPHOGENESIS
GOBP_COMMISSURAL_NEURON_AXON...          SET      11       1.1797     0.028827      0.56791     0.018895 GOBP_COMMISSURAL_NEURON_AXON_GUIDANCE
GOBP_COMMON_BILE_DUCT_DEVELO...          SET       5     -0.12429    -0.002048      0.62855      0.57838 GOBP_COMMON_BILE_DUCT_DEVELOPMENT
GOBP_COMMON_MYELOID_PROGENIT...          SET       8     -0.74125    -0.015448      0.59811      0.89238 GOBP_COMMON_MYELOID_PROGENITOR_CELL_PROLIFERATION
GOBP_COMMON_PARTNER_SMAD_PRO...          SET       7      -1.5126    -0.029489      0.65044      0.98997 GOBP_COMMON_PARTNER_SMAD_PROTEIN_PHOSPHORYLATION
GOBP_COMPARTMENT_PATTERN_SPE...          SET       5       1.8265     0.030096       0.7975     0.011008 GOBP_COMPARTMENT_PATTERN_SPECIFICATION
GOBP_COMPLEMENT_ACTIVATION               SET      51     -0.27302     -0.01435      0.24632      0.86615 GOBP_COMPLEMENT_ACTIVATION
GOBP_COMPLEMENT_ACTIVATION_A...          SET      14     -0.33863   -0.0093343      0.44807      0.77509 GOBP_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY
GOBP_COMPLEMENT_ACTIVATION_C...          SET      31      -0.5442    -0.022312      0.31659      0.95717 GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY
GOBP_COMPLEMENT_ACTIVATION_L...          SET      11     -0.32813   -0.0080182      0.45932       0.7625 GOBP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY
GOBP_COMPLEMENT_DEPENDENT_CY...          SET      13      -1.1582    -0.030766      0.46165      0.99394 GOBP_COMPLEMENT_DEPENDENT_CYTOTOXICITY
GOBP_COMPLEMENT_RECEPTOR_MED...          SET      11      -1.0794    -0.026377       0.5952      0.96512 GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
GOBP_CONNECTIVE_TISSUE_DEVEL...          SET     261    -0.024998   -0.0029552     0.099631      0.59906 GOBP_CONNECTIVE_TISSUE_DEVELOPMENT
GOBP_CONNECTIVE_TISSUE_REPLA...1         SET      10     -0.40264   -0.0093811      0.53714      0.77324 GOBP_CONNECTIVE_TISSUE_REPLACEMENT
GOBP_CONNECTIVE_TISSUE_REPLA...2         SET       5     -0.89004    -0.014666      0.75371      0.88117 GOBP_CONNECTIVE_TISSUE_REPLACEMENT_INVOLVED_IN_INFLAMMATORY_RESPONSE_WOUND_HEALING
GOBP_CONSTITUTIVE_HETEROCHRO...          SET       9       0.5126     0.011331      0.44702      0.12576 GOBP_CONSTITUTIVE_HETEROCHROMATIN_FORMATION
GOBP_CONSTITUTIVE_SECRETORY_...          SET       7     -0.34948   -0.0068133      0.52313      0.74795 GOBP_CONSTITUTIVE_SECRETORY_PATHWAY
GOBP_CONVERGENT_EXTENSION                SET      15      0.52019     0.014842       0.3905     0.091422 GOBP_CONVERGENT_EXTENSION
GOBP_CONVERGENT_EXTENSION_IN...1         SET       6      0.30099    0.0054328      0.72713      0.33946 GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_AXIS_ELONGATION
GOBP_CONVERGENT_EXTENSION_IN...2         SET       9      0.09691    0.0021421      0.49636       0.4226 GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_GASTRULATION
GOBP_CONVERGENT_EXTENSION_IN...3         SET       5      0.48961    0.0080675      0.66017      0.22916 GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_ORGANOGENESIS
GOBP_COP9_SIGNALOSOME_ASSEMB...          SET       5     -0.28007   -0.0046148      0.73035      0.64931 GOBP_COP9_SIGNALOSOME_ASSEMBLY
GOBP_COPII_COATED_VESICLE_BU...          SET      41     0.098122    0.0046252      0.21879      0.32691 GOBP_COPII_COATED_VESICLE_BUDDING
GOBP_COPII_COATED_VESICLE_CA...          SET      15     -0.11083   -0.0031623       0.3974      0.60984 GOBP_COPII_COATED_VESICLE_CARGO_LOADING
GOBP_COPI_COATED_VESICLE_BUD...          SET       6      0.40843     0.007372      0.71596      0.28418 GOBP_COPI_COATED_VESICLE_BUDDING
GOBP_COPPER_ION_HOMEOSTASIS              SET      13     -0.63112    -0.016765       0.3649      0.95814 GOBP_COPPER_ION_HOMEOSTASIS
GOBP_COPPER_ION_IMPORT                   SET       5    -0.080097   -0.0013198      0.64402      0.54949 GOBP_COPPER_ION_IMPORT
GOBP_COPPER_ION_TRANSMEMBRAN...          SET       5     -0.25707   -0.0042358      0.55676      0.67786 GOBP_COPPER_ION_TRANSMEMBRANE_TRANSPORT
GOBP_COPPER_ION_TRANSPORT                SET      13     -0.33605   -0.0089267      0.35191      0.83019 GOBP_COPPER_ION_TRANSPORT
GOBP_COPULATION                          SET      20      -1.0496    -0.034575      0.41839      0.99394 GOBP_COPULATION
GOBP_CORNEA_DEVELOPMENT_IN_C...          SET      12      0.22316    0.0056955      0.43503      0.30398 GOBP_CORNEA_DEVELOPMENT_IN_CAMERA_TYPE_EYE
GOBP_CORNIFICATION                       SET       9      0.11048    0.0024421      0.54442      0.41959 GOBP_CORNIFICATION
