# MEAN_SAMPLE_SIZE = 83724
# TOTAL_GENES = 18514
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_ARGININE_CATABOLIC_PROC...          SET      10     -0.21849   -0.0050767      0.32138       0.7517 GOBP_ARGININE_CATABOLIC_PROCESS
GOBP_ARGININE_METABOLIC_PROC...          SET      18     0.098914    0.0030828      0.26817      0.35612 GOBP_ARGININE_METABOLIC_PROCESS
GOBP_AROMATIC_AMINO_ACID_FAM...          SET      16     -0.19289   -0.0056683       0.2686      0.76366 GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS
GOBP_AROMATIC_AMINO_ACID_MET...          SET      29    -0.092454   -0.0036563      0.20566      0.67348 GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS
GOBP_AROMATIC_AMINO_ACID_TRA...          SET       9      0.21219    0.0046774      0.42284       0.3079 GOBP_AROMATIC_AMINO_ACID_TRANSPORT
GOBP_ARP2_3_COMPLEX_MEDIATED...          SET      42      0.03987    0.0018969      0.14746      0.39343 GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION
GOBP_ARTERIAL_ENDOTHELIAL_CE...          SET       6     0.055117    0.0009921      0.49806      0.45594 GOBP_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION
GOBP_ARTERY_DEVELOPMENT                  SET      95      0.10959    0.0078304      0.11496      0.17022 GOBP_ARTERY_DEVELOPMENT
GOBP_ARTERY_MORPHOGENESIS                SET      66     0.056163    0.0033474      0.13963      0.34376 GOBP_ARTERY_MORPHOGENESIS
GOBP_ARTICULAR_CARTILAGE_DEV...          SET       5      0.13359    0.0021952      0.38307      0.36364 GOBP_ARTICULAR_CARTILAGE_DEVELOPMENT
GOBP_ASCENDING_AORTA_DEVELOP...          SET       4     -0.33287   -0.0048924      0.52768      0.73592 GOBP_ASCENDING_AORTA_DEVELOPMENT
GOBP_ASPARAGINE_METABOLIC_PR...          SET       5       0.4591    0.0075439      0.34241     0.090002 GOBP_ASPARAGINE_METABOLIC_PROCESS
GOBP_ASPARTATE_FAMILY_AMINO_...1         SET      21     0.094663    0.0031864      0.21548      0.33022 GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS
GOBP_ASPARTATE_FAMILY_AMINO_...2         SET      17      0.28663    0.0086817      0.24557      0.12157 GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS
GOBP_ASPARTATE_FAMILY_AMINO_...3         SET      46      0.28579     0.014228       0.1455     0.024756 GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
GOBP_ASPARTATE_METABOLIC_PRO...          SET       7     -0.64334    -0.012508      0.45067      0.92328 GOBP_ASPARTATE_METABOLIC_PROCESS
GOBP_ASPARTATE_TRANSMEMBRANE...          SET      20     0.095191    0.0031271      0.22418      0.33556 GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT
GOBP_ASSOCIATIVE_LEARNING                SET      81      0.20742      0.01369      0.11483     0.035451 GOBP_ASSOCIATIVE_LEARNING
GOBP_ASTRAL_MICROTUBULE_ORGA...          SET      10     -0.29921   -0.0069522      0.40663      0.76908 GOBP_ASTRAL_MICROTUBULE_ORGANIZATION
GOBP_ASTROCYTE_ACTIVATION                SET      21   -0.0076166  -0.00025638      0.24458      0.51242 GOBP_ASTROCYTE_ACTIVATION
GOBP_ASTROCYTE_CELL_MIGRATION            SET       8     -0.16467   -0.0034223      0.34098      0.68542 GOBP_ASTROCYTE_CELL_MIGRATION
GOBP_ASTROCYTE_DEVELOPMENT               SET      39     0.060801    0.0027877      0.16888      0.35942 GOBP_ASTROCYTE_DEVELOPMENT
GOBP_ASTROCYTE_DIFFERENTIATI...          SET      81      0.13924    0.0091903      0.11958      0.12214 GOBP_ASTROCYTE_DIFFERENTIATION
GOBP_ASYMMETRIC_CELL_DIVISION            SET      17    -0.050082   -0.0015169      0.25195      0.57878 GOBP_ASYMMETRIC_CELL_DIVISION
GOBP_ASYMMETRIC_NEUROBLAST_D...          SET       5        0.652     0.010714      0.49578     0.094248 GOBP_ASYMMETRIC_NEUROBLAST_DIVISION
GOBP_ATF6_MEDIATED_UNFOLDED_...          SET       8      0.46002    0.0095606      0.36484      0.10369 GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE
GOBP_ATP_BIOSYNTHETIC_PROCESS            SET      86    -0.057988   -0.0039431      0.10371      0.71196 GOBP_ATP_BIOSYNTHETIC_PROCESS
GOBP_ATP_METABOLIC_PROCESS               SET     192    -0.099898    -0.010121      0.07218      0.91681 GOBP_ATP_METABOLIC_PROCESS
GOBP_ATP_SYNTHESIS_COUPLED_E...          SET      82     -0.11201   -0.0074379      0.10844      0.84918 GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT
GOBP_ATP_TRANSPORT                       SET      14     -0.14889   -0.0040929      0.28604      0.69865 GOBP_ATP_TRANSPORT
GOBP_ATRIAL_CARDIAC_MUSCLE_C...1         SET       8     -0.12199   -0.0025353      0.42591      0.61272 GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION
GOBP_ATRIAL_CARDIAC_MUSCLE_C...2         SET      15      0.10798    0.0030725      0.29824      0.35865 GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING
GOBP_ATRIAL_CARDIAC_MUSCLE_T...1         SET      20      0.43561      0.01431      0.25927     0.046472 GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT
GOBP_ATRIAL_CARDIAC_MUSCLE_T...2         SET       5      0.41014    0.0067393       0.5245      0.21712 GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS
GOBP_ATRIAL_SEPTUM_DEVELOPME...          SET      21      0.42664     0.014361      0.25129     0.044785 GOBP_ATRIAL_SEPTUM_DEVELOPMENT
GOBP_ATRIAL_SEPTUM_MORPHOGEN...          SET      14      0.53958     0.014832      0.30162     0.036821 GOBP_ATRIAL_SEPTUM_MORPHOGENESIS
GOBP_ATRIOVENTRICULAR_CANAL_...          SET      13     -0.05085    -0.001347      0.30851      0.56546 GOBP_ATRIOVENTRICULAR_CANAL_DEVELOPMENT
GOBP_ATRIOVENTRICULAR_NODE_D...          SET       8      0.12213    0.0025383      0.32893      0.35521 GOBP_ATRIOVENTRICULAR_NODE_DEVELOPMENT
GOBP_ATRIOVENTRICULAR_VALVE_...1         SET      26      0.18638    0.0069799      0.21558      0.19365 GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT
GOBP_ATRIOVENTRICULAR_VALVE_...2         SET       8      0.11972    0.0024882      0.36673      0.37204 GOBP_ATRIOVENTRICULAR_VALVE_FORMATION
GOBP_ATTACHMENT_OF_GPI_ANCHO...          SET       6     0.067929    0.0012227      0.31083       0.4135 GOBP_ATTACHMENT_OF_GPI_ANCHOR_TO_PROTEIN
GOBP_ATTACHMENT_OF_MITOTIC_S...          SET      21      0.23483    0.0079047      0.22223      0.14533 GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE
GOBP_ATTACHMENT_OF_SPINDLE_M...          SET      43     -0.01799    -0.000866      0.15621      0.54584 GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE
GOBP_AUDITORY_RECEPTOR_CELL_...1         SET      22      0.10854    0.0037394      0.22329      0.31345 GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT
GOBP_AUDITORY_RECEPTOR_CELL_...2         SET      18      0.10846    0.0033802      0.23969      0.32546 GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS
GOBP_AUTOCRINE_SIGNALING                 SET       7     -0.41723   -0.0081115      0.41554      0.84232 GOBP_AUTOCRINE_SIGNALING
GOBP_AUTONOMIC_NERVOUS_SYSTE...          SET      41      0.31399      0.01476      0.17181     0.033819 GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT
GOBP_AUTOPHAGIC_CELL_DEATH               SET       8    -0.095549   -0.0019858       0.3242       0.6159 GOBP_AUTOPHAGIC_CELL_DEATH
GOBP_AUTOPHAGOSOME_LYSOSOME_...          SET       8     -0.31415   -0.0065291      0.36115      0.80781 GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION
GOBP_AUTOPHAGOSOME_MATURATION            SET      58     0.023098    0.0012908      0.12828      0.42855 GOBP_AUTOPHAGOSOME_MATURATION
GOBP_AUTOPHAGOSOME_MEMBRANE_...          SET       7        0.297    0.0057741      0.38233      0.21864 GOBP_AUTOPHAGOSOME_MEMBRANE_DOCKING
GOBP_AUTOPHAGOSOME_ORGANIZAT...          SET     105     0.053894    0.0040472     0.095792      0.28685 GOBP_AUTOPHAGOSOME_ORGANIZATION
GOBP_AUTOPHAGY_OF_MITOCHONDR...          SET      82     0.050223    0.0033351      0.10882      0.32221 GOBP_AUTOPHAGY_OF_MITOCHONDRION
GOBP_AUTOPHAGY_OF_NUCLEUS                SET      18      0.01359   0.00042355      0.26919      0.47987 GOBP_AUTOPHAGY_OF_NUCLEUS
GOBP_AUTOPHAGY_OF_PEROXISOME             SET      10      0.35686    0.0082916      0.31084      0.12548 GOBP_AUTOPHAGY_OF_PEROXISOME
GOBP_AV_NODE_CELL_TO_BUNDLE_...1         SET      12    0.0091343   0.00023248      0.32472      0.48878 GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION
GOBP_AV_NODE_CELL_TO_BUNDLE_...2         SET       9      0.40302     0.008884        0.409      0.16222 GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_SIGNALING
GOBP_AXIAL_MESODERM_DEVELOPM...          SET       7     -0.18413   -0.0035798       0.4591      0.65581 GOBP_AXIAL_MESODERM_DEVELOPMENT
GOBP_AXIS_ELONGATION                     SET      25      0.61446     0.022565      0.22331    0.0029685 GOBP_AXIS_ELONGATION
GOBP_AXIS_SPECIFICATION                  SET      83      0.16615       0.0111      0.12137      0.08551 GOBP_AXIS_SPECIFICATION
GOBP_AXONAL_FASCICULATION                SET      20      0.19872     0.006528      0.26855      0.22966 GOBP_AXONAL_FASCICULATION
GOBP_AXONAL_TRANSPORT                    SET      61      0.32646     0.018709      0.12608    0.0048139 GOBP_AXONAL_TRANSPORT
GOBP_AXONAL_TRANSPORT_OF_MIT...          SET      15      0.42265     0.012026      0.29816      0.07817 GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION
GOBP_AXONEMAL_CENTRAL_APPARA...          SET       6      0.36213    0.0065183      0.43903      0.20474 GOBP_AXONEMAL_CENTRAL_APPARATUS_ASSEMBLY
GOBP_AXONEMAL_DYNEIN_COMPLEX...          SET      37     -0.15082   -0.0067358      0.16293      0.82268 GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY
GOBP_AXONEME_ASSEMBLY                    SET      90    -0.001272  -8.8473e-05      0.10332      0.50491 GOBP_AXONEME_ASSEMBLY
GOBP_AXONOGENESIS_INVOLVED_I...          SET       9     -0.36304   -0.0080026      0.37156      0.83573 GOBP_AXONOGENESIS_INVOLVED_IN_INNERVATION
GOBP_AXON_CHOICE_POINT_RECOG...          SET       7      0.12146    0.0023614      0.47658      0.39942 GOBP_AXON_CHOICE_POINT_RECOGNITION
GOBP_AXON_DEVELOPMENT                    SET     438     0.084181     0.012794     0.052449     0.054258 GOBP_AXON_DEVELOPMENT
GOBP_AXON_ENSHEATHMENT_IN_CE...          SET      23     -0.20052   -0.0070633      0.21542      0.82402 GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM
GOBP_AXON_EXTENSION                      SET     106     0.071704    0.0054102      0.10504      0.24743 GOBP_AXON_EXTENSION
GOBP_AXON_MIDLINE_CHOICE_POI...          SET       5      0.18116    0.0029769      0.56343       0.3739 GOBP_AXON_MIDLINE_CHOICE_POINT_RECOGNITION
GOBP_AXO_DENDRITIC_PROTEIN_T...          SET       8      0.25998    0.0054032      0.33302       0.2175 GOBP_AXO_DENDRITIC_PROTEIN_TRANSPORT
GOBP_AXO_DENDRITIC_TRANSPORT             SET      74      0.37326     0.023552       0.1169   0.00070536 GOBP_AXO_DENDRITIC_TRANSPORT
GOBP_AZOLE_TRANSMEMBRANE_TRA...          SET      13     -0.63404    -0.016796      0.30643      0.98073 GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT
GOBP_BARBED_END_ACTIN_FILAME...          SET      25    0.0078704   0.00028902      0.23047      0.48638 GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING
GOBP_BASEMENT_MEMBRANE_ASSEM...          SET       9     -0.80329    -0.017707      0.33416      0.99188 GOBP_BASEMENT_MEMBRANE_ASSEMBLY
GOBP_BASEMENT_MEMBRANE_ORGAN...          SET      33    -0.050247   -0.0021195      0.19541      0.60146 GOBP_BASEMENT_MEMBRANE_ORGANIZATION
GOBP_BASE_CONVERSION_OR_SUBS...          SET      18     -0.35551     -0.01108      0.28027      0.89768 GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING
GOBP_BASE_EXCISION_REPAIR                SET      41     0.083813    0.0039399      0.16416      0.30484 GOBP_BASE_EXCISION_REPAIR
GOBP_BASE_EXCISION_REPAIR_AP...          SET      12      0.44047     0.011211      0.30203     0.072379 GOBP_BASE_EXCISION_REPAIR_AP_SITE_FORMATION
GOBP_BASE_EXCISION_REPAIR_GA...          SET      14    -0.073518   -0.0020209      0.29067      0.59984 GOBP_BASE_EXCISION_REPAIR_GAP_FILLING
GOBP_BASIC_AMINO_ACID_TRANSP...          SET      20      0.23752    0.0078026      0.24933      0.17039 GOBP_BASIC_AMINO_ACID_TRANSPORT
GOBP_BEHAVIOR                            SET     606      0.11373     0.020236      0.04474    0.0055162 GOBP_BEHAVIOR
GOBP_BEHAVIORAL_DEFENSE_RESP...          SET      36     0.039309    0.0017317      0.18478      0.41577 GOBP_BEHAVIORAL_DEFENSE_RESPONSE
GOBP_BEHAVIORAL_RESPONSE_TO_...1         SET       5       0.3348    0.0055014      0.44048      0.22361 GOBP_BEHAVIORAL_RESPONSE_TO_CHEMICAL_PAIN
GOBP_BEHAVIORAL_RESPONSE_TO_...2         SET      14      0.16555    0.0045508      0.28872       0.2832 GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE
GOBP_BEHAVIORAL_RESPONSE_TO_...3         SET       9      0.38277    0.0084376      0.36152      0.14485 GOBP_BEHAVIORAL_RESPONSE_TO_ETHANOL
GOBP_BEHAVIORAL_RESPONSE_TO_...4         SET       8     0.032603   0.00067759      0.40148      0.46764 GOBP_BEHAVIORAL_RESPONSE_TO_NICOTINE
GOBP_BEHAVIORAL_RESPONSE_TO_...5         SET      19     0.077372    0.0024774      0.23593      0.37148 GOBP_BEHAVIORAL_RESPONSE_TO_PAIN
GOBP_BENZENE_CONTAINING_COMP...          SET      26     -0.14196   -0.0053163      0.21957      0.74103 GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_BERGMANN_GLIAL_CELL_DIF...          SET      11     -0.45287    -0.011036       0.2656       0.9559 GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION
GOBP_BICARBONATE_TRANSPORT               SET      29     0.035538    0.0014054      0.19539      0.42784 GOBP_BICARBONATE_TRANSPORT
GOBP_BILE_ACID_AND_BILE_SALT...          SET      29     -0.24934   -0.0098606      0.19047      0.90473 GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT
GOBP_BILE_ACID_BIOSYNTHETIC_...          SET      34     -0.06278   -0.0026879      0.18925      0.62995 GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS
GOBP_BILE_ACID_METABOLIC_PRO...          SET      47    -0.044396   -0.0022341       0.1628      0.60745 GOBP_BILE_ACID_METABOLIC_PROCESS
GOBP_BILE_ACID_SECRETION                 SET      10    -0.065117    -0.001513      0.30153      0.58549 GOBP_BILE_ACID_SECRETION
GOBP_BILE_ACID_SIGNALING_PAT...          SET      12     -0.12312   -0.0031335      0.33798      0.64217 GOBP_BILE_ACID_SIGNALING_PATHWAY
GOBP_BINDING_OF_SPERM_TO_ZON...          SET      37    -0.031019   -0.0013853      0.15075      0.58151 GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA
GOBP_BIOGENIC_AMINE_METABOLI...          SET      85      0.13081     0.008843      0.11635      0.13046 GOBP_BIOGENIC_AMINE_METABOLIC_PROCESS
GOBP_BIOLOGICAL_PHASE                    SET      11     -0.22291   -0.0054321      0.29583      0.77443 GOBP_BIOLOGICAL_PHASE
GOBP_BIOLOGICAL_PROCESS_INVO...1         SET     198    -0.035979   -0.0037009     0.075237      0.68374 GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST
GOBP_BIOLOGICAL_PROCESS_INVO...2         SET     104      0.19848     0.014835      0.10258      0.02651 GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT
GOBP_BIOLOGICAL_PROCESS_INVO...3         SET    1482    -0.027844   -0.0075563     0.028937      0.83203 GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS
GOBP_BIOLOGICAL_PROCESS_INVO...4         SET      47      0.19371    0.0097481      0.16936      0.12636 GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS
GOBP_BIOLOGICAL_PROCESS_INVO...5         SET     290     0.030887    0.0038354     0.062652      0.31101 GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION
GOBP_BIOMINERAL_TISSUE_DEVEL...          SET     159      -0.1354    -0.012494     0.086318      0.94162 GOBP_BIOMINERAL_TISSUE_DEVELOPMENT
GOBP_BLASTOCYST_DEVELOPMENT              SET     111     -0.14458    -0.011162      0.10118      0.92348 GOBP_BLASTOCYST_DEVELOPMENT
GOBP_BLASTOCYST_FORMATION                SET      44    0.0028203   0.00013733      0.16778      0.49329 GOBP_BLASTOCYST_FORMATION
GOBP_BLASTOCYST_GROWTH                   SET      21     -0.17212   -0.0057938       0.2302      0.77268 GOBP_BLASTOCYST_GROWTH
GOBP_BLASTODERM_SEGMENTATION             SET      21      0.17583    0.0059186      0.24553      0.23696 GOBP_BLASTODERM_SEGMENTATION
GOBP_BLEB_ASSEMBLY                       SET      11      0.16503    0.0040215      0.35721      0.32205 GOBP_BLEB_ASSEMBLY
GOBP_BLOOD_COAGULATION_FIBRI...          SET      11     -0.24898   -0.0060673      0.37718       0.7454 GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION
GOBP_BLOOD_COAGULATION_INTRI...          SET       4      -0.2706   -0.0039771      0.52913      0.69546 GOBP_BLOOD_COAGULATION_INTRINSIC_PATHWAY
GOBP_BLOOD_VESSEL_ENDOTHELIA...1         SET      11     -0.41477    -0.010107      0.33667      0.89101 GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION
GOBP_BLOOD_VESSEL_ENDOTHELIA...2         SET     109   -0.0070362  -0.00053831     0.099172      0.52828 GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION
GOBP_BLOOD_VESSEL_ENDOTHELIA...3         SET      22     -0.20699   -0.0071312      0.23678      0.80899 GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS
GOBP_BLOOD_VESSEL_MATURATION             SET       8     -0.42657   -0.0088655      0.39199      0.86174 GOBP_BLOOD_VESSEL_MATURATION
GOBP_BLOOD_VESSEL_MORPHOGENE...          SET     579     -0.10906    -0.018983     0.046508      0.99048 GOBP_BLOOD_VESSEL_MORPHOGENESIS
GOBP_BLOOD_VESSEL_REMODELING             SET      39     -0.18286   -0.0083839      0.18454      0.83912 GOBP_BLOOD_VESSEL_REMODELING
GOBP_BMP_SIGNALING_PATHWAY_I...          SET       6     -0.11527   -0.0020748      0.51998      0.58772 GOBP_BMP_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT
GOBP_BODY_FLUID_SECRETION                SET      83     -0.22898    -0.015297      0.12323      0.96842 GOBP_BODY_FLUID_SECRETION
GOBP_BODY_MORPHOGENESIS                  SET      45    -0.044788   -0.0022055      0.15774      0.61177 GOBP_BODY_MORPHOGENESIS
GOBP_BONE_CELL_DEVELOPMENT               SET      37      0.34318     0.015327      0.18631     0.032747 GOBP_BONE_CELL_DEVELOPMENT
GOBP_BONE_DEVELOPMENT                    SET     216      -0.1454    -0.015614     0.075412      0.97307 GOBP_BONE_DEVELOPMENT
GOBP_BONE_GROWTH                         SET      32     -0.55774    -0.023168      0.17939      0.99906 GOBP_BONE_GROWTH
GOBP_BONE_MARROW_DEVELOPMENT             SET       8      0.38821    0.0080682       0.3686      0.14613 GOBP_BONE_MARROW_DEVELOPMENT
GOBP_BONE_MATURATION                     SET      24     -0.36269     -0.01305      0.21929      0.95092 GOBP_BONE_MATURATION
GOBP_BONE_MINERALIZATION                 SET     111     -0.15934    -0.012301       0.1025      0.93996 GOBP_BONE_MINERALIZATION
GOBP_BONE_MINERALIZATION_INV...          SET      12     -0.16624    -0.004231      0.29879      0.71102 GOBP_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION
GOBP_BONE_MORPHOGENESIS                  SET      95     -0.18665    -0.013336      0.11317      0.95044 GOBP_BONE_MORPHOGENESIS
GOBP_BONE_REMODELING                     SET      87     -0.13169   -0.0090062       0.1084      0.88778 GOBP_BONE_REMODELING
GOBP_BONE_RESORPTION                     SET      64     -0.16449   -0.0096547      0.12569      0.90467 GOBP_BONE_RESORPTION
GOBP_BONE_TRABECULA_FORMATION            SET      10     -0.39864   -0.0092625      0.27149      0.92898 GOBP_BONE_TRABECULA_FORMATION
GOBP_BONE_TRABECULA_MORPHOGE...          SET      13     -0.33379   -0.0088422      0.25676      0.90319 GOBP_BONE_TRABECULA_MORPHOGENESIS
GOBP_BOX_C_D_SNORNP_ASSEMBLY             SET       8    -0.074804   -0.0015547      0.28743      0.60266 GOBP_BOX_C_D_SNORNP_ASSEMBLY
GOBP_BRADYKININ_CATABOLIC_PR...          SET       7       0.2835    0.0055116       0.4688      0.27268 GOBP_BRADYKININ_CATABOLIC_PROCESS
GOBP_BRAINSTEM_DEVELOPMENT               SET       7     -0.21731   -0.0042248      0.33117      0.74414 GOBP_BRAINSTEM_DEVELOPMENT
GOBP_BRAIN_DERIVED_NEUROTROP...          SET       6      0.81987     0.014757       0.4644     0.038757 GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_BRAIN_MORPHOGENESIS                 SET      37     0.014945   0.00066747       0.1688      0.46472 GOBP_BRAIN_MORPHOGENESIS
GOBP_BRAIN_RENIN_ANGIOTENSIN...          SET       3     -0.90591    -0.011531      0.70526      0.90051 GOBP_BRAIN_RENIN_ANGIOTENSIN_SYSTEM
GOBP_BRANCHED_CHAIN_AMINO_AC...1         SET       5     0.019848   0.00032614      0.49715      0.48408 GOBP_BRANCHED_CHAIN_AMINO_ACID_BIOSYNTHETIC_PROCESS
GOBP_BRANCHED_CHAIN_AMINO_AC...2         SET      20     -0.19624   -0.0064464      0.22784      0.80545 GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS
GOBP_BRANCHED_CHAIN_AMINO_AC...3         SET      26     -0.15942     -0.00597      0.20362      0.78316 GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS
GOBP_BRANCHED_CHAIN_AMINO_AC...4         SET      14    -0.066399   -0.0018253      0.30209      0.58698 GOBP_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT
GOBP_BRANCHING_INVOLVED_IN_B...          SET      31      0.16097    0.0065815      0.19312      0.20228 GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS
GOBP_BRANCHING_INVOLVED_IN_L...          SET      12      -0.2501   -0.0063654      0.32944      0.77612 GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS
GOBP_BRANCHING_INVOLVED_IN_M...          SET      20      0.38393     0.012612       0.2624     0.071724 GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS
GOBP_BRANCHING_INVOLVED_IN_P...          SET      12     0.038209   0.00097248      0.34838      0.45633 GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS
GOBP_BRANCHING_INVOLVED_IN_S...          SET      21     -0.27448   -0.0092393      0.26792      0.84719 GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS
GOBP_BRANCHING_MORPHOGENESIS...1         SET     142     0.047054    0.0041051     0.094379      0.30905 GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE
GOBP_BRANCHING_MORPHOGENESIS...2         SET      10       1.5715     0.036513      0.38065   1.8354e-05 GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE
GOBP_BRANCHIOMOTOR_NEURON_AX...          SET       4     -0.13877   -0.0020395      0.48041      0.61365 GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE
GOBP_BRANCH_ELONGATION_INVOL...          SET       4    -0.071019   -0.0010438      0.48316      0.55843 GOBP_BRANCH_ELONGATION_INVOLVED_IN_URETERIC_BUD_BRANCHING
GOBP_BRANCH_ELONGATION_OF_AN...          SET      16      0.53651     0.015766      0.28568     0.030198 GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM
GOBP_BRONCHIOLE_DEVELOPMENT              SET       4      0.46831    0.0068829      0.57168      0.20635 GOBP_BRONCHIOLE_DEVELOPMENT
GOBP_BRONCHUS_DEVELOPMENT                SET      11      0.18182    0.0044308      0.35135      0.30241 GOBP_BRONCHUS_DEVELOPMENT
GOBP_BROWN_FAT_CELL_DIFFEREN...          SET      51      -0.2387    -0.012511      0.15457      0.93873 GOBP_BROWN_FAT_CELL_DIFFERENTIATION
GOBP_BRUSH_BORDER_ASSEMBLY               SET       6     -0.72645    -0.013076      0.42235      0.95727 GOBP_BRUSH_BORDER_ASSEMBLY
GOBP_BUD_ELONGATION_INVOLVED...          SET       7      0.72843     0.014162      0.43312     0.046312 GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING
GOBP_BUNDLE_OF_HIS_CELL_TO_P...1         SET      14     -0.20454   -0.0056225      0.32989      0.73237 GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION
GOBP_BUNDLE_OF_HIS_CELL_TO_P...2         SET       6     -0.66443     -0.01196      0.47748      0.91796 GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING
GOBP_B_1_B_CELL_DIFFERENTIAT...          SET       5      -0.4799   -0.0078856      0.42688      0.86953 GOBP_B_1_B_CELL_DIFFERENTIATION
GOBP_B_CELL_ACTIVATION                   SET     257    -0.093128    -0.010896     0.068531       0.9129 GOBP_B_CELL_ACTIVATION
GOBP_B_CELL_ACTIVATION_INVOL...          SET      84     -0.07386   -0.0049639      0.12037      0.73026 GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_B_CELL_APOPTOTIC_PROCESS            SET      25      0.25246     0.009271      0.20091      0.10446 GOBP_B_CELL_APOPTOTIC_PROCESS
