# TOTAL_GENES = 18870
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
COLDREN_GEFITINIB_RESISTANCE...2         SET      80    -0.081434   -0.0052912     0.081658      0.84067 COLDREN_GEFITINIB_RESISTANCE_UP
COLINA_TARGETS_OF_4EBP1_AND_...          SET     336    -0.064861   -0.0085778     0.043657      0.93131 COLINA_TARGETS_OF_4EBP1_AND_4EBP2
COLIN_PILOCYTIC_ASTROCYTOMA_...1         SET      27     0.060578    0.0022899      0.17222      0.36251 COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN
COLIN_PILOCYTIC_ASTROCYTOMA_...2         SET      31    -0.088507   -0.0035845      0.14786      0.72527 COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP
COLLER_MYC_TARGETS_DN                    SET       6     -0.66722    -0.011896      0.39844      0.95298 COLLER_MYC_TARGETS_DN
COLLER_MYC_TARGETS_UP                    SET      23    -0.020377  -0.00071101      0.16297      0.54975 COLLER_MYC_TARGETS_UP
COLLIS_PRKDC_REGULATORS                  SET      13      0.58102     0.015246      0.23926    0.0075876 COLLIS_PRKDC_REGULATORS
COLLIS_PRKDC_SUBSTRATES                  SET      16     0.062531    0.0018201      0.18569      0.36816 COLLIS_PRKDC_SUBSTRATES
CONCANNON_APOPTOSIS_BY_EPOXO...1         SET     151    -0.040427    -0.003602     0.066192      0.72932 CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN
CONCANNON_APOPTOSIS_BY_EPOXO...2         SET     223    0.0012777   0.00013808     0.055729      0.49085 CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP
CONRAD_GERMLINE_STEM_CELL                SET       9      0.23743    0.0051843      0.27498      0.19395 CONRAD_GERMLINE_STEM_CELL
CONRAD_STEM_CELL                         SET      38     -0.22971    -0.010298      0.13592      0.95448 CONRAD_STEM_CELL
CORONEL_RFX7_DIRECT_TARGETS_...          SET      40      0.06108    0.0028093      0.12154      0.30764 CORONEL_RFX7_DIRECT_TARGETS_UP
CORRE_MULTIPLE_MYELOMA_DN                SET      54      0.14972    0.0079979      0.11796      0.10219 CORRE_MULTIPLE_MYELOMA_DN
CORRE_MULTIPLE_MYELOMA_UP                SET      69    0.0066967   0.00040422      0.10195      0.47382 CORRE_MULTIPLE_MYELOMA_UP
COULOUARN_TEMPORAL_TGFB1_SIG...1         SET     132    -0.022001   -0.0018337     0.072062      0.61993 COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN
COULOUARN_TEMPORAL_TGFB1_SIG...2         SET     102      0.12412    0.0091011     0.080989     0.062703 COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP
COWLING_MYCN_TARGETS                     SET      40     -0.11249   -0.0051738      0.12642      0.81321 COWLING_MYCN_TARGETS
CREIGHTON_AKT1_SIGNALING_VIA...1         SET      22     0.056448    0.0019263      0.16317      0.36469 CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN
CREIGHTON_AKT1_SIGNALING_VIA...2         SET      33      0.25581     0.010689      0.13634     0.030323 CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP
CREIGHTON_ENDOCRINE_THERAPY_...1         SET     469    -0.034556   -0.0053798      0.03839      0.81597 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1
CREIGHTON_ENDOCRINE_THERAPY_...2         SET     422   -0.0031772   -0.0004698     0.039035      0.53243 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2
CREIGHTON_ENDOCRINE_THERAPY_...3         SET     678     0.039228    0.0073011     0.032234      0.11182 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3
CREIGHTON_ENDOCRINE_THERAPY_...4         SET     277      0.11918     0.014334     0.050113    0.0087042 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4
CREIGHTON_ENDOCRINE_THERAPY_...5         SET     455    -0.018314   -0.0028095     0.038833       0.6814 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5
CROMER_METASTASIS_DN                     SET      77      0.10179     0.006489     0.093004      0.13689 CROMER_METASTASIS_DN
CROMER_METASTASIS_UP                     SET      61     0.076783    0.0043587      0.10148      0.22464 CROMER_METASTASIS_UP
CROMER_TUMORIGENESIS_DN                  SET      46      0.21859      0.01078       0.1287     0.044724 CROMER_TUMORIGENESIS_DN
CROMER_TUMORIGENESIS_UP                  SET      52     0.098729    0.0051758       0.1187      0.20278 CROMER_TUMORIGENESIS_UP
CROONQUIST_IL6_DEPRIVATION_DN            SET      94     0.035425    0.0024941     0.071598      0.31038 CROONQUIST_IL6_DEPRIVATION_DN
CROONQUIST_IL6_DEPRIVATION_UP            SET      17      0.14931    0.0044796      0.21118      0.23978 CROONQUIST_IL6_DEPRIVATION_UP
CROONQUIST_NRAS_SIGNALING_DN             SET      70    -0.069228   -0.0042087     0.081824      0.80123 CROONQUIST_NRAS_SIGNALING_DN
CROONQUIST_NRAS_SIGNALING_UP             SET      30      0.15467    0.0061623      0.15658      0.16164 CROONQUIST_NRAS_SIGNALING_UP
CROONQUIST_NRAS_VS_STROMAL_S...1         SET      89     0.034619     0.002372     0.080368      0.33333 CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN
CROONQUIST_NRAS_VS_STROMAL_S...2         SET      37    0.0070455   0.00031168       0.1225      0.47707 CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP
CROONQUIST_STROMAL_STIMULATI...1         SET      11      0.26485    0.0063928      0.22907      0.12381 CROONQUIST_STROMAL_STIMULATION_DN
CROONQUIST_STROMAL_STIMULATI...2         SET      46   -0.0096435  -0.00047556      0.12422      0.53094 CROONQUIST_STROMAL_STIMULATION_UP
CROSBY_E2F4_TARGETS                      SET       6      0.23914    0.0042636       0.2275       0.1466 CROSBY_E2F4_TARGETS
CUI_GLUCOSE_DEPRIVATION                  SET      58    -0.053596   -0.0029669     0.097902      0.70796 CUI_GLUCOSE_DEPRIVATION
CUI_TCF21_TARGETS_2_DN                   SET     798     0.013939    0.0028053     0.031292        0.328 CUI_TCF21_TARGETS_2_DN
CUI_TCF21_TARGETS_2_UP                   SET     404    -0.052057   -0.0075352     0.040057      0.90312 CUI_TCF21_TARGETS_2_UP
CUI_TCF21_TARGETS_DN                     SET      31     -0.18321   -0.0074198      0.16919      0.86056 CUI_TCF21_TARGETS_DN
CUI_TCF21_TARGETS_UP                     SET      35       0.1895     0.008154       0.1486      0.10111 CUI_TCF21_TARGETS_UP
CURSONS_NATURAL_KILLER_CELLS             SET      20     0.094721    0.0030822      0.19184      0.31075 CURSONS_NATURAL_KILLER_CELLS
DACOSTA_ERCC3_ALLELE_XPCS_VS...1         SET      31    -0.073348   -0.0029706      0.14967      0.68796 DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN
DACOSTA_ERCC3_ALLELE_XPCS_VS...2         SET      26     -0.25456   -0.0094427      0.16492      0.93864 DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP
DACOSTA_LOW_DOSE_UV_RESPONSE...1         SET       7      0.10021    0.0019298      0.27239      0.35648 DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN
DACOSTA_LOW_DOSE_UV_RESPONSE...2         SET      12  -0.00095166  -2.3992e-05      0.26856      0.50141 DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP
DACOSTA_UV_RESPONSE_VIA_ERCC...1         SET     450     0.060475    0.0092271     0.041103     0.070615 DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN
DACOSTA_UV_RESPONSE_VIA_ERCC...2         SET      69    -0.060999   -0.0036819     0.088843      0.75383 DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP
DACOSTA_UV_RESPONSE_VIA_ERCC...3         SET     831    -0.011216   -0.0023013     0.030191      0.64486 DACOSTA_UV_RESPONSE_VIA_ERCC3_DN
DACOSTA_UV_RESPONSE_VIA_ERCC...4         SET      83     -0.13658   -0.0090382      0.09429      0.92625 DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN
DACOSTA_UV_RESPONSE_VIA_ERCC...5         SET      53    0.0091095   0.00048211      0.10231      0.46453 DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP
DACOSTA_UV_RESPONSE_VIA_ERCC...6         SET     294    -0.076855   -0.0095184     0.044061      0.95944 DACOSTA_UV_RESPONSE_VIA_ERCC3_UP
DACOSTA_UV_RESPONSE_VIA_ERCC...7         SET      83     -0.12793    -0.008466     0.094824      0.91134 DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN
DACOSTA_UV_RESPONSE_VIA_ERCC...8         SET      24     0.080056    0.0028533      0.14687      0.29286 DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_UP
DAIRKEE_CANCER_PRONE_RESPONS...1         SET      51     0.008638   0.00044847      0.10962       0.4686 DAIRKEE_CANCER_PRONE_RESPONSE_BPA
DAIRKEE_CANCER_PRONE_RESPONS...2         SET     111    -0.054456   -0.0041644     0.076688      0.76117 DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2
DAIRKEE_CANCER_PRONE_RESPONS...3         SET      28     -0.18344   -0.0070613      0.15369      0.88367 DAIRKEE_CANCER_PRONE_RESPONSE_E2
DALESSIO_TSA_RESPONSE                    SET      18      0.21831    0.0067396       0.2163      0.15642 DALESSIO_TSA_RESPONSE
DANG_BOUND_BY_MYC                        SET     986      0.04174    0.0092889     0.025114     0.048264 DANG_BOUND_BY_MYC
DANG_MYC_TARGETS_DN                      SET      29     0.074062    0.0029013      0.14077      0.29941 DANG_MYC_TARGETS_DN
DANG_MYC_TARGETS_UP                      SET     124    -0.065342   -0.0052796      0.07093      0.82153 DANG_MYC_TARGETS_UP
DANG_REGULATED_BY_MYC_DN                 SET     236    -0.046663   -0.0051858     0.052671      0.81217 DANG_REGULATED_BY_MYC_DN
DANG_REGULATED_BY_MYC_UP                 SET      67     0.090689    0.0053944     0.095196      0.17039 DANG_REGULATED_BY_MYC_UP
DARWICHE_PAPILLOMA_PROGRESSI...          SET      74     0.069214     0.004326     0.091585      0.22491 DARWICHE_PAPILLOMA_PROGRESSION_RISK
DARWICHE_PAPILLOMA_RISK_HIGH...1         SET     174     -0.04193   -0.0040078     0.058165       0.7645 DARWICHE_PAPILLOMA_RISK_HIGH_DN
DARWICHE_PAPILLOMA_RISK_HIGH...2         SET     144      0.01076   0.00093638     0.067134      0.43633 DARWICHE_PAPILLOMA_RISK_HIGH_UP
DARWICHE_PAPILLOMA_RISK_LOW_...1         SET     160  -0.00044637  -4.0929e-05     0.059934      0.50297 DARWICHE_PAPILLOMA_RISK_LOW_DN
DARWICHE_PAPILLOMA_RISK_LOW_...2         SET     158    -0.041127   -0.0037476     0.064512       0.7381 DARWICHE_PAPILLOMA_RISK_LOW_UP
DARWICHE_SKIN_TUMOR_PROMOTER...1         SET     183    0.0056345    0.0005522     0.057642      0.46107 DARWICHE_SKIN_TUMOR_PROMOTER_DN
DARWICHE_SKIN_TUMOR_PROMOTER...2         SET     137    -0.052084   -0.0044219     0.067351      0.78033 DARWICHE_SKIN_TUMOR_PROMOTER_UP
DARWICHE_SQUAMOUS_CELL_CARCI...1         SET     174    -0.026581   -0.0025407     0.057076      0.67929 DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN
DARWICHE_SQUAMOUS_CELL_CARCI...2         SET     144   -0.0087265  -0.00075942     0.068747       0.5505 DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP
DASU_IL6_SIGNALING_DN                    SET       7     -0.26396    -0.005083      0.35665      0.77038 DASU_IL6_SIGNALING_DN
DASU_IL6_SIGNALING_SCAR_DN               SET      14     -0.20907   -0.0056928      0.26476      0.78513 DASU_IL6_SIGNALING_SCAR_DN
DASU_IL6_SIGNALING_SCAR_UP               SET      30     -0.16774   -0.0066829      0.14859      0.87052 DASU_IL6_SIGNALING_SCAR_UP
DASU_IL6_SIGNALING_UP                    SET      57      0.25793     0.014155      0.10975    0.0093867 DASU_IL6_SIGNALING_UP
DAUER_STAT3_TARGETS_DN                   SET      48     0.076385    0.0038477      0.11324         0.25 DAUER_STAT3_TARGETS_DN
DAUER_STAT3_TARGETS_UP                   SET      47     0.096008    0.0047857      0.13088      0.23162 DAUER_STAT3_TARGETS_UP
DAVICIONI_MOLECULAR_ARMS_VS_...1         SET     167    -0.060262   -0.0056442     0.066894      0.81616 DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN
DAVICIONI_MOLECULAR_ARMS_VS_...2         SET     312    0.0041987   0.00053542      0.04858      0.46556 DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP
DAVICIONI_PAX_FOXO1_SIGNATUR...1         SET      19    0.0092924   0.00029472      0.21927       0.4831 DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN
DAVICIONI_PAX_FOXO1_SIGNATUR...2         SET      53    -0.060624   -0.0032085      0.12123      0.69149 DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP
DAVICIONI_RHABDOMYOSARCOMA_P...1         SET      14      0.10789    0.0029376      0.26411      0.34146 DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_DN
DAVICIONI_RHABDOMYOSARCOMA_P...2         SET      59    -0.017948    -0.001002      0.11875      0.56007 DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP
DAVICIONI_TARGETS_OF_PAX_FOX...1         SET      62    -0.074639   -0.0042714      0.11534      0.74122 DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN
DAVICIONI_TARGETS_OF_PAX_FOX...2         SET     242     0.043229    0.0048642     0.057859      0.22749 DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP
DAVIES_MULTIPLE_MYELOMA_VS_M...1         SET      22     -0.09702   -0.0033109       0.1683      0.71785 DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN
DAVIES_MULTIPLE_MYELOMA_VS_M...2         SET      13      0.12586    0.0033025      0.19917      0.26372 DAVIES_MULTIPLE_MYELOMA_VS_MGUS_UP
DAWSON_METHYLATED_IN_LYMPHOM...          SET      57      0.18655     0.010238      0.12809      0.07266 DAWSON_METHYLATED_IN_LYMPHOMA_TCL1
DAZARD_RESPONSE_TO_UV_NHEK_DN            SET     293      -0.0166   -0.0020524     0.048464      0.63402 DAZARD_RESPONSE_TO_UV_NHEK_DN
DAZARD_RESPONSE_TO_UV_NHEK_UP            SET     195     0.075433    0.0076287     0.055601     0.087449 DAZARD_RESPONSE_TO_UV_NHEK_UP
DAZARD_RESPONSE_TO_UV_SCC_DN             SET     111      0.10446    0.0079887     0.080886     0.098273 DAZARD_RESPONSE_TO_UV_SCC_DN
DAZARD_RESPONSE_TO_UV_SCC_UP             SET      93     0.082879    0.0058041     0.083857       0.1615 DAZARD_RESPONSE_TO_UV_SCC_UP
DAZARD_UV_RESPONSE_CLUSTER_G1            SET      49     0.041719    0.0021232      0.10994      0.35217 DAZARD_UV_RESPONSE_CLUSTER_G1
DAZARD_UV_RESPONSE_CLUSTER_G2            SET      25      0.38821     0.014121       0.1553    0.0062176 DAZARD_UV_RESPONSE_CLUSTER_G2
DAZARD_UV_RESPONSE_CLUSTER_G...1         SET      22     -0.22011   -0.0075115      0.15197      0.92624 DAZARD_UV_RESPONSE_CLUSTER_G24
DAZARD_UV_RESPONSE_CLUSTER_G...2         SET      18      0.22466    0.0069356      0.19238      0.12145 DAZARD_UV_RESPONSE_CLUSTER_G28
DAZARD_UV_RESPONSE_CLUSTER_G3            SET      14      -0.3876    -0.010554      0.19108      0.97873 DAZARD_UV_RESPONSE_CLUSTER_G3
DAZARD_UV_RESPONSE_CLUSTER_G4            SET      19      0.16082    0.0051007      0.17001      0.17209 DAZARD_UV_RESPONSE_CLUSTER_G4
DAZARD_UV_RESPONSE_CLUSTER_G5            SET      11     -0.20068   -0.0048441      0.24599      0.79269 DAZARD_UV_RESPONSE_CLUSTER_G5
DAZARD_UV_RESPONSE_CLUSTER_G6            SET     141     0.032066    0.0027616     0.069984      0.32341 DAZARD_UV_RESPONSE_CLUSTER_G6
DEBIASI_APOPTOSIS_BY_REOVIRU...1         SET     257    -0.013981   -0.0016206     0.048569      0.61327 DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN
DEBIASI_APOPTOSIS_BY_REOVIRU...2         SET     280   0.00056791   6.8666e-05     0.048504      0.49533 DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP
DEBOSSCHER_NFKB_TARGETS_REPR...          SET      20    -0.043773   -0.0014244       0.1991      0.58701 DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS
DELACROIX_RARG_BOUND_MEF                 SET     354    -0.047557   -0.0064525     0.043608      0.86226 DELACROIX_RARG_BOUND_MEF
DELACROIX_RAR_BOUND_ES                   SET     435    -0.058254   -0.0087423     0.038465      0.93504 DELACROIX_RAR_BOUND_ES
DELACROIX_RAR_TARGETS_DN                 SET      26    -0.016598  -0.00061569      0.15245      0.54335 DELACROIX_RAR_TARGETS_DN
DELACROIX_RAR_TARGETS_UP                 SET      43    -0.056882   -0.0027123      0.13214      0.66657 DELACROIX_RAR_TARGETS_UP
DELASERNA_MYOD_TARGETS_DN                SET      52     -0.24923    -0.013066      0.12057      0.98063 DELASERNA_MYOD_TARGETS_DN
DELASERNA_MYOD_TARGETS_UP                SET      86     -0.08382   -0.0056458     0.087182      0.83183 DELASERNA_MYOD_TARGETS_UP
DELASERNA_TARGETS_OF_MYOD_AN...          SET      11     -0.11661   -0.0028148      0.26651      0.66915 DELASERNA_TARGETS_OF_MYOD_AND_SMARCA4
DELLA_RESPONSE_TO_TSA_AND_BU...          SET      19      0.01944   0.00061657      0.18675      0.45855 DELLA_RESPONSE_TO_TSA_AND_BUTYRATE
DELPUECH_FOXO3_TARGETS_DN                SET      39      0.14665    0.0066602      0.11585      0.10279 DELPUECH_FOXO3_TARGETS_DN
DELPUECH_FOXO3_TARGETS_UP                SET      61     0.021152    0.0012007      0.10743      0.42196 DELPUECH_FOXO3_TARGETS_UP
DELYS_THYROID_CANCER_DN                  SET     213     0.019874    0.0020995     0.059296      0.36875 DELYS_THYROID_CANCER_DN
DELYS_THYROID_CANCER_UP                  SET     423     0.049785    0.0073701     0.041495      0.11512 DELYS_THYROID_CANCER_UP
DEMAGALHAES_AGING_DN                     SET      14      0.34988    0.0095267      0.19983     0.039994 DEMAGALHAES_AGING_DN
DEMAGALHAES_AGING_UP                     SET      51     0.076269    0.0039598      0.11679      0.25687 DEMAGALHAES_AGING_UP
DEN_INTERACT_WITH_LCA5                   SET      25     0.081741    0.0029733      0.17302      0.31831 DEN_INTERACT_WITH_LCA5
DER_IFN_ALPHA_RESPONSE_DN                SET       5     -0.14122   -0.0022986       0.4068      0.63576 DER_IFN_ALPHA_RESPONSE_DN
DER_IFN_ALPHA_RESPONSE_UP                SET      73   -0.0065007  -0.00040356     0.096112      0.52696 DER_IFN_ALPHA_RESPONSE_UP
DER_IFN_BETA_RESPONSE_DN                 SET       6      0.42152    0.0075154      0.37333      0.12944 DER_IFN_BETA_RESPONSE_DN
DER_IFN_BETA_RESPONSE_UP                 SET     101    -0.012683  -0.00092543     0.084387      0.55973 DER_IFN_BETA_RESPONSE_UP
DER_IFN_GAMMA_RESPONSE_DN                SET      10      0.11899    0.0027385      0.27845      0.33457 DER_IFN_GAMMA_RESPONSE_DN
DER_IFN_GAMMA_RESPONSE_UP                SET      70     -0.12344   -0.0075044     0.099161      0.89339 DER_IFN_GAMMA_RESPONSE_UP
DESERT_EXTRACELLULAR_MATRIX_...          SET      20    -0.091333   -0.0029719      0.19976      0.67624 DESERT_EXTRACELLULAR_MATRIX_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP
DESERT_PERIPORTAL_HEPATOCELL...          SET     149      -0.2039    -0.018047     0.063587      0.99933 DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP
DESERT_PERIVENOUS_HEPATOCELL...          SET     149     0.045433    0.0040213      0.06613      0.24604 DESERT_PERIVENOUS_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP
DESERT_STEM_CELL_HEPATOCELLU...          SET     234     0.028688    0.0031749     0.050825      0.28623 DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP
DEURIG_T_CELL_PROLYMPHOCYTIC...1         SET     292      0.03664    0.0045226     0.048488      0.22493 DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN
DEURIG_T_CELL_PROLYMPHOCYTIC...2         SET     323    0.0040068   0.00051973     0.044434      0.46408 DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP
DE_YY1_TARGETS_DN                        SET      89   -0.0093617  -0.00064143     0.087023      0.54283 DE_YY1_TARGETS_DN
DE_YY1_TARGETS_UP                        SET      17     0.070437    0.0021133      0.20011      0.36242 DE_YY1_TARGETS_UP
DIAZ_CHRONIC_MYELOGENOUS_LEU...1         SET     111     -0.24506    -0.018741     0.082496      0.99851 DIAZ_CHRONIC_MYELOGENOUS_LEUKEMIA_DN
DIAZ_CHRONIC_MYELOGENOUS_LEU...2         SET    1324      0.03713     0.009484     0.022853     0.052122 DIAZ_CHRONIC_MYELOGENOUS_LEUKEMIA_UP
DIERICK_SEROTONIN_FUNCTION_G...          SET       7     -0.62922    -0.012117      0.28952      0.98511 DIERICK_SEROTONIN_FUNCTION_GENES
DING_LUNG_CANCER_BY_MUTATION...          SET      20     -0.29136   -0.0094806      0.20678      0.92058 DING_LUNG_CANCER_BY_MUTATION_RATE
DING_LUNG_CANCER_EXPRESSION_...          SET     100    -0.028581   -0.0020752     0.081636      0.63687 DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER
DING_LUNG_CANCER_MUTATED_FRE...          SET      12       0.2573    0.0064865       0.2211      0.12228 DING_LUNG_CANCER_MUTATED_FREQUENTLY
DING_LUNG_CANCER_MUTATED_REC...          SET       6     0.025416   0.00045315       0.3219      0.46853 DING_LUNG_CANCER_MUTATED_RECURRENTLY
DING_LUNG_CANCER_MUTATED_SIG...          SET      24     0.099477    0.0035455      0.16764      0.27646 DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY
DIRMEIER_LMP1_RESPONSE_EARLY             SET      57      0.12548    0.0068862      0.10283      0.11118 DIRMEIER_LMP1_RESPONSE_EARLY
DIRMEIER_LMP1_RESPONSE_LATE_...1         SET      27     0.081459    0.0030792      0.13153      0.26785 DIRMEIER_LMP1_RESPONSE_LATE_DN
DIRMEIER_LMP1_RESPONSE_LATE_...2         SET      54      0.16999    0.0090809      0.10939     0.060101 DIRMEIER_LMP1_RESPONSE_LATE_UP
DITTMER_PTHLH_TARGETS_DN                 SET      70    -0.084101   -0.0051129      0.10135      0.79666 DITTMER_PTHLH_TARGETS_DN
DITTMER_PTHLH_TARGETS_UP                 SET     111   -0.0085705  -0.00065541     0.077563      0.54399 DITTMER_PTHLH_TARGETS_UP
DOANE_BREAST_CANCER_CLASSES_...1         SET      33    -0.020841  -0.00087082       0.1422      0.55826 DOANE_BREAST_CANCER_CLASSES_DN
DOANE_BREAST_CANCER_CLASSES_...2         SET      64    -0.075562   -0.0043932      0.10562      0.76283 DOANE_BREAST_CANCER_CLASSES_UP
DOANE_BREAST_CANCER_ESR1_DN              SET      44    -0.051562    -0.002487      0.11803      0.66889 DOANE_BREAST_CANCER_ESR1_DN
DOANE_BREAST_CANCER_ESR1_UP              SET     106     0.038839    0.0029028     0.080235      0.31417 DOANE_BREAST_CANCER_ESR1_UP
DOANE_RESPONSE_TO_ANDROGEN_DN            SET     229    -0.088659   -0.0097076     0.054782       0.9472 DOANE_RESPONSE_TO_ANDROGEN_DN
DOANE_RESPONSE_TO_ANDROGEN_UP            SET     165     0.077237     0.007191     0.063242        0.111 DOANE_RESPONSE_TO_ANDROGEN_UP
DODD_NASOPHARYNGEAL_CARCINOM...1         SET    1298   -0.0095841   -0.0024257     0.023353      0.65924 DODD_NASOPHARYNGEAL_CARCINOMA_DN
DODD_NASOPHARYNGEAL_CARCINOM...2         SET    1594    0.0057111    0.0015883      0.02104      0.39303 DODD_NASOPHARYNGEAL_CARCINOMA_UP
DONATO_CELL_CYCLE_TRETINOIN              SET       6     -0.11431    -0.002038      0.29567      0.65047 DONATO_CELL_CYCLE_TRETINOIN
DORMOY_ELAVL1_TARGETS                    SET      17      0.22728    0.0068189      0.20317      0.13166 DORMOY_ELAVL1_TARGETS
DORN_ADENOVIRUS_INFECTION_12...1         SET      31      0.33997     0.013769      0.13547    0.0060489 DORN_ADENOVIRUS_INFECTION_12HR_DN
DORN_ADENOVIRUS_INFECTION_12...2         SET      25      0.13798    0.0050191      0.14239      0.16627 DORN_ADENOVIRUS_INFECTION_12HR_UP
DORN_ADENOVIRUS_INFECTION_24...1         SET      40      0.18796    0.0086448      0.11662     0.053517 DORN_ADENOVIRUS_INFECTION_24HR_DN
DORN_ADENOVIRUS_INFECTION_24...2         SET      11      0.47847     0.011549      0.24604     0.025917 DORN_ADENOVIRUS_INFECTION_24HR_UP
DORN_ADENOVIRUS_INFECTION_32...1         SET      37      0.15934    0.0070489      0.12566      0.10241 DORN_ADENOVIRUS_INFECTION_32HR_DN
DORN_ADENOVIRUS_INFECTION_32...2         SET      10      0.35032    0.0080626      0.22285     0.057981 DORN_ADENOVIRUS_INFECTION_32HR_UP
DORN_ADENOVIRUS_INFECTION_48...1         SET      37      0.19528     0.008639      0.12839     0.064133 DORN_ADENOVIRUS_INFECTION_48HR_DN
DORN_ADENOVIRUS_INFECTION_48...2         SET      13      0.28052    0.0073606      0.18774     0.067572 DORN_ADENOVIRUS_INFECTION_48HR_UP
DORSAM_HOXA9_TARGETS_DN                  SET      30     -0.30857    -0.012294      0.16884      0.96618 DORSAM_HOXA9_TARGETS_DN
DORSAM_HOXA9_TARGETS_UP                  SET      35     0.012082   0.00051986      0.14872      0.46763 DORSAM_HOXA9_TARGETS_UP
DORSEY_GAB2_TARGETS                      SET      28     -0.19559   -0.0075289      0.17759      0.86462 DORSEY_GAB2_TARGETS
DOUGLAS_BMI1_TARGETS_DN                  SET     304     0.016731    0.0021065     0.045562      0.35673 DOUGLAS_BMI1_TARGETS_DN
DOUGLAS_BMI1_TARGETS_UP                  SET     527    -0.014199   -0.0023396     0.036362      0.65191 DOUGLAS_BMI1_TARGETS_UP
DUAN_PRDM5_TARGETS                       SET      74    -0.079957   -0.0049974     0.098228      0.79217 DUAN_PRDM5_TARGETS
DUNNE_TARGETS_OF_AML1_MTG8_F...1         SET      17      0.19184    0.0057556      0.20486      0.17453 DUNNE_TARGETS_OF_AML1_MTG8_FUSION_DN
DUNNE_TARGETS_OF_AML1_MTG8_F...2         SET      51     -0.11472    -0.005956      0.11478       0.8412 DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP
DURAND_STROMA_NS_UP                      SET     167     -0.10459   -0.0097957     0.064475      0.94761 DURAND_STROMA_NS_UP
DURAND_STROMA_S_UP                       SET     268    -0.014472   -0.0017124     0.051521       0.6106 DURAND_STROMA_S_UP
DURCHDEWALD_SKIN_CARCINOGENE...1         SET     252      0.11347     0.013026     0.052133     0.014762 DURCHDEWALD_SKIN_CARCINOGENESIS_DN
DURCHDEWALD_SKIN_CARCINOGENE...2         SET      82      0.10374    0.0068237     0.085646      0.11292 DURCHDEWALD_SKIN_CARCINOGENESIS_UP
