# MEAN_SAMPLE_SIZE = 88076
# TOTAL_GENES = 18375
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
CASORELLI_APL_SECONDARY_VS_D...          SET      37      -0.1587   -0.0071144      0.25582      0.73249 CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP
CASTELLANO_HRAS_AND_NRAS_TAR...1         SET       7      0.27222    0.0053123      0.57258      0.31725 CASTELLANO_HRAS_AND_NRAS_TARGETS_DN
CASTELLANO_HRAS_AND_NRAS_TAR...2         SET       5    -0.026419  -0.00043575      0.75989      0.51387 CASTELLANO_HRAS_AND_NRAS_TARGETS_UP
CASTELLANO_HRAS_TARGETS_DN               SET       5      0.37561    0.0061953      0.65537      0.28328 CASTELLANO_HRAS_TARGETS_DN
CASTELLANO_HRAS_TARGETS_UP               SET       4      0.31262     0.004612      0.87048      0.35975 CASTELLANO_HRAS_TARGETS_UP
CASTELLANO_NRAS_TARGETS_DN               SET      14      0.10612    0.0029283      0.45547      0.40788 CASTELLANO_NRAS_TARGETS_DN
CASTELLANO_NRAS_TARGETS_UP               SET      67     0.027864    0.0016795      0.19244      0.44244 CASTELLANO_NRAS_TARGETS_UP
CAVARD_LIVER_CANCER_MALIGNAN...          SET      28      0.23601    0.0092062      0.28595      0.20459 CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN
CEBALLOS_TARGETS_OF_TP53_AND...1         SET      31      0.13047    0.0053545        0.272      0.31574 CEBALLOS_TARGETS_OF_TP53_AND_MYC_DN
CEBALLOS_TARGETS_OF_TP53_AND...2         SET      18      0.35615     0.011142      0.36209      0.16266 CEBALLOS_TARGETS_OF_TP53_AND_MYC_UP
CERIBELLI_GENES_INACTIVE_AND...          SET      30     -0.19643   -0.0079307      0.28492      0.75472 CERIBELLI_GENES_INACTIVE_AND_BOUND_BY_NFY
CERIBELLI_PROMOTERS_INACTIVE...          SET      30     -0.13433   -0.0054236      0.31825      0.66352 CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY
CERVERA_SDHB_TARGETS_1_DN                SET      33    -0.030993   -0.0013123       0.2706      0.54559 CERVERA_SDHB_TARGETS_1_DN
CERVERA_SDHB_TARGETS_1_UP                SET     112     -0.38841    -0.030232      0.15571      0.99369 CERVERA_SDHB_TARGETS_1_UP
CERVERA_SDHB_TARGETS_2                   SET     111      -0.2804    -0.021728      0.15311      0.96647 CERVERA_SDHB_TARGETS_2
CHANDRAN_METASTASIS_DN                   SET     296    -0.071602   -0.0090145     0.092416      0.78076 CHANDRAN_METASTASIS_DN
CHANDRAN_METASTASIS_TOP50_DN             SET      40     0.058559    0.0027293      0.23646       0.4022 CHANDRAN_METASTASIS_TOP50_DN
CHANDRAN_METASTASIS_TOP50_UP             SET      34       0.6627     0.028481      0.24331    0.0032312 CHANDRAN_METASTASIS_TOP50_UP
CHANDRAN_METASTASIS_UP                   SET     180     0.099552     0.009805      0.11656      0.19653 CHANDRAN_METASTASIS_UP
CHANGOLKAR_H2AFY_TARGETS_DN              SET      38     0.026533    0.0012054      0.25674      0.45884 CHANGOLKAR_H2AFY_TARGETS_DN
CHANGOLKAR_H2AFY_TARGETS_UP              SET      45      -0.2935    -0.014507      0.23265      0.89644 CHANGOLKAR_H2AFY_TARGETS_UP
CHANG_IMMORTALIZED_BY_HPV31_...1         SET      57     -0.24909    -0.013852      0.20853      0.88385 CHANG_IMMORTALIZED_BY_HPV31_DN
CHANG_IMMORTALIZED_BY_HPV31_...2         SET      66     -0.16035   -0.0095931      0.19316      0.79677 CHANG_IMMORTALIZED_BY_HPV31_UP
CHANG_POU5F1_TARGETS_DN                  SET       7       1.2543     0.024478      0.60301     0.018767 CHANG_POU5F1_TARGETS_DN
CHANG_POU5F1_TARGETS_UP                  SET      14     -0.36227   -0.0099962      0.43243      0.79891 CHANG_POU5F1_TARGETS_UP
CHARAFE_BREAST_CANCER_BASAL_...1         SET      50     0.059421    0.0030955      0.26632      0.41172 CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN
CHARAFE_BREAST_CANCER_BASAL_...2         SET     116     -0.13328    -0.010556      0.13935      0.83056 CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP
CHARAFE_BREAST_CANCER_LUMINA...1         SET     430     -0.12601     -0.01905     0.079438      0.94365 CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN
CHARAFE_BREAST_CANCER_LUMINA...2         SET     360    -0.076745    -0.010637     0.081409      0.82708 CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP
CHARAFE_BREAST_CANCER_LUMINA...3         SET     439    -0.012414   -0.0018958     0.078574      0.56277 CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN
CHARAFE_BREAST_CANCER_LUMINA...4         SET     420    -0.029609   -0.0044251     0.075117      0.65327 CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP
CHASSOT_SKIN_WOUND                       SET       9      0.12126     0.002683      0.54261      0.41159 CHASSOT_SKIN_WOUND
CHAUHAN_RESPONSE_TO_METHOXYE...1         SET      90      0.11027    0.0076986      0.15782      0.24237 CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN
CHAUHAN_RESPONSE_TO_METHOXYE...2         SET      45      -0.1465    -0.007241      0.21024      0.75703 CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP
CHEBOTAEV_GR_TARGETS_DN                  SET     114     -0.01498   -0.0011763      0.15444      0.53864 CHEBOTAEV_GR_TARGETS_DN
CHEBOTAEV_GR_TARGETS_UP                  SET      76     -0.11556   -0.0074166      0.18393      0.73508 CHEBOTAEV_GR_TARGETS_UP
CHEMELLO_SOLEUS_VS_EDL_MYOFI...1         SET       4     -0.40176   -0.0059272      0.71686      0.71241 CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_DN
CHEMELLO_SOLEUS_VS_EDL_MYOFI...2         SET      16     -0.14571   -0.0042979       0.3833      0.64808 CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP
CHEMNITZ_RESPONSE_TO_PROSTAG...1         SET     356     0.024288    0.0033478     0.085779      0.38854 CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN
CHEMNITZ_RESPONSE_TO_PROSTAG...2         SET     136     0.043444    0.0037238      0.12714      0.36629 CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP
CHENG_IMPRINTED_BY_ESTRADIOL             SET     102      0.11096    0.0082441      0.16579      0.25167 CHENG_IMPRINTED_BY_ESTRADIOL
CHENG_RESPONSE_TO_NICKEL_ACE...          SET      40       -0.266    -0.012398      0.21721      0.88964 CHENG_RESPONSE_TO_NICKEL_ACETATE
CHENG_TAF7L_TARGETS                      SET       6     0.064567    0.0011666      0.60841      0.45774 CHENG_TAF7L_TARGETS
CHEN_ETV5_TARGETS_SERTOLI                SET      22     -0.33151    -0.011464      0.33788      0.83673 CHEN_ETV5_TARGETS_SERTOLI
CHEN_ETV5_TARGETS_TESTIS                 SET      21      0.17667    0.0059695      0.32092      0.29098 CHEN_ETV5_TARGETS_TESTIS
CHEN_HOXA5_TARGETS_6HR_DN                SET       5      -0.2734   -0.0045095      0.60967      0.67308 CHEN_HOXA5_TARGETS_6HR_DN
CHEN_HOXA5_TARGETS_6HR_UP                SET       9      0.34738    0.0076862      0.59039      0.27814 CHEN_HOXA5_TARGETS_6HR_UP
CHEN_HOXA5_TARGETS_9HR_DN                SET      37    0.0025799   0.00011565      0.25006      0.49588 CHEN_HOXA5_TARGETS_9HR_DN
CHEN_HOXA5_TARGETS_9HR_UP                SET     215      0.15797     0.016988      0.10635     0.068728 CHEN_HOXA5_TARGETS_9HR_UP
CHEN_LIVER_METABOLISM_QTL_CIS            SET      91     -0.15329    -0.010761      0.16917      0.81756 CHEN_LIVER_METABOLISM_QTL_CIS
CHEN_LUNG_CANCER_SURVIVAL                SET      23      0.33017     0.011674      0.29326      0.13012 CHEN_LUNG_CANCER_SURVIVAL
CHEN_LVAD_SUPPORT_OF_FAILING...1         SET      41      0.18539    0.0087478      0.24308      0.22283 CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN
CHEN_LVAD_SUPPORT_OF_FAILING...2         SET      93      0.07069    0.0050164        0.164      0.33323 CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP
CHEN_METABOLIC_SYNDROM_NETWO...          SET    1162    -0.082879    -0.020173     0.047063      0.96087 CHEN_METABOLIC_SYNDROM_NETWORK
CHEN_NEUROBLASTOMA_COPY_NUMB...          SET      50    -0.058175   -0.0030306      0.26548      0.58672 CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS
CHEN_PDGF_TARGETS                        SET      18      0.55327     0.017308      0.40764     0.087359 CHEN_PDGF_TARGETS
CHEOK_RESPONSE_TO_HD_MTX_DN              SET      21      0.55799     0.018853      0.30856     0.035285 CHEOK_RESPONSE_TO_HD_MTX_DN
CHEOK_RESPONSE_TO_HD_MTX_UP              SET      19     -0.55779    -0.017928      0.37301      0.93258 CHEOK_RESPONSE_TO_HD_MTX_UP
CHEOK_RESPONSE_TO_MERCAPTOPU...1         SET      24     -0.43425    -0.015684      0.32593      0.90862 CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN
CHEOK_RESPONSE_TO_MERCAPTOPU...2         SET       5      -0.2215   -0.0036534      0.63584      0.63621 CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_UP
CHEOK_RESPONSE_TO_MERCAPTOPU...3         SET      18       0.1793    0.0056093      0.37013      0.31404 CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_DN
CHEOK_RESPONSE_TO_MERCAPTOPU...4         SET       8     -0.61989    -0.012932      0.63221      0.83658 CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_UP
CHEOK_RESPONSE_TO_MERCAPTOPU...5         SET      17      0.12852    0.0039074      0.39003      0.37089 CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN
CHEOK_RESPONSE_TO_MERCAPTOPU...6         SET      11     0.096833    0.0023686      0.38433      0.40054 CHEOK_RESPONSE_TO_MERCAPTOPURINE_UP
CHESLER_BRAIN_D6MIT150_QTL_C...          SET       6    -0.020584   -0.0003719      0.60751      0.51351 CHESLER_BRAIN_D6MIT150_QTL_CIS
CHESLER_BRAIN_D6MIT150_QTL_T...          SET       8     0.011808   0.00024633      0.54276      0.49132 CHESLER_BRAIN_D6MIT150_QTL_TRANS
CHESLER_BRAIN_HIGHEST_EXPRES...          SET      36      0.15778    0.0069771      0.28209      0.28797 CHESLER_BRAIN_HIGHEST_EXPRESSION
CHESLER_BRAIN_HIGHEST_GENETI...          SET      35    -0.055463   -0.0024184      0.26425      0.58312 CHESLER_BRAIN_HIGHEST_GENETIC_VARIANCE
CHESLER_BRAIN_QTL_CIS                    SET      70    -0.010339  -0.00063692      0.19714      0.52091 CHESLER_BRAIN_QTL_CIS
CHESLER_BRAIN_QTL_TRANS                  SET       6      -0.7017    -0.012678      0.62891      0.86773 CHESLER_BRAIN_QTL_TRANS
CHIANG_LIVER_CANCER_SUBCLASS...1         SET     156     -0.21592    -0.019811      0.12832      0.95377 CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN
CHIANG_LIVER_CANCER_SUBCLASS...2         SET     162     -0.14666     -0.01371      0.12434       0.8809 CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP
CHIANG_LIVER_CANCER_SUBCLASS...3         SET      46     -0.11761   -0.0058775      0.22643      0.69826 CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN
CHIANG_LIVER_CANCER_SUBCLASS...4         SET      22     -0.84408     -0.02919      0.35934      0.99058 CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP
CHIANG_LIVER_CANCER_SUBCLASS...5         SET      25    -0.037368   -0.0013774      0.33488      0.54442 CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_DN
CHIANG_LIVER_CANCER_SUBCLASS...6         SET      69   -0.0058701  -0.00035905       0.1893      0.51237 CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP
CHIANG_LIVER_CANCER_SUBCLASS...7         SET     166     -0.19152    -0.018121      0.11787      0.94789 CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN
CHIANG_LIVER_CANCER_SUBCLASS...8         SET     165     -0.04651   -0.0043876      0.12167      0.64886 CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP
CHIANG_LIVER_CANCER_SUBCLASS...9         SET     171    -0.059384   -0.0057021      0.11359      0.69944 CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN
CHIANG_LIVER_CANCER_SUBCLASS...10        SET      81     0.022733    0.0015061      0.19683      0.45403 CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP
CHIARADONNA_NEOPLASTIC_TRANS...1         SET     142     -0.02592   -0.0022699      0.13141      0.57818 CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN
CHIARADONNA_NEOPLASTIC_TRANS...2         SET     104     -0.14519    -0.010892      0.16002      0.81787 CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP
CHIARADONNA_NEOPLASTIC_TRANS...3         SET      48    -0.057514   -0.0029358      0.24076       0.5944 CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN
CHIARADONNA_NEOPLASTIC_TRANS...4         SET      56     0.037387    0.0020609      0.19331      0.42332 CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP
CHIARADONNA_NEOPLASTIC_TRANS...5         SET     132    -0.079282   -0.0066957      0.13391      0.72309 CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN
CHIARADONNA_NEOPLASTIC_TRANS...6         SET     114    -0.021525   -0.0016903      0.14758      0.55798 CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP
CHIARETTI_ACUTE_LYMPHOBLASTI...          SET      67     -0.15324   -0.0092368       0.1873      0.79336 CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70
CHIARETTI_T_ALL_REFRACTORY_T...          SET      27      0.10861    0.0041602       0.3003       0.3588 CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY
CHIARETTI_T_ALL_RELAPSE_PROG...          SET      19     -0.51774     -0.01664      0.38497      0.91066 CHIARETTI_T_ALL_RELAPSE_PROGNOSIS
CHIBA_RESPONSE_TO_TSA                    SET      43     -0.07159   -0.0034592      0.25284      0.61146 CHIBA_RESPONSE_TO_TSA
CHIBA_RESPONSE_TO_TSA_DN                 SET      20     0.063021    0.0020781      0.33024      0.42433 CHIBA_RESPONSE_TO_TSA_DN
CHIBA_RESPONSE_TO_TSA_UP                 SET      49     -0.13137   -0.0067752      0.22902      0.71689 CHIBA_RESPONSE_TO_TSA_UP
CHICAS_RB1_TARGETS_CONFLUENT             SET     525    -0.070551    -0.011754     0.070658      0.84097 CHICAS_RB1_TARGETS_CONFLUENT
CHICAS_RB1_TARGETS_GROWING               SET     228      0.10832     0.011991      0.10356       0.1478 CHICAS_RB1_TARGETS_GROWING
CHICAS_RB1_TARGETS_LOW_SERUM             SET      86      0.19346     0.013205      0.15785      0.11019 CHICAS_RB1_TARGETS_LOW_SERUM
CHICAS_RB1_TARGETS_SENESCENT             SET     519     0.065379     0.010832      0.06846       0.1698 CHICAS_RB1_TARGETS_SENESCENT
CHIN_BREAST_CANCER_COPY_NUMB...1         SET      12      0.66149     0.016899      0.43194     0.062842 CHIN_BREAST_CANCER_COPY_NUMBER_DN
CHIN_BREAST_CANCER_COPY_NUMB...2         SET      27      0.33349     0.012774      0.31335      0.14361 CHIN_BREAST_CANCER_COPY_NUMBER_UP
CHNG_MULTIPLE_MYELOMA_HYPERP...1         SET      29     -0.22384   -0.0088855      0.27116      0.79544 CHNG_MULTIPLE_MYELOMA_HYPERPLOID_DN
CHNG_MULTIPLE_MYELOMA_HYPERP...2         SET      51      0.47465     0.024972      0.19663    0.0078966 CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP
CHOI_ATL_ACUTE_STAGE                     SET       4      0.32297    0.0047648      0.66438      0.31344 CHOI_ATL_ACUTE_STAGE
CHOI_ATL_CHRONIC_VS_ACUTE_DN             SET      18      0.25247    0.0078984      0.32391      0.21786 CHOI_ATL_CHRONIC_VS_ACUTE_DN
CHOI_ATL_STAGE_PREDICTOR                 SET      42    -0.059332   -0.0028335      0.21836      0.60708 CHOI_ATL_STAGE_PREDICTOR
CHOW_RASSF1_TARGETS_DN                   SET      29     0.039005    0.0015484      0.32456      0.45217 CHOW_RASSF1_TARGETS_DN
CHOW_RASSF1_TARGETS_UP                   SET      22     0.080377    0.0027796      0.28443      0.38875 CHOW_RASSF1_TARGETS_UP
CHO_NR4A1_TARGETS                        SET      29      -0.4143    -0.016446      0.27589       0.9334 CHO_NR4A1_TARGETS
CHUANG_OXIDATIVE_STRESS_RESP...1         SET      11      0.46715     0.011427      0.42663      0.13677 CHUANG_OXIDATIVE_STRESS_RESPONSE_DN
CHUANG_OXIDATIVE_STRESS_RESP...2         SET      26    -0.012777   -0.0004803      0.29609      0.51721 CHUANG_OXIDATIVE_STRESS_RESPONSE_UP
CHUNG_BLISTER_CYTOTOXICITY_DN            SET      41      0.51061     0.024093      0.25306     0.021819 CHUNG_BLISTER_CYTOTOXICITY_DN
CHUNG_BLISTER_CYTOTOXICITY_UP            SET     123     -0.11041   -0.0090032       0.1321      0.79836 CHUNG_BLISTER_CYTOTOXICITY_UP
CHYLA_CBFA2T3_TARGETS_DN                 SET     230     -0.03006   -0.0033421      0.10076      0.61728 CHYLA_CBFA2T3_TARGETS_DN
CHYLA_CBFA2T3_TARGETS_UP                 SET     359     -0.14968    -0.020716     0.082132      0.96579 CHYLA_CBFA2T3_TARGETS_UP
CLASPER_LYMPHATIC_VESSELS_DU...1         SET      32     -0.41823    -0.017438      0.29992       0.9184 CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN
CLASPER_LYMPHATIC_VESSELS_DU...2         SET      19     -0.45254    -0.014545      0.39824      0.87209 CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP
CLAUS_PGR_POSITIVE_MENINGIOM...1         SET      11    -0.053039   -0.0012974      0.50393      0.54191 CLAUS_PGR_POSITIVE_MENINGIOMA_DN
CLAUS_PGR_POSITIVE_MENINGIOM...2         SET      10      0.18612    0.0043409      0.58123       0.3744 CLAUS_PGR_POSITIVE_MENINGIOMA_UP
CLIMENT_BREAST_CANCER_COPY_N...1         SET       8     -0.76884    -0.016039      0.67616      0.87224 CLIMENT_BREAST_CANCER_COPY_NUMBER_DN
CLIMENT_BREAST_CANCER_COPY_N...2         SET      23      0.80424     0.028436      0.34611     0.010078 CLIMENT_BREAST_CANCER_COPY_NUMBER_UP
COATES_MACROPHAGE_M1_VS_M2_DN            SET      77       0.1893     0.012229      0.18594      0.15433 COATES_MACROPHAGE_M1_VS_M2_DN
COATES_MACROPHAGE_M1_VS_M2_UP            SET      84     -0.19764    -0.013333      0.16457      0.88511 COATES_MACROPHAGE_M1_VS_M2_UP
COLDREN_GEFITINIB_RESISTANCE...1         SET     215    -0.084049   -0.0090384      0.10587      0.78635 COLDREN_GEFITINIB_RESISTANCE_DN
COLDREN_GEFITINIB_RESISTANCE...2         SET      80    0.0097596   0.00064258      0.15931      0.47558 COLDREN_GEFITINIB_RESISTANCE_UP
COLINA_TARGETS_OF_4EBP1_AND_...          SET     329     0.013487    0.0017885     0.085379      0.43724 COLINA_TARGETS_OF_4EBP1_AND_4EBP2
COLIN_PILOCYTIC_ASTROCYTOMA_...1         SET      27     -0.21094   -0.0080801      0.30315      0.75673 COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN
COLIN_PILOCYTIC_ASTROCYTOMA_...2         SET      32      0.39963     0.016663      0.27696     0.074533 COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP
COLLER_MYC_TARGETS_DN                    SET       7      0.60683     0.011842      0.70223      0.19376 COLLER_MYC_TARGETS_DN
COLLER_MYC_TARGETS_UP                    SET      23      -0.2381   -0.0084187      0.32887      0.76546 COLLER_MYC_TARGETS_UP
COLLIS_PRKDC_REGULATORS                  SET      13      0.67905     0.018056      0.47861     0.077988 COLLIS_PRKDC_REGULATORS
COLLIS_PRKDC_SUBSTRATES                  SET      16      0.50019     0.014754      0.37209      0.08944 COLLIS_PRKDC_SUBSTRATES
CONCANNON_APOPTOSIS_BY_EPOXO...1         SET     150       0.4403      0.03962      0.12841   0.00030375 CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN
CONCANNON_APOPTOSIS_BY_EPOXO...2         SET     220    -0.047395    -0.005155      0.10367      0.67622 CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP
CONRAD_GERMLINE_STEM_CELL                SET       9     -0.13802   -0.0030539      0.47294      0.61479 CONRAD_GERMLINE_STEM_CELL
CONRAD_STEM_CELL                         SET      37     -0.14724   -0.0066006      0.25663      0.71692 CONRAD_STEM_CELL
CORONEL_RFX7_DIRECT_TARGETS_...          SET      40    -0.092901   -0.0043299       0.2514      0.64413 CORONEL_RFX7_DIRECT_TARGETS_UP
CORRE_MULTIPLE_MYELOMA_DN                SET      54     -0.39795    -0.021542      0.22549      0.96119 CORRE_MULTIPLE_MYELOMA_DN
CORRE_MULTIPLE_MYELOMA_UP                SET      68     0.052951    0.0032153      0.18846      0.38937 CORRE_MULTIPLE_MYELOMA_UP
COULOUARN_TEMPORAL_TGFB1_SIG...1         SET     130       0.1654     0.013863      0.12704     0.096475 COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN
COULOUARN_TEMPORAL_TGFB1_SIG...2         SET     102      0.06682    0.0049647      0.15605      0.33426 COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP
COWLING_MYCN_TARGETS                     SET      40     0.083861    0.0039085      0.25622      0.37172 COWLING_MYCN_TARGETS
CREIGHTON_AKT1_SIGNALING_VIA...1         SET      20      0.16965    0.0055941      0.30237      0.28738 CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN
CREIGHTON_AKT1_SIGNALING_VIA...2         SET      33      0.18731    0.0079308      0.28622      0.25643 CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP
CREIGHTON_ENDOCRINE_THERAPY_...1         SET     466    -0.052938    -0.008323     0.071758      0.76966 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1
CREIGHTON_ENDOCRINE_THERAPY_...2         SET     418      0.11857     0.017679     0.073839     0.054169 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2
CREIGHTON_ENDOCRINE_THERAPY_...3         SET     673    -0.081852    -0.015376     0.061907      0.90694 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3
CREIGHTON_ENDOCRINE_THERAPY_...4         SET     275     0.021438     0.002603     0.093407      0.40924 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4
CREIGHTON_ENDOCRINE_THERAPY_...5         SET     453    -0.069802    -0.010824     0.074604      0.82526 CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5
CROMER_METASTASIS_DN                     SET      75     -0.32144    -0.020495      0.16902      0.97139 CROMER_METASTASIS_DN
CROMER_METASTASIS_UP                     SET      60     0.070138    0.0040015      0.19739      0.36117 CROMER_METASTASIS_UP
CROMER_TUMORIGENESIS_DN                  SET      45     -0.36448    -0.018015      0.26104      0.91868 CROMER_TUMORIGENESIS_DN
CROMER_TUMORIGENESIS_UP                  SET      51     -0.33151    -0.017441      0.23718      0.91889 CROMER_TUMORIGENESIS_UP
CROONQUIST_IL6_DEPRIVATION_DN            SET      91  -0.00040398   -2.836e-05      0.15587      0.50103 CROONQUIST_IL6_DEPRIVATION_DN
CROONQUIST_IL6_DEPRIVATION_UP            SET      17      0.14424    0.0043854      0.37316      0.34955 CROONQUIST_IL6_DEPRIVATION_UP
CROONQUIST_NRAS_SIGNALING_DN             SET      67     -0.09317   -0.0056159      0.18264      0.69502 CROONQUIST_NRAS_SIGNALING_DN
CROONQUIST_NRAS_SIGNALING_UP             SET      30      -0.4299    -0.017357      0.29041       0.9306 CROONQUIST_NRAS_SIGNALING_UP
CROONQUIST_NRAS_VS_STROMAL_S...1         SET      89      0.11958     0.008302      0.15954      0.22679 CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN
CROONQUIST_NRAS_VS_STROMAL_S...2         SET      37     -0.25968    -0.011641      0.26339      0.83791 CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP
CROONQUIST_STROMAL_STIMULATI...1         SET      11      0.33265    0.0081368      0.48061      0.24443 CROONQUIST_STROMAL_STIMULATION_DN
CROONQUIST_STROMAL_STIMULATI...2         SET      48     -0.29101    -0.014855      0.24407      0.88342 CROONQUIST_STROMAL_STIMULATION_UP
CROSBY_E2F4_TARGETS                      SET       6    -0.065671   -0.0011865      0.63159      0.54141 CROSBY_E2F4_TARGETS
CUI_GLUCOSE_DEPRIVATION                  SET      56       0.4165     0.022958      0.20817     0.022718 CUI_GLUCOSE_DEPRIVATION
CUI_TCF21_TARGETS_2_DN                   SET     789    -0.006827    -0.001384     0.058886      0.54615 CUI_TCF21_TARGETS_2_DN
CUI_TCF21_TARGETS_2_UP                   SET     402     0.045166    0.0066073     0.075914      0.27594 CUI_TCF21_TARGETS_2_UP
CUI_TCF21_TARGETS_DN                     SET      28     -0.55672    -0.021716      0.34341       0.9475 CUI_TCF21_TARGETS_DN
CUI_TCF21_TARGETS_UP                     SET      35      0.27396     0.011945      0.25775      0.14392 CUI_TCF21_TARGETS_UP
CURSONS_NATURAL_KILLER_CELLS             SET      19     -0.48027    -0.015436      0.35695      0.91076 CURSONS_NATURAL_KILLER_CELLS
DACOSTA_ERCC3_ALLELE_XPCS_VS...1         SET      30     -0.22293   -0.0090006      0.29016      0.77884 DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN
DACOSTA_ERCC3_ALLELE_XPCS_VS...2         SET      26     0.086152    0.0032385      0.30099      0.38735 DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP
DACOSTA_LOW_DOSE_UV_RESPONSE...1         SET       8      0.55385     0.011554      0.53885      0.15202 DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN
DACOSTA_LOW_DOSE_UV_RESPONSE...2         SET      12     0.090309    0.0023071      0.47222      0.42417 DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP
DACOSTA_UV_RESPONSE_VIA_ERCC...1         SET     450      0.18969     0.029321     0.077077     0.006931 DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN
DACOSTA_UV_RESPONSE_VIA_ERCC...2         SET      67     -0.24636     -0.01485      0.18073      0.91357 DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP
DACOSTA_UV_RESPONSE_VIA_ERCC...3         SET     831      0.15567     0.032349     0.056786    0.0030628 DACOSTA_UV_RESPONSE_VIA_ERCC3_DN
DACOSTA_UV_RESPONSE_VIA_ERCC...4         SET      83      0.13575    0.0091034      0.18166      0.22745 DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN
DACOSTA_UV_RESPONSE_VIA_ERCC...5         SET      53      0.25423     0.013634      0.20703      0.10974 DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP
