# MEAN_SAMPLE_SIZE = 24836
# TOTAL_GENES = 19173
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_GLUCOCORTICOID_BIOSYNTH...          SET      16      0.14359    0.0041463      0.18986      0.22475 GOBP_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS
GOBP_GLUCOCORTICOID_METABOLI...          SET      24     0.083051    0.0029366      0.15048      0.29051 GOBP_GLUCOCORTICOID_METABOLIC_PROCESS
GOBP_GLUCOCORTICOID_SECRETION            SET      12     -0.21536   -0.0053861       0.2551      0.80072 GOBP_GLUCOCORTICOID_SECRETION
GOBP_GLUCOSAMINE_CONTAINING_...1         SET       9    -0.052103   -0.0011286      0.33149      0.56245 GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS
GOBP_GLUCOSAMINE_CONTAINING_...2         SET      23    -0.089586   -0.0031011      0.18186      0.68886 GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_GLUCOSE_6_PHOSPHATE_MET...          SET      26      0.12863    0.0047339      0.17385      0.22968 GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS
GOBP_GLUCOSE_CATABOLIC_PROCE...1         SET      21     0.057639    0.0019066      0.18817      0.37969 GOBP_GLUCOSE_CATABOLIC_PROCESS
GOBP_GLUCOSE_CATABOLIC_PROCE...2         SET       3       0.3501    0.0043791      0.48229      0.23396 GOBP_GLUCOSE_CATABOLIC_PROCESS_TO_LACTATE
GOBP_GLUCOSE_IMPORT                      SET      71     -0.14384   -0.0087369     0.099695      0.92545 GOBP_GLUCOSE_IMPORT
GOBP_GLUCOSE_IMPORT_ACROSS_P...          SET       5     -0.30311   -0.0048943      0.42231      0.76354 GOBP_GLUCOSE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_GLUCOSE_IMPORT_IN_RESPO...          SET       5     -0.30884   -0.0049869      0.33458      0.82201 GOBP_GLUCOSE_IMPORT_IN_RESPONSE_TO_INSULIN_STIMULUS
GOBP_GLUCOSE_METABOLIC_PROCE...          SET     173    -0.022585   -0.0021357     0.065235       0.6354 GOBP_GLUCOSE_METABOLIC_PROCESS
GOBP_GLUCOSYLCERAMIDE_METABO...          SET       6      0.54419    0.0096255       0.3715     0.071491 GOBP_GLUCOSYLCERAMIDE_METABOLIC_PROCESS
GOBP_GLUTAMATERGIC_NEURON_DI...          SET       5     -0.31914   -0.0051531      0.40424      0.78508 GOBP_GLUTAMATERGIC_NEURON_DIFFERENTIATION
GOBP_GLUTAMATE_BIOSYNTHETIC_...          SET       4     -0.38236   -0.0055223      0.44211      0.80643 GOBP_GLUTAMATE_BIOSYNTHETIC_PROCESS
GOBP_GLUTAMATE_CATABOLIC_PRO...          SET       7    -0.043945  -0.00083954      0.36494      0.54792 GOBP_GLUTAMATE_CATABOLIC_PROCESS
GOBP_GLUTAMATE_METABOLIC_PRO...          SET      33     -0.10882   -0.0045107       0.1487      0.76784 GOBP_GLUTAMATE_METABOLIC_PROCESS
GOBP_GLUTAMATE_RECEPTOR_SIGN...          SET      49      0.13289    0.0067096      0.14044      0.17203 GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY
GOBP_GLUTAMATE_REUPTAKE                  SET       6     -0.39257   -0.0069437      0.36899      0.85631 GOBP_GLUTAMATE_REUPTAKE
GOBP_GLUTAMATE_SECRETION                 SET      25        0.185    0.0066761       0.1998      0.17725 GOBP_GLUTAMATE_SECRETION
GOBP_GLUTAMATE_SECRETION_NEU...          SET       6       0.7058     0.012484      0.39664     0.037592 GOBP_GLUTAMATE_SECRETION_NEUROTRANSMISSION
GOBP_GLUTAMINE_FAMILY_AMINO_...1         SET      16    -0.068677   -0.0019832      0.20813      0.62929 GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS
GOBP_GLUTAMINE_FAMILY_AMINO_...2         SET      24     -0.31147    -0.011013      0.18622      0.95279 GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS
GOBP_GLUTAMINE_FAMILY_AMINO_...3         SET      73    -0.037537   -0.0023118     0.098523      0.64839 GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
GOBP_GLUTAMINE_METABOLIC_PRO...          SET      23     0.038654     0.001338      0.18048      0.41521 GOBP_GLUTAMINE_METABOLIC_PROCESS
GOBP_GLUTAMINE_TRANSPORT                 SET       8       0.1801    0.0036783      0.35979      0.30834 GOBP_GLUTAMINE_TRANSPORT
GOBP_GLUTATHIONE_CATABOLIC_P...          SET       8     -0.42199   -0.0086184      0.26823      0.94216 GOBP_GLUTATHIONE_CATABOLIC_PROCESS
GOBP_GLUTATHIONE_METABOLIC_P...          SET      50     -0.08106   -0.0041342      0.12765      0.73728 GOBP_GLUTATHIONE_METABOLIC_PROCESS
GOBP_GLUTATHIONE_TRANSMEMBRA...          SET       7     -0.83766    -0.016003      0.36642      0.98887 GOBP_GLUTATHIONE_TRANSMEMBRANE_TRANSPORT
GOBP_GLUTATHIONE_TRANSPORT               SET       9     -0.58686    -0.012712      0.31192      0.97004 GOBP_GLUTATHIONE_TRANSPORT
GOBP_GLYCERALDEHYDE_3_PHOSPH...          SET       6      0.99515     0.017602      0.24945   3.3256e-05 GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS
GOBP_GLYCEROLIPID_BIOSYNTHET...          SET     228     0.028135    0.0030499     0.056786      0.31014 GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS
GOBP_GLYCEROLIPID_CATABOLIC_...          SET      61     -0.23313    -0.013129      0.11266      0.98074 GOBP_GLYCEROLIPID_CATABOLIC_PROCESS
GOBP_GLYCEROLIPID_METABOLIC_...          SET     358    -0.024944   -0.0033767     0.046224      0.70528 GOBP_GLYCEROLIPID_METABOLIC_PROCESS
GOBP_GLYCEROL_3_PHOSPHATE_ME...          SET       8     0.071722    0.0014648      0.35862      0.42074 GOBP_GLYCEROL_3_PHOSPHATE_METABOLIC_PROCESS
GOBP_GLYCEROL_ETHER_METABOLI...          SET      20     -0.41673    -0.013453      0.21793      0.97207 GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS
GOBP_GLYCEROL_TRANSMEMBRANE_...          SET       7     0.023358   0.00044625      0.36557      0.47453 GOBP_GLYCEROL_TRANSMEMBRANE_TRANSPORT
GOBP_GLYCEROPHOSPHOLIPID_BIO...          SET     195     0.023074    0.0023152     0.061899      0.35466 GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS
GOBP_GLYCEROPHOSPHOLIPID_CAT...          SET      33     -0.31076    -0.012882      0.14459      0.98419 GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS
GOBP_GLYCEROPHOSPHOLIPID_MET...          SET     280   -0.0067295   -0.0008073     0.051764      0.55172 GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS
GOBP_GLYCINE_BIOSYNTHETIC_PR...          SET       7     0.040705   0.00077765      0.31781      0.44904 GOBP_GLYCINE_BIOSYNTHETIC_PROCESS
GOBP_GLYCINE_IMPORT_ACROSS_P...          SET       5      0.29867    0.0048227       0.4108      0.23361 GOBP_GLYCINE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_GLYCINE_METABOLIC_PROCE...          SET      15     0.093869    0.0026246      0.21146      0.32856 GOBP_GLYCINE_METABOLIC_PROCESS
GOBP_GLYCINE_TRANSPORT                   SET      14      0.38626     0.010434      0.24332     0.056211 GOBP_GLYCINE_TRANSPORT
GOBP_GLYCOLIPID_BIOSYNTHETIC...          SET      70     0.016811     0.001014      0.10636      0.43721 GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS
GOBP_GLYCOLIPID_CATABOLIC_PR...          SET      14     0.062276    0.0016822      0.20012      0.37783 GOBP_GLYCOLIPID_CATABOLIC_PROCESS
GOBP_GLYCOLIPID_TRANSPORT                SET       8    -0.056335   -0.0011505      0.30023      0.57442 GOBP_GLYCOLIPID_TRANSPORT
GOBP_GLYCOLYTIC_PROCESS_THRO...          SET      18    -0.040611   -0.0012438      0.20814      0.57735 GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE
GOBP_GLYCOPROTEIN_BIOSYNTHET...          SET     299    -0.039973   -0.0049528     0.051097      0.78297 GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS
GOBP_GLYCOPROTEIN_CATABOLIC_...          SET      29     -0.27295    -0.010608      0.15482      0.96104 GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS
GOBP_GLYCOPROTEIN_METABOLIC_...          SET     369    -0.032412   -0.0044532     0.045163      0.76352 GOBP_GLYCOPROTEIN_METABOLIC_PROCESS
GOBP_GLYCOSAMINOGLYCAN_CATAB...          SET      27    -0.051278    -0.001923      0.15761      0.62754 GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS
GOBP_GLYCOSIDE_CATABOLIC_PRO...          SET       7     -0.35515    -0.006785      0.25702      0.91648 GOBP_GLYCOSIDE_CATABOLIC_PROCESS
GOBP_GLYCOSIDE_METABOLIC_PRO...          SET      19     -0.18693   -0.0058818      0.17605      0.85583 GOBP_GLYCOSIDE_METABOLIC_PROCESS
GOBP_GLYCOSIDE_TRANSPORT                 SET       5     -0.29054   -0.0046914      0.40702      0.76233 GOBP_GLYCOSIDE_TRANSPORT
GOBP_GLYCOSPHINGOLIPID_BIOSY...          SET      34    -0.067753   -0.0028507      0.15994      0.66407 GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS
GOBP_GLYCOSPHINGOLIPID_CATAB...          SET      12     0.083776    0.0020953      0.21428      0.34791 GOBP_GLYCOSPHINGOLIPID_CATABOLIC_PROCESS
GOBP_GLYCOSPHINGOLIPID_METAB...          SET      60     0.015186   0.00084821      0.11459      0.44729 GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS
GOBP_GLYCOSYLATION                       SET     239    -0.050003    -0.005548     0.055757      0.81508 GOBP_GLYCOSYLATION
GOBP_GLYCOSYLCERAMIDE_BIOSYN...          SET       8      0.22479     0.004591      0.34722      0.25869 GOBP_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS
GOBP_GLYCOSYLCERAMIDE_CATABO...          SET       5      0.31853    0.0051433      0.29851      0.14298 GOBP_GLYCOSYLCERAMIDE_CATABOLIC_PROCESS
GOBP_GLYCOSYLCERAMIDE_METABO...          SET      15      0.29348    0.0082058      0.21421     0.085345 GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS
GOBP_GLYCOSYL_COMPOUND_BIOSY...          SET      19     -0.12426   -0.0039098      0.20789      0.72498 GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_GLYCOSYL_COMPOUND_CATAB...          SET      33   -0.0023819  -9.8735e-05      0.15767      0.50603 GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS
GOBP_GLYCOSYL_COMPOUND_METAB...          SET      78     0.036002    0.0022917      0.10181      0.36181 GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS
GOBP_GLYOXYLATE_METABOLIC_PR...          SET       8      0.46121    0.0094193      0.29771     0.060678 GOBP_GLYOXYLATE_METABOLIC_PROCESS
GOBP_GMP_BIOSYNTHETIC_PROCESS            SET      13      0.01165   0.00030326      0.22781      0.47961 GOBP_GMP_BIOSYNTHETIC_PROCESS
GOBP_GMP_METABOLIC_PROCESS               SET      25    0.0046558   0.00016801      0.17153      0.48917 GOBP_GMP_METABOLIC_PROCESS
GOBP_GMP_SALVAGE                         SET       4      -0.2178   -0.0031457      0.42477      0.69594 GOBP_GMP_SALVAGE
GOBP_GOLGI_DISASSEMBLY                   SET       6     -0.37102   -0.0065626      0.43191      0.80483 GOBP_GOLGI_DISASSEMBLY
GOBP_GOLGI_LOCALIZATION                  SET      14     -0.23864   -0.0064463      0.19594      0.88836 GOBP_GOLGI_LOCALIZATION
GOBP_GOLGI_LUMEN_ACIDIFICATI...          SET      10       0.3439     0.007852      0.28065      0.11023 GOBP_GOLGI_LUMEN_ACIDIFICATION
GOBP_GOLGI_ORGANIZATION                  SET     153    -0.041436   -0.0036868      0.06759      0.73007 GOBP_GOLGI_ORGANIZATION
GOBP_GOLGI_RIBBON_FORMATION              SET      10     -0.27365   -0.0062481      0.25389      0.85943 GOBP_GOLGI_RIBBON_FORMATION
GOBP_GOLGI_TO_ENDOSOME_TRANS...          SET      17    0.0020915   6.2252e-05      0.23221      0.49641 GOBP_GOLGI_TO_ENDOSOME_TRANSPORT
GOBP_GOLGI_TO_LYSOSOME_TRANS...          SET      12     -0.12423   -0.0031071      0.26943      0.67763 GOBP_GOLGI_TO_LYSOSOME_TRANSPORT
GOBP_GOLGI_TO_PLASMA_MEMBRAN...1         SET      39     0.078483    0.0035361      0.13354      0.27837 GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT
GOBP_GOLGI_TO_PLASMA_MEMBRAN...2         SET      58     0.083493    0.0045854      0.11036      0.22466 GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT
GOBP_GOLGI_TO_VACUOLE_TRANSP...          SET      20       0.1121    0.0036187      0.17277      0.25823 GOBP_GOLGI_TO_VACUOLE_TRANSPORT
GOBP_GOLGI_VESICLE_BUDDING               SET      10    -0.031439  -0.00071782      0.26839      0.54662 GOBP_GOLGI_VESICLE_BUDDING
GOBP_GOLGI_VESICLE_FUSION_TO...          SET       5    -0.073384   -0.0011849      0.38668      0.57526 GOBP_GOLGI_VESICLE_FUSION_TO_TARGET_MEMBRANE
GOBP_GOLGI_VESICLE_TRANSPORT             SET     285     0.030843    0.0037324     0.049311      0.26583 GOBP_GOLGI_VESICLE_TRANSPORT
GOBP_GONADAL_MESODERM_DEVELO...          SET       2       1.5348     0.015675        0.655    0.0095671 GOBP_GONADAL_MESODERM_DEVELOPMENT
GOBP_GONADOTROPIN_SECRETION              SET      17    -0.086692   -0.0025804      0.20774      0.66177 GOBP_GONADOTROPIN_SECRETION
GOBP_GPI_ANCHOR_METABOLIC_PR...          SET      29     0.067621    0.0026279      0.15967      0.33596 GOBP_GPI_ANCHOR_METABOLIC_PROCESS
GOBP_GRANULOCYTE_ACTIVATION              SET      44     0.026167    0.0012521      0.12312      0.41585 GOBP_GRANULOCYTE_ACTIVATION
GOBP_GRANULOCYTE_CHEMOTAXIS              SET     115     0.027876    0.0021525     0.089298      0.37746 GOBP_GRANULOCYTE_CHEMOTAXIS
GOBP_GRANULOCYTE_COLONY_STIM...          SET       5      -0.5096   -0.0082285      0.37156      0.91488 GOBP_GRANULOCYTE_COLONY_STIMULATING_FACTOR_PRODUCTION
GOBP_GRANULOCYTE_DIFFERENTIA...          SET      36      0.17829    0.0077185      0.13748     0.097349 GOBP_GRANULOCYTE_DIFFERENTIATION
GOBP_GRANULOCYTE_MACROPHAGE_...          SET      18     -0.22668   -0.0069423      0.20236      0.86867 GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION
GOBP_GRANULOCYTE_MIGRATION               SET     136     0.051932    0.0043584     0.083063      0.26592 GOBP_GRANULOCYTE_MIGRATION
GOBP_GRANZYME_MEDIATED_PROGR...          SET       7     -0.33536   -0.0064069      0.33837      0.83918 GOBP_GRANZYME_MEDIATED_PROGRAMMED_CELL_DEATH_SIGNALING_PATHWAY
GOBP_GROOMING_BEHAVIOR                   SET      18     0.031017   0.00094994      0.21559       0.4428 GOBP_GROOMING_BEHAVIOR
GOBP_GROWTH                              SET     855   -0.0013324  -0.00027502      0.03125        0.517 GOBP_GROWTH
GOBP_GROWTH_HORMONE_RECEPTOR...1         SET      23     -0.25811   -0.0089347      0.19477      0.90744 GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY
GOBP_GROWTH_HORMONE_RECEPTOR...2         SET       8     -0.43703   -0.0089255      0.39241      0.86729 GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT
GOBP_GROWTH_HORMONE_SECRETION            SET      13      0.18156    0.0047261       0.2551      0.23833 GOBP_GROWTH_HORMONE_SECRETION
GOBP_GROWTH_INVOLVED_IN_HEAR...          SET       4      -0.0644  -0.00093012      0.48486      0.55283 GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS
GOBP_GROWTH_PLATE_CARTILAGE_...1         SET       5     -0.25111   -0.0040548       0.4654      0.70525 GOBP_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DEVELOPMENT
GOBP_GROWTH_PLATE_CARTILAGE_...2         SET      10       -0.356   -0.0081283      0.35768       0.8402 GOBP_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DIFFERENTIATION
GOBP_GROWTH_PLATE_CARTILAGE_...3         SET      20    -0.031496   -0.0010167      0.21201      0.55905 GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT
GOBP_GTP_BIOSYNTHETIC_PROCESS            SET      10     0.016613   0.00037932         0.28      0.47634 GOBP_GTP_BIOSYNTHETIC_PROCESS
GOBP_GTP_METABOLIC_PROCESS               SET      24    -0.089998   -0.0031822      0.16921      0.70259 GOBP_GTP_METABOLIC_PROCESS
GOBP_GUANINE_METABOLIC_PROCE...          SET       4     -0.25156   -0.0036333      0.48417      0.69832 GOBP_GUANINE_METABOLIC_PROCESS
GOBP_GUANINE_NUCLEOTIDE_TRAN...1         SET       7     -0.35954   -0.0068688      0.33285      0.85996 GOBP_GUANINE_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT
GOBP_GUANINE_NUCLEOTIDE_TRAN...2         SET       8     -0.40121   -0.0081939      0.31745      0.89685 GOBP_GUANINE_NUCLEOTIDE_TRANSPORT
GOBP_G_PROTEIN_COUPLED_ACETY...          SET      20      0.15553    0.0050206      0.19401      0.21138 GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_GLUTA...          SET      14      0.11681    0.0031553      0.26162      0.32763 GOBP_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_OPIOI...          SET       9      0.23889    0.0051747      0.31435      0.22365 GOBP_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_PURIN...1         SET      10     -0.48352     -0.01104      0.37245      0.90288 GOBP_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_PURIN...2         SET      11      0.13228    0.0031676       0.2405      0.29116 GOBP_G_PROTEIN_COUPLED_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_RECEP...1         SET      11      0.16338    0.0039122      0.24419      0.25174 GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION
GOBP_G_PROTEIN_COUPLED_RECEP...2         SET    1099    -0.040617   -0.0094418     0.030708      0.90702 GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GOBP_G_PROTEIN_COUPLED_RECEP...3         SET      52     0.007569   0.00039366      0.12792      0.47641 GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER
GOBP_G_PROTEIN_COUPLED_RECEP...4         SET      15     -0.10257   -0.0028678      0.21903       0.6802 GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS
GOBP_G_QUADRUPLEX_DNA_UNWIND...          SET       7      -0.2803   -0.0053551      0.35113      0.78764 GOBP_G_QUADRUPLEX_DNA_UNWINDING
GOBP_HAIR_CELL_DIFFERENTIATI...          SET      52     -0.01047  -0.00054453      0.11958      0.53489 GOBP_HAIR_CELL_DIFFERENTIATION
GOBP_HAIR_CYCLE_PHASE                    SET       9     -0.24359   -0.0052766      0.27759       0.8099 GOBP_HAIR_CYCLE_PHASE
GOBP_HAIR_FOLLICLE_MATURATION            SET      15    -0.010793  -0.00030178      0.21683      0.51985 GOBP_HAIR_FOLLICLE_MATURATION
GOBP_HAIR_FOLLICLE_PLACODE_F...          SET       4      -0.3538   -0.0051098      0.37783      0.82545 GOBP_HAIR_FOLLICLE_PLACODE_FORMATION
GOBP_HARD_PALATE_DEVELOPMENT             SET       8      0.19893    0.0040627      0.34945      0.28459 GOBP_HARD_PALATE_DEVELOPMENT
GOBP_HEAD_DEVELOPMENT                    SET     774     0.074455     0.014655     0.032997     0.012029 GOBP_HEAD_DEVELOPMENT
GOBP_HEAD_MORPHOGENESIS                  SET      35     -0.25478    -0.010876      0.15078      0.95445 GOBP_HEAD_MORPHOGENESIS
GOBP_HEART_DEVELOPMENT                   SET     569    -0.019952   -0.0033859      0.03857      0.69752 GOBP_HEART_DEVELOPMENT
GOBP_HEART_FIELD_SPECIFICATI...          SET      18     -0.22726   -0.0069601      0.22764      0.84093 GOBP_HEART_FIELD_SPECIFICATION
GOBP_HEART_FORMATION                     SET      33     -0.21865   -0.0090636      0.16307      0.91001 GOBP_HEART_FORMATION
GOBP_HEART_GROWTH                        SET      81     -0.10181   -0.0066033      0.10558      0.83254 GOBP_HEART_GROWTH
GOBP_HEART_MORPHOGENESIS                 SET     252    -0.027119   -0.0030886     0.057702      0.68081 GOBP_HEART_MORPHOGENESIS
GOBP_HEART_PROCESS                       SET     236      0.07675    0.0084627     0.058627     0.095255 GOBP_HEART_PROCESS
GOBP_HEART_TRABECULA_FORMATI...          SET      15    -0.034664  -0.00096922      0.23945      0.55755 GOBP_HEART_TRABECULA_FORMATION
GOBP_HEART_TRABECULA_MORPHOG...          SET      32   -0.0042813  -0.00017476      0.16635      0.51027 GOBP_HEART_TRABECULA_MORPHOGENESIS
GOBP_HEART_VALVE_DEVELOPMENT             SET      71     -0.10407   -0.0063212      0.11667      0.81379 GOBP_HEART_VALVE_DEVELOPMENT
GOBP_HEART_VALVE_FORMATION               SET      14     -0.31423   -0.0084884      0.25478      0.89127 GOBP_HEART_VALVE_FORMATION
GOBP_HEART_VALVE_MORPHOGENES...          SET      58     -0.10947   -0.0060117      0.12804      0.80371 GOBP_HEART_VALVE_MORPHOGENESIS
GOBP_HEAT_ACCLIMATION                    SET       5      0.15928     0.002572       0.3824      0.33851 GOBP_HEAT_ACCLIMATION
GOBP_HEAT_GENERATION                     SET      17    -0.052881    -0.001574      0.24099      0.58684 GOBP_HEAT_GENERATION
GOBP_HEMATOPOIETIC_OR_LYMPHO...          SET      96     0.048421    0.0034178     0.091222      0.29778 GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT
GOBP_HEMATOPOIETIC_PROGENITO...          SET     131    0.0097058   0.00079954     0.076541      0.44955 GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION
GOBP_HEMATOPOIETIC_STEM_CELL...1         SET      36      0.11339     0.004909      0.13787      0.20541 GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION
GOBP_HEMATOPOIETIC_STEM_CELL...2         SET      21    -0.044948   -0.0014868      0.17559      0.60101 GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS
GOBP_HEMATOPOIETIC_STEM_CELL...3         SET       9     -0.16972   -0.0036763      0.34605      0.68809 GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION
GOBP_HEMATOPOIETIC_STEM_CELL...4         SET       5     -0.56118   -0.0090614      0.46825      0.88462 GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION_TO_BONE_MARROW
GOBP_HEMATOPOIETIC_STEM_CELL...5         SET      32    -0.088462   -0.0036111      0.15777       0.7125 GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION
GOBP_HEME_TRANSPORT                      SET       9    -0.051118   -0.0011073      0.25909       0.5782 GOBP_HEME_TRANSPORT
GOBP_HEMIDESMOSOME_ASSEMBLY              SET       6     -0.35831   -0.0063377      0.39456      0.81809 GOBP_HEMIDESMOSOME_ASSEMBLY
GOBP_HEMOGLOBIN_BIOSYNTHETIC...          SET      13     0.053886    0.0014027      0.24747      0.41382 GOBP_HEMOGLOBIN_BIOSYNTHETIC_PROCESS
GOBP_HEMOGLOBIN_METABOLIC_PR...          SET      17      0.13559    0.0040357      0.21124      0.26048 GOBP_HEMOGLOBIN_METABOLIC_PROCESS
GOBP_HEMOPOIESIS                         SET     883    0.0056581     0.001186     0.030548      0.42653 GOBP_HEMOPOIESIS
GOBP_HEMOSTASIS                          SET     219    -0.058287   -0.0061939     0.058897      0.83882 GOBP_HEMOSTASIS
GOBP_HEPARAN_SULFATE_PROTEOG...1         SET      32     0.013124   0.00053571      0.17352      0.46986 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS
GOBP_HEPARAN_SULFATE_PROTEOG...2         SET      11     -0.17449   -0.0041784      0.30687      0.71519 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_ENZYMATIC_MODIFICATION
GOBP_HEPARAN_SULFATE_PROTEOG...3         SET       8      0.15096     0.003083      0.35919      0.33715 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_POLYSACCHARIDE_CHAIN_BIOSYNTHETIC_PROCESS
GOBP_HEPARAN_SULFATE_PROTEOG...4         SET       8     -0.33629    -0.006868      0.24884      0.91171 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_CATABOLIC_PROCESS
GOBP_HEPARAN_SULFATE_PROTEOG...5         SET      14     -0.23589    -0.006372      0.27456      0.80486 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
GOBP_HEPARIN_BIOSYNTHETIC_PR...          SET      11      0.24716    0.0059185      0.29308      0.19953 GOBP_HEPARIN_BIOSYNTHETIC_PROCESS
GOBP_HEPARIN_METABOLIC_PROCE...          SET      16      0.20705    0.0059789      0.24864       0.2025 GOBP_HEPARIN_METABOLIC_PROCESS
GOBP_HEPATICOBILIARY_SYSTEM_...          SET     137   -0.0027088  -0.00022816     0.074968      0.51441 GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT
GOBP_HEPATIC_STELLATE_CELL_A...          SET       9     0.074377    0.0016111       0.3504      0.41595 GOBP_HEPATIC_STELLATE_CELL_ACTIVATION
GOBP_HEPATOCYTE_APOPTOTIC_PR...          SET      18     0.083804    0.0025666      0.23841       0.3626 GOBP_HEPATOCYTE_APOPTOTIC_PROCESS
GOBP_HEPATOCYTE_DIFFERENTIAT...          SET      14     0.017898   0.00048348      0.24819      0.47126 GOBP_HEPATOCYTE_DIFFERENTIATION
GOBP_HEPATOCYTE_GROWTH_FACTO...          SET      13      0.44334     0.011541      0.25238     0.039499 GOBP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_HEPOXILIN_METABOLIC_PRO...          SET       8    -0.084238   -0.0017204      0.35393      0.59406 GOBP_HEPOXILIN_METABOLIC_PROCESS
GOBP_HETEROCHROMATIN_ORGANIZ...          SET      95     -0.08966   -0.0062958     0.086934      0.84881 GOBP_HETEROCHROMATIN_ORGANIZATION
