ancestry	source_run_label	run_relative_path	run_key	inferred_label	inferred_label_status	analysis_label	analysis_label_status	result_type	source_file	VARIABLE	TYPE	NGENES	BETA	BETA_STD	SE	P	FULL_NAME	expected_magma_type	included_in_correction	p_numeric	n_tests_in_file	bonferroni_threshold	p_bh	significant_bonferroni	significant_fdr	p_rank_within_file	beta_numeric	positive_beta	significant_bonferroni_positive	significant_fdr_positive
EAS	FUMA_EAS_4traitPLEIO	EAS/FUMA_EAS_4traitPLEIO	EAS/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_4traitPLEIO/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Anterior_cingulate_cor...	COVAR	16419	0.038334	0.067227	0.011155	0.00029557	Brain_Anterior_cingulate_cortex_BA24	COVAR	True	0.00029557	54	0.000925925925925926	0.0031921560000000002	True	True	5.0	0.038334	True	True	True
EAS	FUMA_EAS_4traitPLEIO	EAS/FUMA_EAS_4traitPLEIO	EAS/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_4traitPLEIO/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Cerebellar_Hemisphere	COVAR	16419	0.041795	0.083477	0.0093594	4.0224e-06	Brain_Cerebellar_Hemisphere	COVAR	True	4.0224e-06	54	0.000925925925925926	0.0001086048	True	True	2.0	0.041795	True	True	True
EAS	FUMA_EAS_4traitPLEIO	EAS/FUMA_EAS_4traitPLEIO	EAS/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_4traitPLEIO/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Cerebellum	COVAR	16419	0.045018	0.088901	0.0096504	1.5575e-06	Brain_Cerebellum	COVAR	True	1.5575e-06	54	0.000925925925925926	8.4105e-05	True	True	1.0	0.045018	True	True	True
EAS	FUMA_EAS_4traitPLEIO	EAS/FUMA_EAS_4traitPLEIO	EAS/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_4traitPLEIO/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Cortex	COVAR	16419	0.041952	0.075945	0.010997	6.8394e-05	Brain_Cortex	COVAR	True	6.8394e-05	54	0.000925925925925926	0.0009233189999999999	True	True	4.0	0.041952	True	True	True
EAS	FUMA_EAS_4traitPLEIO	EAS/FUMA_EAS_4traitPLEIO	EAS/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_4traitPLEIO/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Frontal_Cortex_BA9	COVAR	16419	0.041664	0.076231	0.010595	4.2267e-05	Brain_Frontal_Cortex_BA9	COVAR	True	4.2267e-05	54	0.000925925925925926	0.000760806	True	True	3.0	0.041664	True	True	True
EAS	FUMA_EAS_3traitPLEIO_MDD_EA_CF	EAS/FUMA_EAS_3traitPLEIO_MDD_EA_CF	EAS/MDD_3TRAIT	MDD_3TRAIT	explicit_manifest	MDD_3TRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_3traitPLEIO_MDD_EA_CF/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Anterior_cingulate_cor...	COVAR	16419	0.0366	0.064186	0.01138	0.00065088	Brain_Anterior_cingulate_cortex_BA24	COVAR	True	0.00065088	54	0.000925925925925926	0.007029503999999999	True	True	5.0	0.0366	True	True	True
EAS	FUMA_EAS_3traitPLEIO_MDD_EA_CF	EAS/FUMA_EAS_3traitPLEIO_MDD_EA_CF	EAS/MDD_3TRAIT	MDD_3TRAIT	explicit_manifest	MDD_3TRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_3traitPLEIO_MDD_EA_CF/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Cerebellar_Hemisphere	COVAR	16419	0.03174	0.063394	0.0095502	0.00044562	Brain_Cerebellar_Hemisphere	COVAR	True	0.00044562	54	0.000925925925925926	0.0060158699999999996	True	True	4.0	0.03174	True	True	True
EAS	FUMA_EAS_3traitPLEIO_MDD_EA_CF	EAS/FUMA_EAS_3traitPLEIO_MDD_EA_CF	EAS/MDD_3TRAIT	MDD_3TRAIT	explicit_manifest	MDD_3TRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_3traitPLEIO_MDD_EA_CF/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Cerebellum	COVAR	16419	0.033404	0.065965	0.0098476	0.00034776	Brain_Cerebellum	COVAR	True	0.00034776	54	0.000925925925925926	0.0060158699999999996	True	True	3.0	0.033404	True	True	True
EAS	FUMA_EAS_3traitPLEIO_MDD_EA_CF	EAS/FUMA_EAS_3traitPLEIO_MDD_EA_CF	EAS/MDD_3TRAIT	MDD_3TRAIT	explicit_manifest	MDD_3TRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_3traitPLEIO_MDD_EA_CF/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Cortex	COVAR	16419	0.038136	0.069036	0.011219	0.00033872	Brain_Cortex	COVAR	True	0.00033872	54	0.000925925925925926	0.0060158699999999996	True	True	2.0	0.038136	True	True	True
EAS	FUMA_EAS_3traitPLEIO_MDD_EA_CF	EAS/FUMA_EAS_3traitPLEIO_MDD_EA_CF	EAS/MDD_3TRAIT	MDD_3TRAIT	explicit_manifest	MDD_3TRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_3traitPLEIO_MDD_EA_CF/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Frontal_Cortex_BA9	COVAR	16419	0.038431	0.070316	0.010809	0.00018927	Brain_Frontal_Cortex_BA9	COVAR	True	0.00018927	54	0.000925925925925926	0.0060158699999999996	True	True	1.0	0.038431	True	True	True
EAS	FUMA_EAS_3traitPLEIO_SCZ_EA_CF	EAS/FUMA_EAS_3traitPLEIO_SCZ_EA_CF	EAS/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_3traitPLEIO_SCZ_EA_CF/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Anterior_cingulate_cor...	COVAR	16419	0.039175	0.068701	0.011164	0.00022543	Brain_Anterior_cingulate_cortex_BA24	COVAR	True	0.00022543	54	0.000925925925925926	0.0024346439999999997	True	True	5.0	0.039175	True	True	True
EAS	FUMA_EAS_3traitPLEIO_SCZ_EA_CF	EAS/FUMA_EAS_3traitPLEIO_SCZ_EA_CF	EAS/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_3traitPLEIO_SCZ_EA_CF/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Cerebellar_Hemisphere	COVAR	16419	0.041011	0.081911	0.0093667	6.019e-06	Brain_Cerebellar_Hemisphere	COVAR	True	6.019e-06	54	0.000925925925925926	0.000162513	True	True	2.0	0.041011	True	True	True
EAS	FUMA_EAS_3traitPLEIO_SCZ_EA_CF	EAS/FUMA_EAS_3traitPLEIO_SCZ_EA_CF	EAS/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_3traitPLEIO_SCZ_EA_CF/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Cerebellum	COVAR	16419	0.044019	0.086929	0.009658	2.6052e-06	Brain_Cerebellum	COVAR	True	2.6052e-06	54	0.000925925925925926	0.00014068080000000002	True	True	1.0	0.044019	True	True	True
EAS	FUMA_EAS_3traitPLEIO_SCZ_EA_CF	EAS/FUMA_EAS_3traitPLEIO_SCZ_EA_CF	EAS/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_3traitPLEIO_SCZ_EA_CF/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Cortex	COVAR	16419	0.042076	0.076169	0.011005	6.6098e-05	Brain_Cortex	COVAR	True	6.6098e-05	54	0.000925925925925926	0.000892323	True	True	4.0	0.042076	True	True	True
EAS	FUMA_EAS_3traitPLEIO_SCZ_EA_CF	EAS/FUMA_EAS_3traitPLEIO_SCZ_EA_CF	EAS/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	gtex_v8_specific_tissue	/home/ec2-user/project2/RESULTS/PLEIO/EAS_summary/FUMA_EAS_3traitPLEIO_SCZ_EA_CF/magma_exp_gtex_v8_ts_avg_log2TPM.gsa.out	Brain_Frontal_Cortex_BA9	COVAR	16419	0.042063	0.076961	0.010603	3.6567e-05	Brain_Frontal_Cortex_BA9	COVAR	True	3.6567e-05	54	0.000925925925925926	0.000658206	True	True	3.0	0.042063	True	True	True
