# TOTAL_GENES = 18823
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_BLOOD_VESSEL_ENDOTHELIA...2         SET     110     0.079643    0.0060707     0.099383      0.21146 GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION
GOBP_BLOOD_VESSEL_ENDOTHELIA...3         SET      23       0.1659    0.0057956      0.23673      0.24172 GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS
GOBP_BLOOD_VESSEL_MATURATION             SET       8     -0.13553   -0.0027936      0.46111      0.61559 GOBP_BLOOD_VESSEL_MATURATION
GOBP_BLOOD_VESSEL_MORPHOGENE...          SET     585    -0.051523   -0.0089411     0.046019      0.86855 GOBP_BLOOD_VESSEL_MORPHOGENESIS
GOBP_BLOOD_VESSEL_REMODELING             SET      40      0.16422    0.0075622      0.18154      0.18286 GOBP_BLOOD_VESSEL_REMODELING
GOBP_BMP_SIGNALING_PATHWAY_I...          SET       6     -0.70379    -0.012564      0.51585      0.91376 GOBP_BMP_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT
GOBP_BODY_FLUID_SECRETION                SET      86    -0.011667  -0.00078681      0.11731      0.53961 GOBP_BODY_FLUID_SECRETION
GOBP_BODY_MORPHOGENESIS                  SET      45   1.4024e-06    6.849e-08      0.16067          0.5 GOBP_BODY_MORPHOGENESIS
GOBP_BONE_CELL_DEVELOPMENT               SET      38   -0.0016691  -7.4922e-05      0.18077      0.50368 GOBP_BONE_CELL_DEVELOPMENT
GOBP_BONE_DEVELOPMENT                    SET     220    -0.009077  -0.00097559     0.074915      0.54822 GOBP_BONE_DEVELOPMENT
GOBP_BONE_GROWTH                         SET      32    -0.025522   -0.0010515      0.19108      0.55313 GOBP_BONE_GROWTH
GOBP_BONE_MARROW_DEVELOPMENT             SET       8      0.17558    0.0036191        0.373      0.31892 GOBP_BONE_MARROW_DEVELOPMENT
GOBP_BONE_MATURATION                     SET      25       0.1762    0.0064173      0.22493      0.21671 GOBP_BONE_MATURATION
GOBP_BONE_MINERALIZATION                 SET     111      -0.1238   -0.0094791      0.10653       0.8774 GOBP_BONE_MINERALIZATION
GOBP_BONE_MINERALIZATION_INV...          SET      12     0.051265     0.001294      0.33617       0.4394 GOBP_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION
GOBP_BONE_MORPHOGENESIS                  SET      96    0.0045542   0.00032441      0.11775      0.48457 GOBP_BONE_MORPHOGENESIS
GOBP_BONE_REMODELING                     SET      88    -0.068574   -0.0046779      0.11253      0.72886 GOBP_BONE_REMODELING
GOBP_BONE_RESORPTION                     SET      64     -0.15377   -0.0089513       0.1333      0.87566 GOBP_BONE_RESORPTION
GOBP_BONE_TRABECULA_FORMATION            SET      10     -0.35263   -0.0081258      0.32365      0.86203 GOBP_BONE_TRABECULA_FORMATION
GOBP_BONE_TRABECULA_MORPHOGE...          SET      13      -0.1421   -0.0037331      0.27716      0.69591 GOBP_BONE_TRABECULA_MORPHOGENESIS
GOBP_BOX_C_D_SNORNP_ASSEMBLY             SET       8      0.32093     0.006615      0.31087      0.15096 GOBP_BOX_C_D_SNORNP_ASSEMBLY
GOBP_BRADYKININ_CATABOLIC_PR...          SET       7     -0.33859   -0.0065284      0.48083      0.75933 GOBP_BRADYKININ_CATABOLIC_PROCESS
GOBP_BRAINSTEM_DEVELOPMENT               SET       7      -0.3671   -0.0070782      0.35474      0.84962 GOBP_BRAINSTEM_DEVELOPMENT
GOBP_BRAIN_DERIVED_NEUROTROP...          SET       6     -0.11507   -0.0020542      0.47372      0.59596 GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_BRAIN_MORPHOGENESIS                 SET      37       0.5418     0.023998      0.18052    0.0013459 GOBP_BRAIN_MORPHOGENESIS
GOBP_BRAIN_RENIN_ANGIOTENSIN...          SET       3      -1.3055     -0.01648       0.7002      0.96886 GOBP_BRAIN_RENIN_ANGIOTENSIN_SYSTEM
GOBP_BRANCHED_CHAIN_AMINO_AC...1         SET       5     -0.36936   -0.0060192      0.49922       0.7703 GOBP_BRANCHED_CHAIN_AMINO_ACID_BIOSYNTHETIC_PROCESS
GOBP_BRANCHED_CHAIN_AMINO_AC...2         SET      20     0.057419    0.0018707      0.20509      0.38975 GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS
GOBP_BRANCHED_CHAIN_AMINO_AC...3         SET      26     -0.02177  -0.00080856      0.18452      0.54696 GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS
GOBP_BRANCHED_CHAIN_AMINO_AC...4         SET      14     -0.29496   -0.0080414      0.24846      0.88241 GOBP_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT
GOBP_BRANCHING_INVOLVED_IN_B...          SET      32      0.35258     0.014525      0.20477      0.04256 GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS
GOBP_BRANCHING_INVOLVED_IN_L...          SET      13     -0.34561   -0.0090798      0.30685      0.86998 GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS
GOBP_BRANCHING_INVOLVED_IN_M...          SET      20      0.20113     0.006553      0.26212      0.22145 GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS
GOBP_BRANCHING_INVOLVED_IN_P...          SET      12     -0.67917    -0.017143      0.36216      0.96962 GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS
GOBP_BRANCHING_INVOLVED_IN_S...          SET      21     -0.10502   -0.0035058      0.23472      0.67271 GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS
GOBP_BRANCHING_MORPHOGENESIS...1         SET     144    -0.036568   -0.0031863     0.094406      0.65075 GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE
GOBP_BRANCHING_MORPHOGENESIS...2         SET      10      0.51359     0.011835      0.38135     0.089037 GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE
GOBP_BRANCHIOMOTOR_NEURON_AX...          SET       4      0.85967     0.012531      0.47165     0.034185 GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE
GOBP_BRANCH_ELONGATION_INVOL...          SET       4     -0.19292    -0.002812      0.60272      0.62554 GOBP_BRANCH_ELONGATION_INVOLVED_IN_URETERIC_BUD_BRANCHING
GOBP_BRANCH_ELONGATION_OF_AN...          SET      16     -0.48707    -0.014195       0.3001       0.9477 GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM
GOBP_BRONCHIOLE_DEVELOPMENT              SET       4     -0.29871   -0.0043542      0.58096      0.69643 GOBP_BRONCHIOLE_DEVELOPMENT
GOBP_BRONCHUS_DEVELOPMENT                SET      11     -0.13442   -0.0032487      0.35496      0.64754 GOBP_BRONCHUS_DEVELOPMENT
GOBP_BROWN_FAT_CELL_DIFFEREN...          SET      52     -0.16143   -0.0084732      0.14692      0.86405 GOBP_BROWN_FAT_CELL_DIFFERENTIATION
GOBP_BRUSH_BORDER_ASSEMBLY               SET       6     -0.36279   -0.0064763      0.46788      0.78094 GOBP_BRUSH_BORDER_ASSEMBLY
GOBP_BUD_ELONGATION_INVOLVED...          SET       7     -0.40024    -0.007717      0.42053      0.82938 GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING
GOBP_BUNDLE_OF_HIS_CELL_TO_P...1         SET      14     -0.68129    -0.018574      0.33357      0.97944 GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION
GOBP_BUNDLE_OF_HIS_CELL_TO_P...2         SET       6     -0.94993    -0.016958      0.48717       0.9744 GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING
GOBP_B_1_B_CELL_DIFFERENTIAT...          SET       5     -0.33438   -0.0054493      0.44649      0.77304 GOBP_B_1_B_CELL_DIFFERENTIATION
GOBP_B_CELL_ACTIVATION                   SET     260    -0.051424   -0.0060021     0.068599      0.77326 GOBP_B_CELL_ACTIVATION
GOBP_B_CELL_ACTIVATION_INVOL...          SET      85     -0.15022    -0.010072      0.11221      0.90966 GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_B_CELL_APOPTOTIC_PROCESS            SET      25      0.18215    0.0066339      0.20413      0.18612 GOBP_B_CELL_APOPTOTIC_PROCESS
GOBP_B_CELL_CHEMOTAXIS                   SET       8     -0.26822   -0.0055285      0.38061       0.7595 GOBP_B_CELL_CHEMOTAXIS
GOBP_B_CELL_DIFFERENTIATION              SET     144     0.010437   0.00090944      0.09616      0.45678 GOBP_B_CELL_DIFFERENTIATION
GOBP_B_CELL_HOMEOSTASIS                  SET      30     0.039026    0.0015568      0.20139      0.42317 GOBP_B_CELL_HOMEOSTASIS
GOBP_B_CELL_LINEAGE_COMMITME...          SET       6     -0.21675   -0.0038693      0.42691      0.69417 GOBP_B_CELL_LINEAGE_COMMITMENT
GOBP_B_CELL_MEDIATED_IMMUNITY            SET     138    -0.099628   -0.0084995     0.089272      0.86778 GOBP_B_CELL_MEDIATED_IMMUNITY
GOBP_B_CELL_PROLIFERATION                SET      98     -0.17516    -0.012606      0.11698      0.93284 GOBP_B_CELL_PROLIFERATION
GOBP_B_CELL_PROLIFERATION_IN...          SET       6    -0.090232   -0.0016108      0.45168      0.57917 GOBP_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_B_CELL_RECEPTOR_SIGNALI...          SET      58    -0.092482   -0.0051259      0.13915      0.74684 GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY
GOBP_C21_STEROID_HORMONE_BIO...          SET      20      0.21203    0.0069079       0.2267      0.17483 GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS
GOBP_C21_STEROID_HORMONE_MET...          SET      36      0.18633    0.0081412      0.17333      0.14119 GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS
GOBP_C4_DICARBOXYLATE_TRANSP...          SET      29     -0.34749    -0.013629      0.20313      0.95642 GOBP_C4_DICARBOXYLATE_TRANSPORT
GOBP_CADMIUM_ION_TRANSMEMBRA...          SET       5       1.1047     0.018002      0.51491      0.01597 GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT
GOBP_CALCINEURIN_MEDIATED_SI...          SET      46      0.10494    0.0051815       0.1622      0.25882 GOBP_CALCINEURIN_MEDIATED_SIGNALING
GOBP_CALCITONIN_FAMILY_RECEP...          SET       8     -0.28911   -0.0059592      0.42958      0.74953 GOBP_CALCITONIN_FAMILY_RECEPTOR_SIGNALING_PATHWAY
GOBP_CALCIUM_ACTIVATED_PHOSP...          SET       5       -1.617    -0.026352      0.52098      0.99904 GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING
GOBP_CALCIUM_DEPENDENT_CELL_...          SET      45      0.54187     0.026463       0.1703   0.00073322 GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES
GOBP_CALCIUM_IMPORT_INTO_THE...          SET      12      0.41064     0.010365      0.29923     0.084993 GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION
GOBP_CALCIUM_INDEPENDENT_CEL...          SET      22    -0.029753   -0.0010166      0.24244      0.54884 GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES
GOBP_CALCIUM_ION_EXPORT_ACRO...          SET       8     -0.51117    -0.010536      0.43573      0.87962 GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE
GOBP_CALCIUM_ION_HOMEOSTASIS             SET     306    -0.075337   -0.0095274     0.062363      0.88647 GOBP_CALCIUM_ION_HOMEOSTASIS
GOBP_CALCIUM_ION_IMPORT                  SET      43      0.17435    0.0083237      0.16482      0.14508 GOBP_CALCIUM_ION_IMPORT
GOBP_CALCIUM_ION_IMPORT_ACRO...          SET      49       0.2515     0.012816      0.16823     0.067464 GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_CALCIUM_ION_IMPORT_INTO...          SET       4     0.083046    0.0012105      0.43297      0.42395 GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM
GOBP_CALCIUM_ION_REGULATED_E...1         SET      62     -0.11531   -0.0066073      0.13054      0.81148 GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS
GOBP_CALCIUM_ION_REGULATED_E...2         SET      21    -0.080992   -0.0027038       0.2202      0.64349 GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER
GOBP_CALCIUM_ION_TRANSMEMBRA...1         SET     187    -0.038926   -0.0038606     0.080554      0.68553 GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL
GOBP_CALCIUM_ION_TRANSMEMBRA...2         SET     330   -0.0062394  -0.00081889     0.060209      0.54127 GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT
GOBP_CALCIUM_ION_TRANSMEMBRA...3         SET      15       0.1741    0.0049128       0.3057      0.28451 GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL
GOBP_CALCIUM_ION_TRANSPORT               SET     418     0.010097    0.0014878      0.05303       0.4245 GOBP_CALCIUM_ION_TRANSPORT
GOBP_CALCIUM_ION_TRANSPORT_I...          SET      28      0.16014     0.006172       0.2024      0.21441 GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL
GOBP_CALCIUM_MEDIATED_SIGNAL...1         SET     174    -0.091445   -0.0087516     0.081591       0.8688 GOBP_CALCIUM_MEDIATED_SIGNALING
GOBP_CALCIUM_MEDIATED_SIGNAL...2         SET      20     -0.28152   -0.0091718      0.24318      0.87648 GOBP_CALCIUM_MEDIATED_SIGNALING_USING_INTRACELLULAR_CALCIUM_SOURCE
GOBP_CALMODULIN_DEPENDENT_KI...          SET       9     0.024689   0.00053975      0.33759      0.47085 GOBP_CALMODULIN_DEPENDENT_KINASE_SIGNALING_PATHWAY
GOBP_CAMERA_TYPE_EYE_MORPHOG...          SET     124       0.1142    0.0092388      0.10345      0.13482 GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS
GOBP_CAMERA_TYPE_EYE_PHOTORE...          SET      28      0.24941    0.0096127       0.2197      0.12815 GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION
GOBP_CAMKK_AMPK_SIGNALING_CA...          SET       7    -0.061413   -0.0011841      0.38229      0.56381 GOBP_CAMKK_AMPK_SIGNALING_CASCADE
GOBP_CAMP_BIOSYNTHETIC_PROCE...          SET      10      0.19691    0.0045375       0.3495      0.28658 GOBP_CAMP_BIOSYNTHETIC_PROCESS
GOBP_CAMP_CATABOLIC_PROCESS              SET       9    -0.057875   -0.0012653       0.3461       0.5664 GOBP_CAMP_CATABOLIC_PROCESS
GOBP_CAMP_MEDIATED_SIGNALING             SET      51      0.15299    0.0079531      0.14688      0.14881 GOBP_CAMP_MEDIATED_SIGNALING
GOBP_CAMP_METABOLIC_PROCESS              SET      23    0.0032589   0.00011385       0.2271      0.49428 GOBP_CAMP_METABOLIC_PROCESS
GOBP_CANNABINOID_SIGNALING_P...          SET       7     -0.27778    -0.005356      0.43052      0.74061 GOBP_CANNABINOID_SIGNALING_PATHWAY
GOBP_CANONICAL_WNT_SIGNALING...1         SET     287      0.13992     0.017145     0.064419     0.014937 GOBP_CANONICAL_WNT_SIGNALING_PATHWAY
GOBP_CANONICAL_WNT_SIGNALING...2         SET       4     -0.45683    -0.006659      0.47923      0.82977 GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT
GOBP_CANONICAL_WNT_SIGNALING...3         SET       5     0.033408   0.00054443      0.44909      0.47035 GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT
GOBP_CANONICAL_WNT_SIGNALING...4         SET       5      0.48654    0.0079289      0.48814      0.15946 GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_OSTEOBLAST_DIFFERENTIATION
GOBP_CANONICAL_WNT_SIGNALING...5         SET       6       0.7633     0.013626      0.35533     0.015859 GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_REGULATION_OF_CELL_PROLIFERATION
GOBP_CAP_DEPENDENT_TRANSLATI...          SET       7      0.01081   0.00020842      0.27494      0.48432 GOBP_CAP_DEPENDENT_TRANSLATIONAL_INITIATION
GOBP_CARBOHYDRATE_BIOSYNTHET...          SET     202    -0.042685   -0.0043982     0.072356      0.72238 GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS
GOBP_CARBOHYDRATE_CATABOLIC_...          SET     151    -0.042593   -0.0037997      0.08194       0.6984 GOBP_CARBOHYDRATE_CATABOLIC_PROCESS
GOBP_CARBOHYDRATE_DERIVATIVE...1         SET     607     0.032639    0.0057661     0.041698      0.21689 GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS
GOBP_CARBOHYDRATE_DERIVATIVE...2         SET     161      -0.1031   -0.0094948     0.081186      0.89794 GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS
GOBP_CARBOHYDRATE_DERIVATIVE...3         SET    1021     0.026773     0.006064     0.032861      0.20762 GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS
GOBP_CARBOHYDRATE_DERIVATIVE...4         SET      78     -0.14401   -0.0092515       0.1104      0.90396 GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT
GOBP_CARBOHYDRATE_HOMEOSTASIS            SET     229      0.24472     0.026829      0.07134   0.00030206 GOBP_CARBOHYDRATE_HOMEOSTASIS
GOBP_CARBOHYDRATE_IMPORT_ACR...          SET       6     -0.53436   -0.0095391      0.46293       0.8758 GOBP_CARBOHYDRATE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_CARBOHYDRATE_MEDIATED_S...          SET       9     0.022425   0.00049026      0.35415      0.47476 GOBP_CARBOHYDRATE_MEDIATED_SIGNALING
GOBP_CARBOHYDRATE_METABOLIC_...          SET     553    -0.027928   -0.0047161     0.043547      0.73934 GOBP_CARBOHYDRATE_METABOLIC_PROCESS
GOBP_CARBOHYDRATE_PHOSPHORYL...          SET      24    -0.075779   -0.0027042      0.20142      0.64663 GOBP_CARBOHYDRATE_PHOSPHORYLATION
GOBP_CARBOHYDRATE_TRANSMEMBR...          SET     126      0.03834    0.0031264     0.094217      0.34203 GOBP_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT
GOBP_CARBOHYDRATE_TRANSPORT              SET     148     0.051126    0.0045157     0.086048      0.27621 GOBP_CARBOHYDRATE_TRANSPORT
GOBP_CARBON_CATABOLITE_REGUL...          SET       5       0.3478    0.0056679      0.37523        0.177 GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION
GOBP_CARBON_DIOXIDE_TRANSPORT            SET      13     0.016867   0.00044312      0.35616      0.48111 GOBP_CARBON_DIOXIDE_TRANSPORT
GOBP_CARDIAC_ATRIUM_DEVELOPM...          SET      35      0.40294     0.017359      0.20003     0.021991 GOBP_CARDIAC_ATRIUM_DEVELOPMENT
GOBP_CARDIAC_ATRIUM_MORPHOGE...          SET      28      0.23726    0.0091441      0.22535      0.14622 GOBP_CARDIAC_ATRIUM_MORPHOGENESIS
GOBP_CARDIAC_CELL_DEVELOPMENT            SET      82     0.023322     0.001536      0.11323      0.41841 GOBP_CARDIAC_CELL_DEVELOPMENT
GOBP_CARDIAC_CELL_FATE_COMMI...          SET      15     -0.40802    -0.011514      0.28418      0.92446 GOBP_CARDIAC_CELL_FATE_COMMITMENT
GOBP_CARDIAC_CHAMBER_DEVELOP...          SET     161      0.03276    0.0030169     0.088176      0.35512 GOBP_CARDIAC_CHAMBER_DEVELOPMENT
GOBP_CARDIAC_CHAMBER_FORMATI...          SET      14       0.4124     0.011243      0.31818     0.097475 GOBP_CARDIAC_CHAMBER_FORMATION
GOBP_CARDIAC_CHAMBER_MORPHOG...          SET     122    -0.047926    -0.003846      0.10341      0.67848 GOBP_CARDIAC_CHAMBER_MORPHOGENESIS
GOBP_CARDIAC_CONDUCTION                  SET      92     -0.18847    -0.013145      0.11974      0.94225 GOBP_CARDIAC_CONDUCTION
GOBP_CARDIAC_CONDUCTION_SYST...          SET      35     -0.47713    -0.020556      0.19199      0.99352 GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT
GOBP_CARDIAC_EPITHELIAL_TO_M...          SET      36     -0.22598   -0.0098736       0.1837      0.89067 GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
GOBP_CARDIAC_FIBROBLAST_CELL...          SET       4     -0.22839   -0.0033291      0.42758      0.70338 GOBP_CARDIAC_FIBROBLAST_CELL_DIFFERENTIATION
GOBP_CARDIAC_LEFT_VENTRICLE_...          SET      15     -0.24455    -0.006901      0.27888      0.80973 GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS
GOBP_CARDIAC_MUSCLE_CELL_ACT...1         SET      69     0.072869    0.0044039      0.14032      0.30177 GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
GOBP_CARDIAC_MUSCLE_CELL_ACT...2         SET      47      0.12197    0.0060875      0.17718       0.2456 GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION
GOBP_CARDIAC_MUSCLE_CELL_CAR...          SET       7     -0.38526   -0.0074283      0.46595      0.79583 GOBP_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION
GOBP_CARDIAC_MUSCLE_CELL_CON...          SET      67     0.032223    0.0019191      0.14388       0.4114 GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION
GOBP_CARDIAC_MUSCLE_CELL_DIF...          SET     112     0.075981    0.0058437     0.097698      0.21837 GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION
GOBP_CARDIAC_MUSCLE_CELL_FAT...          SET      10     -0.76909    -0.017723      0.35418      0.98504 GOBP_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT
GOBP_CARDIAC_MUSCLE_CELL_MEM...          SET      33      0.58615     0.024522      0.19657    0.0014344 GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION
GOBP_CARDIAC_MUSCLE_CELL_MYO...          SET      12      0.33508    0.0084579      0.31551      0.14412 GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION
GOBP_CARDIAC_MUSCLE_CELL_PRO...          SET      47      0.13628    0.0068017      0.16521      0.20472 GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION
GOBP_CARDIAC_MUSCLE_CONTRACT...          SET     123    -0.032645   -0.0026303     0.099525      0.62854 GOBP_CARDIAC_MUSCLE_CONTRACTION
GOBP_CARDIAC_MUSCLE_MYOBLAST...          SET       3    -0.099917   -0.0012613      0.53336       0.5743 GOBP_CARDIAC_MUSCLE_MYOBLAST_PROLIFERATION
GOBP_CARDIAC_MUSCLE_TISSUE_M...          SET      57     -0.11614   -0.0063818      0.15059      0.77972 GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS
GOBP_CARDIAC_MUSCLE_TISSUE_R...          SET       6       1.0161     0.018138      0.50225     0.021544 GOBP_CARDIAC_MUSCLE_TISSUE_REGENERATION
GOBP_CARDIAC_MYOFIBRIL_ASSEM...          SET      19    0.0099602   0.00031629      0.25323      0.48431 GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY
GOBP_CARDIAC_NEURAL_CREST_CE...1         SET      13     -0.60035    -0.015772      0.33821      0.96205 GOBP_CARDIAC_NEURAL_CREST_CELL_DEVELOPMENT_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS
GOBP_CARDIAC_NEURAL_CREST_CE...2         SET      16      -0.6638    -0.019345       0.2987      0.98686 GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT
GOBP_CARDIAC_NEURAL_CREST_CE...3         SET      11     -0.63721      -0.0154      0.36428      0.95987 GOBP_CARDIAC_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS
GOBP_CARDIAC_PACEMAKER_CELL_...          SET      10     -0.63451    -0.014621      0.31301      0.97867 GOBP_CARDIAC_PACEMAKER_CELL_DIFFERENTIATION
GOBP_CARDIAC_RIGHT_VENTRICLE...          SET      20      0.10144    0.0033048      0.27138      0.35428 GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS
GOBP_CARDIAC_SEPTUM_DEVELOPM...          SET     103     0.063963    0.0047187      0.10997      0.28041 GOBP_CARDIAC_SEPTUM_DEVELOPMENT
GOBP_CARDIAC_SEPTUM_MORPHOGE...          SET      69    -0.092632   -0.0055983       0.1404      0.74529 GOBP_CARDIAC_SEPTUM_MORPHOGENESIS
GOBP_CARDIAC_VASCULAR_SMOOTH...          SET       8      0.50586     0.010427      0.39783      0.10178 GOBP_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION
GOBP_CARDIAC_VENTRICLE_DEVEL...          SET     121    -0.022415   -0.0017914      0.10203      0.58694 GOBP_CARDIAC_VENTRICLE_DEVELOPMENT
GOBP_CARDIAC_VENTRICLE_FORMA...          SET      10      0.54297     0.012512      0.38106     0.077104 GOBP_CARDIAC_VENTRICLE_FORMATION
GOBP_CARDIAC_VENTRICLE_MORPH...          SET      69    -0.023604   -0.0014265      0.13918      0.56734 GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS
GOBP_CARDIOBLAST_DIFFERENTIA...          SET      18      0.16987    0.0052508      0.25301      0.25099 GOBP_CARDIOBLAST_DIFFERENTIATION
GOBP_CARDIOBLAST_PROLIFERATI...          SET      10    -0.092104   -0.0021224      0.37179      0.59783 GOBP_CARDIOBLAST_PROLIFERATION
GOBP_CARDIOCYTE_DIFFERENTIAT...          SET     143     0.025744    0.0022354     0.087656       0.3845 GOBP_CARDIOCYTE_DIFFERENTIATION
GOBP_CARDIOLIPIN_ACYL_CHAIN_...          SET       5    -0.063849   -0.0010405      0.58283      0.54362 GOBP_CARDIOLIPIN_ACYL_CHAIN_REMODELING
GOBP_CARDIOLIPIN_BIOSYNTHETI...          SET       7      0.22912    0.0044177      0.41127      0.28873 GOBP_CARDIOLIPIN_BIOSYNTHETIC_PROCESS
GOBP_CARDIOLIPIN_METABOLIC_P...          SET      14      0.33113    0.0090276      0.29558       0.1313 GOBP_CARDIOLIPIN_METABOLIC_PROCESS
GOBP_CARNITINE_METABOLIC_PRO...          SET      12     -0.61752    -0.015587      0.31447      0.97521 GOBP_CARNITINE_METABOLIC_PROCESS
GOBP_CARNITINE_TRANSMEMBRANE...          SET       6     -0.59398    -0.010603      0.47889      0.89256 GOBP_CARNITINE_TRANSMEMBRANE_TRANSPORT
GOBP_CARNITINE_TRANSPORT                 SET       8     -0.53102    -0.010945       0.4146      0.89986 GOBP_CARNITINE_TRANSPORT
