# TOTAL_GENES = 18856
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_NEUTROPHIL_MIGRATION                SET     108      -0.1874    -0.014142     0.097927      0.97216 GOBP_NEUTROPHIL_MIGRATION
GOBP_NIK_NF_KAPPAB_SIGNALING             SET     118    -0.032165   -0.0025366     0.079982      0.65621 GOBP_NIK_NF_KAPPAB_SIGNALING
GOBP_NITRIC_OXIDE_MEDIATED_S...          SET      27     0.025922   0.00098022      0.18726      0.44495 GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION
GOBP_NITRIC_OXIDE_SYNTHASE_B...          SET      21       0.2078     0.006931      0.21339      0.16508 GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS
GOBP_NITRIC_OXIDE_TRANSPORT              SET       4      0.36533    0.0053206      0.37475      0.16482 GOBP_NITRIC_OXIDE_TRANSPORT
GOBP_NITROGEN_UTILIZATION                SET       6    -0.047592  -0.00084884      0.43738      0.54332 GOBP_NITROGEN_UTILIZATION
GOBP_NK_T_CELL_ACTIVATION                SET      12     -0.69745    -0.017589      0.26147      0.99617 GOBP_NK_T_CELL_ACTIVATION
GOBP_NK_T_CELL_DIFFERENTIATI...          SET      10    0.0027975   6.4408e-05       0.2583      0.49568 GOBP_NK_T_CELL_DIFFERENTIATION
GOBP_NK_T_CELL_PROLIFERATION             SET       8     -0.59733    -0.012301      0.30031      0.97664 GOBP_NK_T_CELL_PROLIFERATION
GOBP_NLS_BEARING_PROTEIN_IMP...          SET      18     -0.21277   -0.0065708      0.22961      0.82293 GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS
GOBP_NODAL_SIGNALING_PATHWAY             SET      16     0.077729    0.0022633      0.25231      0.37902 GOBP_NODAL_SIGNALING_PATHWAY
GOBP_NONRIBOSOMAL_PEPTIDE_BI...          SET      16      0.16702    0.0048633      0.21136      0.21471 GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS
GOBP_NON_CANONICAL_WNT_SIGNA...1         SET      69      0.14026    0.0084694      0.11283      0.10692 GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY
GOBP_NON_CANONICAL_WNT_SIGNA...2         SET       7     -0.14994   -0.0028886      0.40212      0.64538 GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY_VIA_MAPK_CASCADE
GOBP_NON_LYTIC_VIRAL_RELEASE             SET      14     -0.33667   -0.0091706      0.19791      0.95553 GOBP_NON_LYTIC_VIRAL_RELEASE
GOBP_NON_MEMBRANE_BOUNDED_OR...          SET     376    -0.089211    -0.012472      0.04326       0.9804 GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY
GOBP_NON_MOTILE_CILIUM_ASSEM...          SET      63      0.17937     0.010351      0.10565     0.044781 GOBP_NON_MOTILE_CILIUM_ASSEMBLY
GOBP_NORADRENERGIC_NEURON_DE...          SET       4      -1.1397    -0.016598      0.53455      0.98349 GOBP_NORADRENERGIC_NEURON_DEVELOPMENT
GOBP_NORADRENERGIC_NEURON_DI...          SET      10     -0.58028     -0.01336      0.32744      0.96181 GOBP_NORADRENERGIC_NEURON_DIFFERENTIATION
GOBP_NOREPINEPHRINE_BIOSYNTH...          SET       7     -0.42323   -0.0081534      0.36476      0.87703 GOBP_NOREPINEPHRINE_BIOSYNTHETIC_PROCESS
GOBP_NOREPINEPHRINE_METABOLI...          SET      11     -0.36337   -0.0087741      0.30041      0.88677 GOBP_NOREPINEPHRINE_METABOLIC_PROCESS
GOBP_NOREPINEPHRINE_SECRETION            SET      12     -0.43342    -0.010931      0.28372      0.93669 GOBP_NOREPINEPHRINE_SECRETION
GOBP_NOREPINEPHRINE_TRANSPORT            SET      20     -0.19003   -0.0061859      0.22875      0.79694 GOBP_NOREPINEPHRINE_TRANSPORT
GOBP_NOREPINEPHRINE_UPTAKE               SET       8      0.26164    0.0053883      0.38641      0.24917 GOBP_NOREPINEPHRINE_UPTAKE
GOBP_NOSE_DEVELOPMENT                    SET      15      0.25115    0.0070808      0.25288      0.16033 GOBP_NOSE_DEVELOPMENT
GOBP_NOTCH_RECEPTOR_PROCESSI...          SET       9      0.16587    0.0036231      0.30214       0.2915 GOBP_NOTCH_RECEPTOR_PROCESSING
GOBP_NOTCH_SIGNALING_INVOLVE...          SET      11     -0.55384    -0.013373      0.30143      0.96691 GOBP_NOTCH_SIGNALING_INVOLVED_IN_HEART_DEVELOPMENT
GOBP_NOTCH_SIGNALING_PATHWAY             SET     165    -0.072026   -0.0067082     0.071361      0.84358 GOBP_NOTCH_SIGNALING_PATHWAY
GOBP_NOTOCHORD_DEVELOPMENT               SET      19     -0.26557   -0.0084261      0.21204      0.89479 GOBP_NOTOCHORD_DEVELOPMENT
GOBP_NOTOCHORD_MORPHOGENESIS             SET       8     -0.32378    -0.006668      0.32238      0.84239 GOBP_NOTOCHORD_MORPHOGENESIS
GOBP_NUCLEAR_BODY_ORGANIZATI...          SET      14      0.14362    0.0039122      0.21631      0.25336 GOBP_NUCLEAR_BODY_ORGANIZATION
GOBP_NUCLEAR_CHROMOSOME_SEGR...          SET     329    -0.026415   -0.0034586     0.045752      0.71814 GOBP_NUCLEAR_CHROMOSOME_SEGREGATION
GOBP_NUCLEAR_ENVELOPE_ORGANI...          SET      56    -0.034525   -0.0018787      0.10255      0.63181 GOBP_NUCLEAR_ENVELOPE_ORGANIZATION
GOBP_NUCLEAR_EXPORT                      SET     153    -0.082992   -0.0074456     0.069053      0.88528 GOBP_NUCLEAR_EXPORT
GOBP_NUCLEAR_MEMBRANE_ORGANI...          SET      41    -0.098682   -0.0045967      0.12176      0.79115 GOBP_NUCLEAR_MEMBRANE_ORGANIZATION
GOBP_NUCLEAR_MEMBRANE_REASSE...          SET      24     -0.08535   -0.0030431      0.15707      0.70656 GOBP_NUCLEAR_MEMBRANE_REASSEMBLY
GOBP_NUCLEAR_MIGRATION_ALONG...          SET       5       0.8075     0.013148      0.31026    0.0046293 GOBP_NUCLEAR_MIGRATION_ALONG_MICROTUBULE
GOBP_NUCLEAR_MRNA_SURVEILLAN...          SET       8      0.35959    0.0074054      0.33398      0.14082 GOBP_NUCLEAR_MRNA_SURVEILLANCE
GOBP_NUCLEAR_NCRNA_SURVEILLA...          SET       7      0.26498    0.0051047      0.34073      0.21838 GOBP_NUCLEAR_NCRNA_SURVEILLANCE
GOBP_NUCLEAR_PORE_COMPLEX_AS...          SET      10    -0.038242  -0.00088048      0.28431       0.5535 GOBP_NUCLEAR_PORE_COMPLEX_ASSEMBLY
GOBP_NUCLEAR_PORE_ORGANIZATI...          SET      14    -0.064852   -0.0017665      0.24792      0.60318 GOBP_NUCLEAR_PORE_ORGANIZATION
GOBP_NUCLEAR_TRANSCRIBED_MRN...1         SET     121     0.094639     0.007557     0.079181      0.11601 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS
GOBP_NUCLEAR_TRANSCRIBED_MRN...2         SET      67      0.15515    0.0092322      0.10674     0.073041 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY
GOBP_NUCLEAR_TRANSCRIBED_MRN...3         SET       6      0.15169    0.0027055      0.33263      0.32419 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_INDEPENDENT_DECAY
GOBP_NUCLEAR_TRANSCRIBED_MRN...4         SET      17     -0.11924   -0.0035787      0.19557      0.72896 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC
GOBP_NUCLEAR_TRANSCRIBED_MRN...5         SET       9      0.22093    0.0048256      0.30797      0.23658 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC_3_5
GOBP_NUCLEAR_TRANSCRIBED_MRN...6         SET      36     0.064991    0.0028371      0.13522      0.31539 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY
GOBP_NUCLEAR_TRANSCRIBED_MRN...7         SET      34     0.099531    0.0042227      0.14836      0.25115 GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING
GOBP_NUCLEAR_TRANSPORT                   SET     308    0.0061629   0.00078122     0.049578      0.45054 GOBP_NUCLEAR_TRANSPORT
GOBP_NUCLEIC_ACID_PHOSPHODIE...          SET     225    -0.081422   -0.0088413     0.054884      0.93102 GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS
GOBP_NUCLEOBASE_BIOSYNTHETIC...          SET      16      0.10373    0.0030203      0.20194      0.30375 GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOBASE_CATABOLIC_PR...          SET      10     -0.18159   -0.0041807      0.32336      0.71279 GOBP_NUCLEOBASE_CATABOLIC_PROCESS
GOBP_NUCLEOBASE_CONTAINING_C...          SET     199    -0.069619   -0.0071144     0.060767      0.87403 GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT
GOBP_NUCLEOBASE_CONTAINING_S...1         SET      14    -0.078649   -0.0021423        0.256      0.62066 GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOBASE_CONTAINING_S...2         SET      31     -0.12259   -0.0049669      0.15964      0.77873 GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS
GOBP_NUCLEOBASE_CONTAINING_S...3         SET       8      -0.1587   -0.0032683      0.27357      0.71907 GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION
GOBP_NUCLEOBASE_CONTAINING_S...4         SET     619   -0.0083992   -0.0014966      0.03506      0.59466 GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS
GOBP_NUCLEOBASE_METABOLIC_PR...          SET      37     0.099283    0.0043938      0.14804      0.25123 GOBP_NUCLEOBASE_METABOLIC_PROCESS
GOBP_NUCLEOBASE_TRANSPORT                SET       9     -0.23579   -0.0051502      0.30914      0.77718 GOBP_NUCLEOBASE_TRANSPORT
GOBP_NUCLEOLAR_CHROMATIN_ORG...          SET       9      0.11375    0.0024847      0.30272      0.35355 GOBP_NUCLEOLAR_CHROMATIN_ORGANIZATION
GOBP_NUCLEOLAR_LARGE_RRNA_TR...          SET      21    -0.045111   -0.0015047      0.17043      0.60437 GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I
GOBP_NUCLEOLUS_ORGANIZATION              SET      16        0.371     0.010803      0.22026     0.046063 GOBP_NUCLEOLUS_ORGANIZATION
GOBP_NUCLEOSIDE_BISPHOSPHATE...1         SET      52      0.13533    0.0070971       0.1243      0.13814 GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_BISPHOSPHATE...2         SET      10     -0.23094    -0.005317      0.25361      0.81874 GOBP_NUCLEOSIDE_BISPHOSPHATE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_BISPHOSPHATE...3         SET     112    0.0051802   0.00039806     0.086189      0.47604 GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS
GOBP_NUCLEOSIDE_CATABOLIC_PR...          SET      26     -0.29842    -0.011074      0.19266      0.93929 GOBP_NUCLEOSIDE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_DIPHOSPHATE_...1         SET      13     -0.11709   -0.0030736      0.22143      0.70152 GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_DIPHOSPHATE_...2         SET      11      0.17943    0.0043327      0.22789      0.21553 GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_DIPHOSPHATE_...3         SET     124     0.022481    0.0018171     0.077075      0.38527 GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS
GOBP_NUCLEOSIDE_METABOLIC_PR...          SET      54    -0.070803   -0.0037837      0.12796      0.70998 GOBP_NUCLEOSIDE_METABOLIC_PROCESS
GOBP_NUCLEOSIDE_MONOPHOSPHAT...1         SET      38     0.071495    0.0032064      0.13223      0.29436 GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_MONOPHOSPHAT...2         SET      18      0.13327    0.0041156       0.2227      0.27478 GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_MONOPHOSPHAT...3         SET      71     0.047683    0.0029205      0.10111      0.31861 GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
GOBP_NUCLEOSIDE_MONOPHOSPHAT...4         SET      11     -0.19412   -0.0046875      0.23474      0.79587 GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION
GOBP_NUCLEOSIDE_PHOSPHATE_BI...          SET     265     0.019047    0.0022421     0.051822      0.35661 GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_PHOSPHATE_CA...          SET      79     0.040796    0.0026351     0.097715      0.33816 GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_SALVAGE                  SET       8     -0.21054   -0.0043358      0.39053      0.70509 GOBP_NUCLEOSIDE_SALVAGE
GOBP_NUCLEOSIDE_TRANSMEMBRAN...          SET       7      0.69149     0.013321      0.36709      0.02981 GOBP_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORT
GOBP_NUCLEOSIDE_TRANSPORT                SET       9      0.41128    0.0089833      0.30918     0.091731 GOBP_NUCLEOSIDE_TRANSPORT
GOBP_NUCLEOSIDE_TRIPHOSPHATE...1         SET     113  -0.00059826  -4.6175e-05     0.075485      0.50316 GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_TRIPHOSPHATE...2         SET      12      0.15403    0.0038845      0.26131      0.27778 GOBP_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_TRIPHOSPHATE...3         SET     241      0.01712    0.0019231     0.053256      0.37393 GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
GOBP_NUCLEOSOME_ORGANIZATION             SET      89    -0.096473   -0.0066124     0.091475       0.8542 GOBP_NUCLEOSOME_ORGANIZATION
GOBP_NUCLEOTIDE_BINDING_DOMA...          SET      25    -0.054131   -0.0019698      0.17788      0.61955 GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY
GOBP_NUCLEOTIDE_BINDING_OLIG...1         SET       6       0.6454     0.011511      0.43704     0.069882 GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_1_SIGNALING_PATHWAY
GOBP_NUCLEOTIDE_BINDING_OLIG...2         SET      16     -0.15997   -0.0046579      0.21666      0.76983 GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY
GOBP_NUCLEOTIDE_EXCISION_REP...1         SET      82   -0.0061986  -0.00040789     0.093253       0.5265 GOBP_NUCLEOTIDE_EXCISION_REPAIR
GOBP_NUCLEOTIDE_EXCISION_REP...2         SET       6      0.63539     0.011333      0.34944     0.034517 GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING
GOBP_NUCLEOTIDE_PHOSPHORYLAT...          SET      97     0.014549    0.0010408      0.08737      0.43388 GOBP_NUCLEOTIDE_PHOSPHORYLATION
GOBP_NUCLEOTIDE_SALVAGE                  SET      17     -0.18985   -0.0056979      0.20956       0.8175 GOBP_NUCLEOTIDE_SALVAGE
GOBP_NUCLEOTIDE_SUGAR_BIOSYN...          SET      19     -0.18014   -0.0057154       0.2274      0.78586 GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOTIDE_SUGAR_METABO...          SET      36     0.016949    0.0007399       0.1435      0.45299 GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS
GOBP_NUCLEOTIDE_SUGAR_TRANSM...          SET      11     -0.29943   -0.0072303      0.27512      0.86178 GOBP_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT
GOBP_NUCLEOTIDE_TRANSMEMBRAN...          SET      19    -0.013191  -0.00041854      0.17481      0.53008 GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT
GOBP_NUCLEOTIDE_TRANSPORT                SET      34    -0.062956    -0.002671      0.13816      0.67568 GOBP_NUCLEOTIDE_TRANSPORT
GOBP_NUCLEUS_LOCALIZATION                SET      28    -0.048347   -0.0018617      0.14472      0.63084 GOBP_NUCLEUS_LOCALIZATION
GOBP_NUCLEUS_ORGANIZATION                SET     140     0.092011     0.007899     0.070328     0.095391 GOBP_NUCLEUS_ORGANIZATION
GOBP_N_ACETYLGLUCOSAMINE_MET...          SET      16       0.1835    0.0053432      0.22028      0.20242 GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS
GOBP_N_ACETYLNEURAMINATE_CAT...          SET       6      0.16991    0.0030304      0.46973      0.35879 GOBP_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS
GOBP_N_ACETYLNEURAMINATE_MET...          SET      11     0.075859    0.0018317      0.34338      0.41258 GOBP_N_ACETYLNEURAMINATE_METABOLIC_PROCESS
GOBP_N_ACYLETHANOLAMINE_META...          SET       5      0.11448    0.0018639      0.31733      0.35914 GOBP_N_ACYLETHANOLAMINE_METABOLIC_PROCESS
GOBP_N_ACYLPHOSPHATIDYLETHAN...          SET       9     -0.32076   -0.0070062      0.28551      0.86937 GOBP_N_ACYLPHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS
GOBP_N_GLYCAN_PROCESSING                 SET      20     0.048313    0.0015727      0.18293      0.39585 GOBP_N_GLYCAN_PROCESSING
GOBP_N_TERMINAL_PEPTIDYL_MET...          SET       8      0.21438     0.004415      0.31439      0.24765 GOBP_N_TERMINAL_PEPTIDYL_METHIONINE_ACETYLATION
GOBP_N_TERMINAL_PROTEIN_AMIN...1         SET      16      0.21911    0.0063801       0.2411      0.18174 GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION
GOBP_N_TERMINAL_PROTEIN_AMIN...2         SET      29      0.13423    0.0052603      0.16838      0.21268 GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION
GOBP_N_TERMINAL_PROTEIN_LIPI...          SET       7    -0.064024   -0.0012334      0.28779      0.58802 GOBP_N_TERMINAL_PROTEIN_LIPIDATION
GOBP_OBSERVATIONAL_LEARNING              SET       7     -0.11159   -0.0021497      0.32241      0.63537 GOBP_OBSERVATIONAL_LEARNING
GOBP_ODONTOBLAST_DIFFERENTIA...          SET       7     -0.44151   -0.0085054      0.37354      0.88138 GOBP_ODONTOBLAST_DIFFERENTIATION
GOBP_ODONTOGENESIS                       SET     130    -0.046273    -0.003829     0.083359      0.71058 GOBP_ODONTOGENESIS
GOBP_ODONTOGENESIS_OF_DENTIN...          SET      88    -0.034657   -0.0023621      0.10149      0.63362 GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH
GOBP_OLEFINIC_COMPOUND_BIOSY...          SET      23      0.15645    0.0054607      0.21094      0.22915 GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_OLEFINIC_COMPOUND_METAB...          SET     149     0.015004    0.0013285     0.076971      0.42273 GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS
GOBP_OLFACTORY_BEHAVIOR                  SET      10   -0.0081722  -0.00018815      0.32146      0.51014 GOBP_OLFACTORY_BEHAVIOR
GOBP_OLFACTORY_BULB_INTERNEU...1         SET       7      -0.2416   -0.0046543      0.34278      0.75954 GOBP_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT
GOBP_OLFACTORY_BULB_INTERNEU...2         SET      12    -0.061793   -0.0015584      0.27703      0.58825 GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION
GOBP_OLFACTORY_LOBE_DEVELOPM...          SET      35     0.084239     0.003626      0.16582      0.30572 GOBP_OLFACTORY_LOBE_DEVELOPMENT
GOBP_OLFACTORY_NERVE_DEVELOP...          SET       6      0.50794    0.0090595      0.40127       0.1028 GOBP_OLFACTORY_NERVE_DEVELOPMENT
GOBP_OLIGODENDROCYTE_DEVELOP...          SET      38     -0.34487    -0.015467      0.14915      0.98961 GOBP_OLIGODENDROCYTE_DEVELOPMENT
GOBP_OLIGODENDROCYTE_DIFFERE...          SET      94     -0.20152    -0.014193     0.096274      0.98183 GOBP_OLIGODENDROCYTE_DIFFERENTIATION
GOBP_OLIGODENDROCYTE_PROGENI...          SET       7       0.3492    0.0067272      0.37803      0.17782 GOBP_OLIGODENDROCYTE_PROGENITOR_PROLIFERATION
GOBP_OLIGOPEPTIDE_IMPORT_ACR...          SET       5      0.27925    0.0045469      0.35405      0.21514 GOBP_OLIGOPEPTIDE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_OLIGOPEPTIDE_TRANSMEMBR...          SET       9      0.26916    0.0058792      0.25717      0.14764 GOBP_OLIGOPEPTIDE_TRANSMEMBRANE_TRANSPORT
GOBP_OLIGOSACCHARIDE_BIOSYNT...          SET      29       0.1443    0.0056547       0.1596      0.18298 GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS
GOBP_OLIGOSACCHARIDE_CATABOL...          SET      17     0.093242    0.0027985       0.1908      0.31253 GOBP_OLIGOSACCHARIDE_CATABOLIC_PROCESS
GOBP_OLIGOSACCHARIDE_LIPID_I...          SET      20     -0.12466    -0.004058      0.17868       0.7573 GOBP_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS
GOBP_OLIGOSACCHARIDE_METABOL...          SET      66     0.093528    0.0055238      0.10276      0.18138 GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS
GOBP_OMEGA_HYDROXYLASE_P450_...          SET      11      -0.8615    -0.020802      0.30286      0.99777 GOBP_OMEGA_HYDROXYLASE_P450_PATHWAY
GOBP_ONCOSTATIN_M_MEDIATED_S...          SET       5     0.047809   0.00077844      0.45851      0.45848 GOBP_ONCOSTATIN_M_MEDIATED_SIGNALING_PATHWAY
GOBP_ONE_CARBON_COMPOUND_TRA...          SET      52       -0.288    -0.015104      0.11967      0.99194 GOBP_ONE_CARBON_COMPOUND_TRANSPORT
GOBP_ONE_CARBON_METABOLIC_PR...          SET      23     -0.12123   -0.0042317      0.15567      0.78194 GOBP_ONE_CARBON_METABOLIC_PROCESS
GOBP_OOCYTE_DIFFERENTIATION              SET      55      0.17817    0.0096088      0.11296     0.057382 GOBP_OOCYTE_DIFFERENTIATION
GOBP_OOCYTE_MATURATION                   SET      29      0.19222    0.0075327      0.14927     0.098931 GOBP_OOCYTE_MATURATION
GOBP_OOGENESIS                           SET      93  -0.00063565  -4.4532e-05     0.086602      0.50293 GOBP_OOGENESIS
GOBP_OPERANT_CONDITIONING                SET       5      0.31201    0.0050802      0.47033      0.25355 GOBP_OPERANT_CONDITIONING
GOBP_OPSONIZATION                        SET      16     -0.16852    -0.004907      0.25531      0.74539 GOBP_OPSONIZATION
GOBP_OPTIC_CUP_MORPHOGENESIS...          SET       7     0.083962    0.0016175      0.32627      0.39846 GOBP_OPTIC_CUP_MORPHOGENESIS_INVOLVED_IN_CAMERA_TYPE_EYE_DEVELOPMENT
GOBP_OPTIC_NERVE_DEVELOPMENT             SET      18     0.024008   0.00074144       0.2108      0.45466 GOBP_OPTIC_NERVE_DEVELOPMENT
GOBP_OPTIC_NERVE_MORPHOGENES...          SET       6     0.065557    0.0011693      0.39696      0.43441 GOBP_OPTIC_NERVE_MORPHOGENESIS
GOBP_ORGANELLE_ASSEMBLY                  SET     932    -0.017693   -0.0038353     0.028685      0.73132 GOBP_ORGANELLE_ASSEMBLY
GOBP_ORGANELLE_DISASSEMBLY               SET     129    -0.078845   -0.0064993     0.072244      0.86244 GOBP_ORGANELLE_DISASSEMBLY
GOBP_ORGANELLE_FISSION                   SET     483    0.0084213    0.0013305     0.038162      0.41268 GOBP_ORGANELLE_FISSION
GOBP_ORGANELLE_FUSION                    SET     151    -0.032421   -0.0028897     0.067257      0.68511 GOBP_ORGANELLE_FUSION
GOBP_ORGANELLE_INHERITANCE               SET      14    -0.074272   -0.0020231      0.25305      0.61543 GOBP_ORGANELLE_INHERITANCE
GOBP_ORGANELLE_LOCALIZATION              SET     555     0.066272     0.011201     0.036537     0.034861 GOBP_ORGANELLE_LOCALIZATION
GOBP_ORGANELLE_MEMBRANE_FUSI...          SET     117    -0.027583   -0.0021661      0.07674      0.64036 GOBP_ORGANELLE_MEMBRANE_FUSION
GOBP_ORGANELLE_TRANSPORT_ALO...          SET      86      0.16919       0.0114     0.084294     0.022376 GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE
GOBP_ORGANIC_ACID_BIOSYNTHET...          SET     304      0.06509     0.008198        0.052      0.10534 GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS
GOBP_ORGANIC_ACID_CATABOLIC_...          SET     240   -0.0059795  -0.00067031     0.055483      0.54291 GOBP_ORGANIC_ACID_CATABOLIC_PROCESS
GOBP_ORGANIC_ACID_METABOLIC_...          SET     905     0.022677    0.0048475     0.030458      0.22828 GOBP_ORGANIC_ACID_METABOLIC_PROCESS
GOBP_ORGANIC_ACID_TRANSMEMBR...          SET     147    -0.039726   -0.0034939     0.073474      0.70563 GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT
GOBP_ORGANIC_ACID_TRANSPORT              SET     334    -0.030505   -0.0040239     0.050758      0.72607 GOBP_ORGANIC_ACID_TRANSPORT
GOBP_ORGANIC_ANION_TRANSPORT             SET     409    -0.033681   -0.0049066     0.045368      0.77107 GOBP_ORGANIC_ANION_TRANSPORT
GOBP_ORGANIC_CATION_TRANSPORT            SET      58     -0.13669   -0.0075694      0.12045      0.87176 GOBP_ORGANIC_CATION_TRANSPORT
GOBP_ORGANIC_CYCLIC_COMPOUND...          SET     475      0.01985    0.0031106     0.039971      0.30974 GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS
GOBP_ORGANIC_HYDROXY_COMPOUN...1         SET     226    -0.074974   -0.0081589     0.058256      0.90094 GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_ORGANIC_HYDROXY_COMPOUN...2         SET      66    -0.024255   -0.0014325      0.10397      0.59223 GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS
GOBP_ORGANIC_HYDROXY_COMPOUN...3         SET     512    -0.067158    -0.010915     0.039713      0.95458 GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS
GOBP_ORGANIC_HYDROXY_COMPOUN...4         SET     270     0.054514    0.0064766     0.055709      0.16391 GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT
