ancestry	source_run_label	run_relative_path	run_key	inferred_label	inferred_label_status	analysis_label	analysis_label_status	result_type	source_file	VARIABLE	TYPE	NGENES	BETA	BETA_STD	SE	P	FULL_NAME	expected_magma_type	included_in_correction	p_numeric	n_tests_in_file	bonferroni_threshold	p_bh	significant_bonferroni	significant_fdr	p_rank_within_file	beta_numeric	positive_beta	significant_bonferroni_positive	significant_fdr_positive
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_L_TYPE_VOLTAGE_GATED_CA...	SET	12	2.3827	0.060812	0.5233	2.6599e-06	GOCC_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	SET	True	2.6599e-06	17008	2.9397930385700847e-06	0.0010053239822222224	True	True	45.0	2.3827	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_NEURON_PROJECTION	SET	1247	0.26409	0.066362	0.045749	3.9733e-09	GOCC_NEURON_PROJECTION	SET	True	3.9733e-09	17008	2.9397930385700847e-06	6.143444218181818e-06	True	True	11.0	0.26409	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_NEURON_TO_NEURON_SYNAPSE	SET	359	0.53008	0.073295	0.083264	9.9417e-11	GOCC_NEURON_TO_NEURON_SYNAPSE	SET	True	9.9417e-11	17008	2.9397930385700847e-06	5.4378828e-07	True	True	3.0	0.53008	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_POSTSYNAPSE	SET	619	0.44246	0.079755	0.064574	3.7691e-12	GOCC_POSTSYNAPSE	SET	True	3.7691e-12	17008	2.9397930385700847e-06	6.41048528e-08	True	True	1.0	0.44246	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_POSTSYNAPTIC_DENSITY_ME...	SET	97	0.82934	0.060039	0.16304	1.8412e-07	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	SET	True	1.8412e-07	17008	2.9397930385700847e-06	0.00014068450666666668	True	True	22.0	0.82934	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_POSTSYNAPTIC_MEMBRANE	SET	257	0.64345	0.07549	0.10364	2.7393e-10	GOCC_POSTSYNAPTIC_MEMBRANE	SET	True	2.7393e-10	17008	2.9397930385700847e-06	7.755459022222223e-07	True	True	5.0	0.64345	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_POSTSYNAPTIC_SPECIALIZA...1	SET	341	0.53194	0.07172	0.085872	2.9913e-10	GOCC_POSTSYNAPTIC_SPECIALIZATION	SET	True	2.9913e-10	17008	2.9397930385700847e-06	7.755459022222223e-07	True	True	6.0	0.53194	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_POSTSYNAPTIC_SPECIALIZA...3	SET	122	0.76552	0.062109	0.14675	9.2343e-08	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	SET	True	9.2343e-08	17008	2.9397930385700847e-06	8.760348355555556e-05	True	True	17.0	0.76552	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_SOMATODENDRITIC_COMPART...	SET	782	0.31414	0.063352	0.057018	1.8268e-08	GOCC_SOMATODENDRITIC_COMPARTMENT	SET	True	1.8268e-08	17008	2.9397930385700847e-06	2.2193010285714282e-05	True	True	14.0	0.31414	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_SYNAPSE	SET	1350	0.29173	0.076047	0.044151	2.0122e-11	GOCC_SYNAPSE	SET	True	2.0122e-11	17008	2.9397930385700847e-06	1.7111748799999998e-07	True	True	2.0	0.29173	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOCC_SYNAPTIC_MEMBRANE	SET	362	0.5265	0.073098	0.085493	3.7581e-10	GOCC_SYNAPTIC_MEMBRANE	SET	True	3.7581e-10	17008	2.9397930385700847e-06	7.755459022222223e-07	True	True	8.0	0.5265	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOMF_DNA_BINDING_TRANSCRIPTI...3	SET	439	0.34159	0.052114	0.074591	2.3476e-06	GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	SET	True	2.3476e-06	17008	2.9397930385700847e-06	0.000928557693023256	True	True	43.0	0.34159	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOMF_SEQUENCE_SPECIFIC_DNA_B...	SET	1429	0.21393	0.057241	0.044176	6.4646e-07	GOMF_SEQUENCE_SPECIFIC_DNA_BINDING	SET	True	6.4646e-07	17008	2.9397930385700847e-06	0.0003546771509677419	True	True	31.0	0.21393	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOMF_TRANSCRIPTION_REGULATOR...2	SET	1567	0.21498	0.05999	0.041651	1.2393e-07	GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY	SET	True	1.2393e-07	17008	2.9397930385700847e-06	0.00010539007199999999	True	True	20.0	0.21498	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	GOMF_VOLTAGE_GATED_MONOATOMI...2	SET	134	0.81964	0.069671	0.14935	2.0614e-08	GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY	SET	True	2.0614e-08	17008	2.9397930385700847e-06	2.3373527466666666e-05	True	True	15.0	0.81964	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	HOUNKPE_HOUSEKEEPING_GENES	SET	1079	0.21652	0.050857	0.044543	5.8972e-07	HOUNKPE_HOUSEKEEPING_GENES	SET	True	5.8972e-07	17008	2.9397930385700847e-06	0.00033433192533333333	True	True	30.0	0.21652	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	REACTOME_CHROMATIN_MODIFYING...	SET	210	0.47953	0.050921	0.099861	7.9228e-07	REACTOME_CHROMATIN_MODIFYING_ENZYMES	SET	True	7.9228e-07	17008	2.9397930385700847e-06	0.00038500280685714285	True	True	35.0	0.47953	True	True	True
EUR	PLEIO	EUR/PLEIO	EUR/FOURTRAIT	FOURTRAIT	explicit_manifest	FOURTRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/PLEIO/magma.gsa.out	REACTOME_NEURONAL_SYSTEM	SET	381	0.43136	0.061408	0.084638	1.7489e-07	REACTOME_NEURONAL_SYSTEM	SET	True	1.7489e-07	17008	2.9397930385700847e-06	0.00014068450666666668	True	True	21.0	0.43136	True	True	True
